	idx	natural_length	frequencies	natural	fcfs	caplan	fcfs_length	caplan_length
2921	2921	6	1	torque	explosions	postitions	10	10
2922	2922	4	37	deal	successful	coperation	10	10
2923	2923	5	15	syria	elects	tennages	6	8
2924	2924	5	340	would	marthonic	shake	9	5
2925	2925	5	250	often	schere	accompassion	6	12
2926	2926	10	8	goaltender	aritist	tooder	7	6
2927	2927	7	3	blocker	assisten	carroy	8	6
2928	2928	3	3	pad	begand	apply	6	5
2929	2929	7	1	forearm	hose	poneties	4	8
2930	2930	9	4	extending	danges	competist	6	9
2931	2931	5	2	wrist	willers	marcha	7	6
2932	2932	5	17	talks	ango	sombology	4	9
2933	2933	4	33	talk	marguer	hank	7	4
2934	2934	7	8	closing	borday	barren	6	6
2935	2935	3	1	sla	concerting	towds	10	5
2936	2936	4	1	kaet	elled	grained	5	7
2937	2937	3	17	dam	wrope	posts	5	5
2938	2938	4	1	spey	restember	sorbie	9	6
2939	2939	5	1	chrey	subsidence	sean	10	4
2940	2940	5	1	kaong	sents	ferris	5	6
2941	2941	11	10	republicans	conspicues	explained	10	9
2942	2942	6	36	choice	tards	hands	5	5
2943	2943	7	117	thought	metre	mers	5	4
2944	2944	5	7	smart	sudestend	bill	9	4
2945	2945	10	1	dehydrated	freak	carac	5	5
2946	2946	5	18	fluid	mart	spide	4	5
2947	2947	10	2	coimbatore	nacles	carage	6	6
2948	2948	6	114	region	charal	somethough	6	10
2949	2949	5	92	roman	briad	scare	5	5
2950	2950	5	30	trade	marges	transforms	6	10
2951	2951	5	33	route	sparant	breadon	7	7
2952	2952	7	1	muziris	supartion	tunned	9	6
2953	2953	9	1	arikamedu	mearine	massion	7	7
2954	2954	6	1	ecuele	stroons	canton	7	6
2955	2955	5	9	manga	grass	shops	5	5
2956	2956	8	6	reinmuth	corn	experience	4	10
2957	2957	6	36	sexual	master	experiency	6	10
2958	2958	8	16	identity	sor	bellion	3	7
2959	2959	8	28	behavior	mangues	clest	7	5
2960	2960	9	28	connected	shimp	alloper	5	7
2961	2961	11	5	orientation	layed	cheel	5	5
2962	2962	6	53	acting	assination	experiment	10	10
2963	2963	7	24	borough	sampa	teaching	5	8
2964	2964	11	1	leedemocrat	cantain	cannabe	7	7
2965	2965	5	4	cache	assamilia	ending	9	6
2966	2966	9	9	algorithm	resplane	paro	8	4
2967	2967	6	6	manage	spanne	streams	6	7
2968	2968	7	1	naslund	mantin	biral	6	5
2969	2969	4	5	mats	train	considences	5	11
2970	2970	9	1	oxycodone	marieth	eddy	7	4
2971	2971	6	32	starts	granda	fourtain	6	8
2972	2972	8	3	quickest	stappen	dessings	7	8
2973	2973	6	12	routes	inter	contenties	5	10
2974	2974	8	13	visitors	nor	produced	3	8
2975	2975	8	1	stewards	sussions	reported	8	8
2976	2976	5	46	press	carri	song	5	4
2977	2977	4	2	mead	tiges	contentination	5	14
2978	2978	5	19	dress	tate	genore	4	6
2979	2979	4	94	must	bassy	parague	5	7
2980	2980	12	3	individually	assont	saine	6	5
2981	2981	6	4	fitted	ressives	greenizes	8	9
2982	2982	5	23	weeks	spayard	artises	7	7
2983	2983	6	2	tailor	concentinulation	brigge	16	6
2984	2984	8	32	complete	rosta	grade	5	5
2985	2985	5	1	brdar	carching	drain	8	5
2986	2986	9	12	documents	ballan	sentioully	6	10
2987	2987	9	7	holocaust	protestine	produces	10	8
2988	2988	8	37	memorial	calting	ash	7	3
2989	2989	4	1	sfor	resplanes	polutians	9	9
2990	2990	9	1	republika	barino	garder	6	6
2991	2991	6	1	srpska	contactions	respective	11	10
2992	2992	12	3	nationalliga	conselects	impretent	10	9
2993	2993	7	20	turkish	charding	campain	8	7
2994	2994	7	14	ottoman	carrin	partically	6	10
2995	2995	6	14	rogers	serven	accident	6	8
2996	2996	6	1	lawrie	bonny	sauce	5	5
2997	2997	5	4	floyd	miders	arrise	6	6
2998	2998	4	1	olah	chair	camp	5	4
2999	2999	8	10	observed	summani	harring	7	7
3000	3000	4	2	tert	magrist	collest	7	7
3001	3001	5	2	butyl	react	mareenth	5	8
3002	3002	11	1	carbocation	shirt	contribution	5	12
3003	3003	7	31	nuclear	lasting	helent	7	6
3004	3004	9	2	resonance	lander	trumny	6	6
3005	3005	10	1	dissolving	lays	designed	4	8
3006	3006	8	4	fluoride	shrie	mollion	5	7
3007	3007	5	29	magic	elembery	resure	8	6
3008	3008	4	38	acid	marrian	enginent	7	8
3009	3009	4	11	disc	constures	medate	9	6
3010	3010	6	40	behind	restitation	contribution	11	12
3011	3011	4	15	ions	parafise	respandance	8	11
3012	3012	6	12	copper	empletina	sang	9	4
3013	3013	7	9	missing	compater	continced	8	9
3014	3014	6	4	stolen	governam	freekly	8	7
3015	3015	7	31	morning	suffering	consult	9	7
3016	3016	8	9	upgraded	promisor	handon	8	6
3017	3017	9	73	hurricane	thone	graduate	5	8
3018	3018	5	8	sonic	callie	wine	6	4
3019	3019	10	6	phenomenon	sarada	assistent	6	9
3020	3020	5	19	rings	cernal	hange	6	5
3021	3021	12	33	relationship	grandan	artimation	7	10
3022	3022	3	19	wet	herie	profession	5	10
3023	3023	3	34	dry	grads	design	5	6
3024	3024	7	6	noticed	complosion	issong	10	6
3025	3025	8	1	douglass	translations	partically	12	10
3026	3026	3	11	rob	stepas	althrow	6	7
3027	3027	7	2	paulsen	crown	scop	5	4
3028	3028	8	9	borussia	consecturate	bang	12	4
3029	3029	8	7	dortmund	thing	stan	5	4
3030	3030	6	4	kakadu	contertabine	controlling	12	11
3031	3031	5	7	entry	stires	contribue	6	9
3032	3032	3	4	fee	polaming	carry	8	5
3033	3033	3	24	gun	tope	respirent	4	9
3034	3034	7	3	barrels	secured	station	7	7
3035	3035	1	91	p	specialist	speal	10	5
3036	3036	9	7	craftsmen	fine	sulfing	4	7
3037	3037	8	18	survivor	banca	sounces	5	7
3038	3038	11	10	elimination	annon	subspand	5	8
3039	3039	6	7	julian	consurted	tilligg	9	7
3040	3040	7	2	fontana	presentation	sander	12	6
3041	3041	6	1	chopin	adventing	considential	9	12
3042	3042	3	2	mas	contectes	bell	9	4
3043	3043	3	20	des	lornade	rican	7	5
3044	3044	8	1	alpilles	drains	lasine	6	6
3045	3045	7	1	mencius	desclains	contern	9	7
3046	3046	10	35	individual	shreeeth	elective	8	8
3047	3047	11	3	functioning	pagra	rab	5	3
3048	3048	6	12	strike	hirt	rective	4	7
3049	3049	7	20	healthy	samil	present	5	7
3050	3050	7	13	balance	constibutions	bull	13	4
3051	3051	8	1	impulses	gaments	expersing	7	9
3052	3052	7	4	virtues	dram	result	4	6
3053	3053	7	1	swamped	convict	sunderly	7	8
3054	3054	8	17	ordinary	secretation	samia	11	5
3055	3055	7	2	desires	clayers	south	7	5
3056	3056	9	140	september	districtions	boll	12	4
3057	3057	7	20	francis	thouse	shares	6	6
3058	3058	6	44	letter	sporents	consition	8	9
3059	3059	10	1	repubblica	contributions	consesseme	13	10
3060	3060	9	19	newspaper	metropelly	harl	10	4
3061	3061	6	4	kubica	stapes	proving	6	7
3062	3062	5	3	johan	manking	special	7	7
3063	3063	7	22	typical	stunding	chelleans	8	9
3064	3064	8	3	lifespan	missions	confider	8	8
3065	3065	7	10	maximum	bold	stope	4	5
3066	3066	8	69	recorded	fact	good	4	4
3067	3067	6	41	months	actrical	spince	8	6
3068	3068	6	11	manuel	aderick	contribution	7	12
3069	3069	6	1	mendes	man	lighton	3	7
3070	3070	2	18	da	laught	procession	6	10
3071	3071	7	4	fonseca	thea	cangula	4	7
3072	3072	4	5	rosa	contaces	march	8	5
3073	3073	7	1	paulina	europer	ana	7	3
3074	3074	6	76	thomas	presents	belends	8	7
3075	3075	6	2	popper	aral	thow	4	4
3076	3076	6	6	buying	disservent	tects	10	5
3077	3077	7	23	selling	inflicted	westing	9	7
3078	3078	10	18	properties	strue	stating	5	7
3079	3079	4	12	sony	esedy	conternation	5	12
3080	3080	5	3	brill	sheph	immigrate	5	9
3081	3081	5	21	sense	railian	canton	7	6
3082	3082	3	18	buy	revelove	emplower	8	8
3083	3083	6	2	burrow	arrias	moral	6	5
3084	3084	10	8	underwater	botat	minions	5	7
3085	3085	11	1	mudskippers	steam	hollow	5	6
3086	3086	6	5	pocket	solvoy	meating	6	7
3087	3087	3	51	met	cross	trabs	5	5
3088	3088	9	15	musicians	sadies	subferting	6	10
3089	3089	4	1	edem	swind	shife	5	5
3090	3090	6	4	castro	oversity	accepting	8	9
3091	3091	10	38	introduced	competition	eleparate	11	9
3092	3092	6	7	hammer	fina	arine	4	5
3093	3093	8	60	producer	transfactuonally	searches	16	8
3094	3094	9	2	salvatore	picklete	tennies	8	7
3095	3095	6	1	foschi	cher	executive	4	9
3096	3096	10	21	foundation	pressing	mord	8	4
3097	3097	6	52	womens	centrial	arthrows	8	8
3098	3098	6	4	hilton	arsens	conselvent	6	10
3099	3099	9	2	valentine	profection	subsiblies	10	10
3100	3100	4	80	hall	considental	complayed	11	9
3101	3101	4	37	fame	fornations	tor	10	3
3102	3102	9	19	guitarist	sholes	promision	6	9
3103	3103	6	11	effort	morton	stant	6	5
3104	3104	5	21	theme	archestler	careater	10	8
3105	3105	8	2	swoswoon	margetion	supeces	9	7
3106	3106	12	32	metropolitan	manus	massibnal	5	9
3107	3107	5	2	brent	constructionship	professional	16	12
3108	3108	5	1	yonts	cash	matherial	4	9
3109	3109	9	1	dickhouse	liene	construment	5	11
3110	3110	8	7	skeleton	destant	simples	7	7
3111	3111	5	10	skull	bolds	broad	5	5
3112	3112	5	29	piano	antom	beling	5	6
3113	3113	12	6	compositions	anth	boyd	4	4
3114	3114	9	4	concertos	sublind	carter	7	6
3115	3115	7	4	sonatas	supermite	concentation	9	12
3116	3116	6	2	scarfe	shander	conforming	7	10
3117	3117	8	12	jonathan	anda	consentant	4	10
3118	3118	17	1	jpgpreobrazhensky	freewer	reposed	7	7
3119	3119	5	1	sobor	consurus	partinicg	8	9
3120	3120	9	1	orthodoxy	exal	starting	4	8
3121	3121	12	13	christianity	callenger	portion	9	7
3122	3122	8	1	tolyatti	france	stores	6	6
3123	3123	8	1	aquileia	altingth	participine	8	11
3124	3124	6	2	friuli	superious	brack	9	5
3125	3125	6	10	punjab	cardino	long	7	4
3126	3126	7	17	islamic	sterm	anthere	5	7
3127	3127	8	47	pakistan	sation	brain	6	5
3128	3128	7	1	gunther	executed	sain	8	4
3129	3129	5	63	chief	sate	saller	4	6
3130	3130	10	1	gibichungs	relations	commic	9	6
3131	3131	10	11	alexandria	mangle	subsecreties	6	12
3132	3132	7	6	everett	surping	shape	7	5
3133	3133	7	125	largest	respaced	suspective	8	10
3134	3134	8	8	shopping	reprosed	barined	8	7
3135	3135	6	58	street	grang	positioned	5	10
3136	3136	9	9	frankfurt	contrales	sings	9	5
3137	3137	4	1	zeil	matherines	margerian	10	9
3138	3138	6	8	accept	scard	seas	5	4
3139	3139	10	1	valleverde	comploums	respect	9	7
3140	3140	8	1	riccione	magant	barin	6	5
3141	3141	5	52	chris	brighted	barding	8	7
3142	3142	5	78	local	ball	stuck	4	5
3143	3143	8	12	measures	sellow	freeded	6	7
3144	3144	6	12	inches	storanies	contribut	9	9
3145	3145	4	44	wide	subsembly	rally	9	5
3146	3146	4	16	tall	filling	marsh	7	5
3147	3147	6	1	janell	handered	solva	8	5
3148	3148	5	43	smith	fouris	bathing	6	7
3149	3149	8	2	sprinter	savia	properten	5	9
3150	3150	6	54	cancer	fillien	tormer	7	6
3151	3151	7	2	lambeau	basis	ammandy	5	7
3152	3152	6	26	symbol	clash	portical	5	8
3153	3153	7	1	lasalle	lon	start	3	5
3154	3154	8	6	concerns	hease	crossing	5	8
3155	3155	10	20	commission	bene	improved	4	8
3156	3156	9	16	pakistani	dissepote	convince	9	8
3157	3157	6	24	spoken	best	controuble	4	10
3158	3158	7	2	kershaw	restings	marrill	8	7
3159	3159	8	10	believes	branchess	conserve	9	8
3160	3160	6	26	simply	spical	sports	6	6
3161	3161	6	3	blamed	heards	defects	6	7
3162	3162	4	17	nazi	contentinal	deach	11	5
3163	3163	6	125	german	consested	substriction	9	12
3164	3164	3	127	big	surviver	starding	8	8
3165	3165	7	1	dubnium	accerving	build	9	5
3166	3166	2	3	db	shim	stamplay	4	8
3167	3167	12	1	kurchatovium	dania	barries	5	7
3168	3168	2	3	ku	reactions	botter	9	6
3169	3169	4	4	igor	glaming	adding	7	6
3170	3170	10	1	vasilevich	transfire	entered	9	7
3171	3171	9	1	kurchatov	bodds	farries	5	7
3172	3172	13	14	assassination	terry	composion	5	9
3173	3173	11	3	predecessor	comprinent	call	10	4
3174	3174	9	2	engelbert	person	bomban	6	6
3175	3175	8	1	dollfuss	regally	contratule	7	10
3176	3176	10	3	annexation	stoppen	apposition	7	10
3177	3177	5	17	dates	consus	marting	6	7
3178	3178	8	10	traveled	nurmer	brand	6	5
3179	3179	7	12	centers	aron	sollowing	4	9
3180	3180	8	25	learning	beaved	decient	6	7
3181	3181	4	18	sell	riston	arrential	6	9
3182	3182	6	24	copies	cassope	produce	7	7
3183	3183	7	58	singles	consection	girnence	10	8
3184	3184	9	9	dominican	hins	conspinces	4	10
3185	3185	7	7	battles	scallie	spearing	7	8
3186	3186	7	2	haitian	gilled	confinding	6	10
3187	3187	6	15	armies	stefenda	shipes	8	6
3188	3188	7	10	mineral	surge	scoo	5	4
3189	3189	9	4	aggregate	castile	seaches	7	7
3190	3190	7	2	asphalt	parasha	resting	7	7
3191	3191	5	11	stood	resussive	cristed	9	7
3192	3192	8	88	election	teerna	metch	6	5
3193	3193	13	1	rinchinnyamyn	milly	casture	5	7
3194	3194	10	1	amarjargal	marching	hamp	8	4
3195	3195	4	21	farm	combine	consists	7	8
3196	3196	7	9	wedding	manimation	commissional	10	12
3197	3197	10	3	stravinsky	hinting	cassion	7	7
3198	3198	7	46	musical	proft	carrier	5	7
3199	3199	6	20	ballet	constember	brand	10	5
3200	3200	8	2	firebird	cantlan	constant	7	8
3201	3201	6	2	pelvic	resecution	sending	10	7
3202	3202	6	2	girdle	servation	barm	9	4
3203	3203	4	18	pair	shorm	alcholicial	5	11
3204	3204	9	1	vestigial	marker	cartis	6	6
3205	3205	5	7	claws	spending	stream	8	6
3206	3206	4	122	side	boly	grandslates	4	11
3207	3207	6	3	cloaca	strangthered	special	12	7
3208	3208	9	14	increases	gi	barley	2	6
3209	3209	6	21	chance	consous	continent	7	9
3210	3210	8	1	spoilage	complanessian	shrips	13	6
3211	3211	8	2	redesign	adam	maras	4	5
3212	3212	8	18	increase	serse	molast	5	6
3213	3213	10	1	overtaking	complays	distitution	8	11
3214	3214	4	3	doom	arab	treated	4	7
3215	3215	4	12	pack	ace	superiteens	3	11
3216	3216	6	5	arcade	research	roban	8	5
3217	3217	9	2	silvertip	christing	disanded	9	8
3218	3218	5	30	shark	span	markin	4	6
3219	3219	5	31	teeth	scassium	depices	8	7
3220	3220	9	45	buildings	farlie	state	6	5
3221	3221	10	5	demolished	pill	breshorn	4	8
3222	3222	4	14	hope	sheld	consports	5	9
3223	3223	9	1	survivors	exclude	salf	7	4
3224	3224	7	5	recover	solutions	stop	9	4
3225	3225	8	1	wreckage	groves	bass	6	4
3226	3226	5	113	human	excepting	terror	9	6
3227	3227	7	30	remains	growing	porter	7	6
3228	3228	8	18	thinking	extendance	mearlian	10	8
3229	3229	8	38	powerful	scipentinal	seng	11	4
3230	3230	7	16	edwards	expla	continue	5	8
3231	3231	7	49	founded	simple	alight	6	6
3232	3232	2	49	el	secrent	bart	7	4
3233	3233	8	2	mercurio	treasure	chase	8	5
3234	3234	10	23	previously	senally	suralid	7	7
3235	3235	8	25	earliest	charled	manding	7	7
3236	3236	6	2	eomaia	stans	richand	5	7
3237	3237	5	24	crown	momical	resignated	7	10
3238	3238	6	5	mammal	transforred	positions	11	9
3239	3239	3	50	ago	athimation	stands	10	6
3240	3240	6	1	gummer	contacts	technical	8	9
3241	3241	7	17	germans	fleat	belong	5	6
3242	3242	8	34	attacked	commigrations	sails	13	5
3243	3243	8	1	chenango	spees	metral	5	6
3244	3244	5	1	sevak	worder	mit	6	3
3245	3245	9	1	khanagyan	concenture	home	10	4
3246	3246	4	18	sets	dosaus	cantariant	6	10
3247	3247	5	3	devon	speciene	exposuble	8	9
3248	3248	8	5	cornwall	manness	grounds	7	7
3249	3249	5	60	lines	tampous	subspice	7	8
3250	3250	8	6	commuter	bocket	lights	6	6
3251	3251	8	34	services	subguard	spain	8	5
3252	3252	4	64	girl	subsitions	gill	10	4
3253	3253	4	6	golf	constantine	hand	11	4
3254	3254	12	5	associations	percept	composed	7	8
3255	3255	7	31	toronto	saddiane	sent	8	4
3256	3256	3	9	bce	secution	explanation	8	11
3257	3257	11	1	nightjpgthe	reeds	anning	5	6
3258	3258	6	19	lights	discanded	deect	9	5
3259	3259	5	2	shine	morrory	shaves	7	6
3260	3260	5	10	isaac	bellas	ancompania	6	10
3261	3261	5	16	davis	strume	merger	6	6
3262	3262	5	4	dante	conterest	sunder	9	6
3263	3263	6	1	crippa	resported	spreak	9	6
3264	3264	5	12	haute	substical	conflicting	9	11
3265	3265	6	1	savoie	listing	moantain	7	8
3266	3266	8	4	sterling	complotions	rouse	11	5
3267	3267	7	7	heights	hall	blild	4	5
3268	3268	7	7	variant	salect	barry	6	5
3269	3269	9	2	selectors	continents	constitution	10	12
3270	3270	5	1	yangi	deciment	drans	8	5
3271	3271	4	1	qala	ging	steeded	4	7
3272	3272	4	1	isig	shark	deacher	5	7
3273	3273	7	11	nigeria	arria	marshat	5	7
3274	3274	5	5	icons	excription	burar	10	5
3275	3275	6	3	accent	constanced	anday	10	5
3276	3276	8	2	syllable	referency	descents	9	8
3277	3277	4	4	whig	gamp	campo	4	5
3278	3278	6	3	oppose	restine	surreas	7	7
3279	3279	7	38	jackson	sailor	culling	6	7
3280	3280	5	1	utaro	addination	develent	10	8
3281	3281	9	1	hashimoto	stants	drama	6	5
3282	3282	5	7	brick	contor	flading	6	7
3283	3283	7	6	kitchen	mosa	plate	4	5
3284	3284	6	4	azores	behamles	ma	8	2
3285	3285	5	3	dairy	arinton	duntare	7	7
3286	3286	4	12	milk	planes	beling	6	6
3287	3287	6	9	cheese	funched	specials	7	8
3288	3288	14	4	transformation	political	cream	9	5
3289	3289	9	1	fisheries	maitter	respecie	7	8
3290	3290	4	2	tuna	anta	formal	4	6
3291	3291	8	2	canceled	subacies	change	8	6
3292	3292	3	3	ecw	film	desecuted	4	9
3293	3293	5	6	vince	sprip	same	5	4
3294	3294	7	12	mcmahon	bried	spences	5	7
3295	3295	8	3	stripped	resigned	chere	8	5
3296	3296	4	9	cena	gare	scannel	4	7
3297	3297	4	19	pink	superier	hard	8	4
3298	3298	6	3	floyds	tongress	markel	8	6
3299	3299	8	13	sections	marthow	sess	7	4
3300	3300	7	15	pattern	advied	supported	6	9
3301	3301	6	1	wingus	contentially	explosive	12	9
3302	3302	6	17	unique	assassion	contribute	9	10
3303	3303	8	17	strongly	pally	manches	5	7
3304	3304	6	10	styles	rape	recodery	4	8
3305	3305	9	1	irrunytju	clinte	freed	6	5
3306	3306	10	1	pepperdine	edward	eustory	6	7
3307	3307	3	105	god	massing	mandie	7	6
3308	3308	6	14	affect	installed	stadion	9	7
3309	3309	12	7	newfoundland	prograph	constitution	8	12
3310	3310	8	11	florence	prio	particular	4	10
3311	3311	8	8	choosing	restants	mergonist	8	9
3312	3312	8	1	shifters	interection	regated	11	7
3313	3313	8	2	guinness	prane	residence	5	9
3314	3314	6	33	oldest	cow	constant	3	8
3315	3315	3	33	cat	transpanen	controll	10	8
3316	3316	5	2	creme	moscors	sole	7	4
3317	3317	4	1	puff	calchings	anime	9	5
3318	3318	6	3	lovely	suppli	formally	6	8
3319	3319	3	4	abd	capades	resting	7	7
3320	3320	5	2	jafar	tage	stanger	4	7
3321	3321	8	27	brothers	poils	south	5	5
3322	3322	6	1	uthman	shipposh	participations	8	14
3323	3323	10	1	zelenskyys	sessible	experience	8	10
3324	3324	6	2	fluent	therit	hording	6	7
3325	3325	9	21	ukrainian	attean	staper	6	6
3326	3326	5	4	finch	recondice	ling	9	4
3327	3327	4	4	dogg	distibutions	compous	12	7
3328	3328	6	2	slavic	spostime	rescuated	8	9
3329	3329	6	5	regard	restare	suma	7	4
3330	3330	6	16	slaves	divan	serventially	5	12
3331	3331	8	2	dongguan	monor	horney	5	6
3332	3332	9	62	developed	cordina	sububbi	7	7
3333	3333	7	13	farming	carton	filly	6	5
3334	3334	8	55	returned	condistibutes	disconnuced	13	11
3335	3335	5	17	randy	stees	rain	5	4
3336	3336	7	1	newmans	subudian	diving	8	6
3337	3337	5	2	harps	tearman	arsentain	7	9
3338	3338	6	8	angels	guest	everson	5	7
3339	3339	3	1	nic	searcher	eversy	8	6
3340	3340	6	1	bullen	disa	sound	4	5
3341	3341	8	13	inspired	archon	carrilla	6	8
3342	3342	10	1	wehrmachts	andrand	cathing	7	7
3343	3343	6	2	evarts	angrets	disated	7	7
3344	3344	1	86	n	farmer	constance	6	9
3345	3345	7	3	neujmin	senal	pier	5	4
3346	3346	5	4	jewel	artison	roff	7	4
3347	3347	8	10	maintain	electrime	tarrious	9	8
3348	3348	6	3	changi	marie	exproduction	5	12
3349	3349	8	7	airports	passings	seculation	8	10
3350	3350	6	29	status	regality	barrell	8	7
3351	3351	3	6	hub	ranger	bland	6	5
3352	3352	10	3	mysterious	remands	complugay	7	9
3353	3353	5	69	chart	mole	pitchers	4	8
3354	3354	4	8	cool	scription	considered	9	10
3355	3355	9	1	demetrios	toss	arrive	4	6
3356	3356	8	1	marantis	callere	transfered	7	10
3357	3357	9	1	defiagbon	scott	aissing	5	7
3358	3358	8	9	nigerian	swelk	deveration	5	10
3359	3359	5	7	boxer	distitutions	combresiments	12	13
3360	3360	6	53	silver	decal	subface	5	7
3361	3361	8	6	medalist	sensor	cassural	6	8
3362	3362	4	2	ante	collement	cranshare	9	9
3363	3363	10	1	fullscreen	superitions	sappination	11	11
3364	3364	10	3	widescreen	participates	brand	12	5
3365	3365	7	13	orleans	compoter	bromes	8	6
3366	3366	9	1	edwardian	concourse	professule	9	10
3367	3367	6	58	soviet	meholities	discussive	10	10
3368	3368	6	12	allies	carrous	shall	7	5
3369	3369	7	5	boycott	anne	suadsming	4	9
3370	3370	7	2	colbert	assion	anthonogics	6	11
3371	3371	9	1	imitation	arrison	contribute	7	10
3372	3372	8	27	opposite	sacity	arrender	6	8
3373	3373	6	13	louise	serio	complics	5	8
3374	3374	7	2	beavers	artistic	alseral	8	7
3375	3375	6	8	hearts	happen	constable	6	9
3376	3376	7	9	trapped	sometime	manna	8	5
3377	3377	6	3	jenner	stepsherm	south	9	5
3378	3378	12	11	successfully	confirm	portional	7	9
3379	3379	6	6	tested	participate	cristing	11	8
3380	3380	10	11	hypothesis	trade	radial	5	6
3381	3381	8	14	subjects	considuction	real	12	4
3382	3382	4	33	heat	para	gong	4	4
3383	3383	5	1	fuzon	crost	tai	5	3
3384	3384	11	2	encompasses	beacher	sans	7	4
3385	3385	6	7	hybrid	brands	transport	6	9
3386	3386	9	2	exquisite	data	thipper	4	7
3387	3387	8	2	melodies	depersing	sollia	9	6
3388	3388	11	1	everlasting	facture	partwers	7	8
3389	3389	15	3	instrumentation	constictures	norming	12	7
3390	3390	5	4	hence	stadiant	subsition	8	9
3391	3391	7	4	carving	subland	decide	7	6
3392	3392	5	1	niche	subsection	resting	10	7
3393	3393	3	2	aux	minal	waller	5	6
3394	3394	6	2	champs	thrie	huse	5	4
3395	3395	5	2	incas	speakers	cournancy	8	9
3396	3396	7	10	temples	recoves	batter	7	6
3397	3397	7	11	cutting	contaction	metro	10	5
3398	3398	9	10	catherine	price	breaking	5	8
3399	3399	7	1	deneuve	bordon	burting	6	7
3400	3400	8	2	coasters	surgenation	homing	11	6
3401	3401	5	13	flags	go	mardie	2	6
3402	3402	9	43	mountains	stair	carrifle	5	8
3403	3403	9	5	signature	consitures	destime	10	7
3404	3404	6	13	roller	darm	subspecies	4	10
3405	3405	11	1	cantaloupes	stements	carror	8	6
3406	3406	9	1	muskmelon	fames	reaces	5	6
3407	3407	5	71	types	barmer	revale	6	6
3408	3408	8	3	honeydew	supposition	marser	11	6
3409	3409	5	2	melon	supplayed	dance	9	5
3410	3410	7	63	release	burge	bond	5	4
3411	3411	7	64	allowed	premine	seps	7	4
3412	3412	6	113	former	subbitation	derser	11	6
3413	3413	7	14	belgium	atherios	forces	8	6
3414	3414	8	3	ultratop	barted	freed	6	5
3415	3415	8	8	flanders	superates	collect	9	7
3416	3416	7	13	croatia	antrone	subserved	7	9
3417	3417	8	4	slovakia	conferenced	dannation	11	9
3418	3418	7	9	dropped	steps	consults	5	8
3419	3419	8	38	columbia	spredictions	stayers	12	7
3420	3420	7	8	devoted	renable	recances	7	8
3421	3421	5	74	plays	archies	barach	7	6
3422	3422	5	2	sekac	diror	bellie	5	6
3423	3423	4	3	jiri	marganist	speached	9	8
3424	3424	6	18	spider	partice	sole	7	4
3425	3425	9	42	therefore	finnings	disposed	8	8
3426	3426	10	3	behaviours	consurvated	carried	11	7
3427	3427	8	6	modified	marbual	arrest	7	6
3428	3428	4	16	root	stack	bergina	5	7
3429	3429	9	17	behaviour	singer	buth	6	4
3430	3430	9	6	inherited	bandor	arion	6	5
3431	3431	3	59	our	submark	engeries	7	8
3432	3432	7	26	ability	connections	leass	11	5
3433	3433	6	75	social	bash	stated	4	6
3434	3434	6	10	limits	antho	transmittion	5	12
3435	3435	8	9	treasure	holles	completing	6	10
3436	3436	6	33	planet	promotion	classing	9	8
3437	3437	5	2	brawl	carron	bearch	6	6
3438	3438	3	1	msg	constation	distribute	10	10
3439	3439	9	15	broadcast	albania	greathing	7	9
3440	3440	6	4	sergei	breatures	contrance	9	9
3441	3441	4	1	aman	toom	sat	4	3
3442	3442	5	16	daily	mounty	lunter	6	6
3443	3443	10	1	moskovskij	arn	draved	3	6
3444	3444	11	1	komsomolets	sceen	callan	5	6
3445	3445	10	5	australias	restricted	special	10	7
3446	3446	5	51	model	chennor	programmes	7	10
3447	3447	10	17	philosophy	astromation	congrist	11	8
3448	3448	11	2	objectivism	specical	concentrated	8	12
3449	3449	8	3	hallmark	choil	president	5	9
3450	3450	6	12	warmer	songtho	sallet	7	6
3451	3451	6	24	global	performs	throws	8	6
3452	3452	7	10	knowing	tounces	soublica	7	8
3453	3453	6	4	indies	explayed	dert	8	4
3454	3454	7	12	indians	sponds	commands	6	8
3455	3455	10	13	protestant	contrast	carchist	8	8
3456	3456	11	2	reformation	mallin	alganda	6	7
3457	3457	9	5	protested	touth	georg	5	5
3458	3458	9	3	hierarchy	danning	sequency	7	8
3459	3459	4	36	pope	aladatin	internelted	8	11
3460	3460	11	2	essentially	anthomic	theet	8	5
3461	3461	8	1	electing	fauch	rovers	5	6
3462	3462	9	32	institute	issuee	paint	6	5
3463	3463	7	9	reforms	complayers	break	10	5
3464	3464	10	6	separately	boya	panic	4	5
3465	3465	4	63	bank	grops	stopporment	5	11
3466	3466	5	20	chase	handed	handon	6	6
3467	3467	9	11	manhattan	superioder	commentation	10	12
3468	3468	5	27	guest	losher	bean	6	4
3469	3469	7	23	perform	sprite	store	6	5
3470	3470	9	1	mauerwerk	alacachin	clare	9	5
3471	3471	6	20	belong	commondered	safficial	11	9
3472	3472	9	9	prominent	sealsher	disage	8	6
3473	3473	7	5	rudolph	pregnants	dan	9	3
3474	3474	5	1	nosed	rober	contensive	5	10
3475	3475	8	3	reindeer	manic	castons	5	7
3476	3476	6	1	misfit	tradist	disturbies	7	10
3477	3477	4	5	toys	contrancties	roses	12	5
3478	3478	6	3	divers	reland	constibute	6	10
3479	3479	8	39	reported	garning	scounders	7	9
3480	3480	10	10	hammerhead	bose	ross	4	4
