idx	poly_var	poly_cov	length	frequencies	natural	fcfs	caplan	natural_length	fcfs_length	caplan_length
6365	0.3420601209150218	-2500.001177268562	6	2	jensen	mingha	everth	6	6	6
6366	-inf	-inf	10	1	augustesen	sister	marser	10	6	6
6367	-inf	-inf	4	1	fogh	subcompines	tours	4	11	5
6368	-9.471052938207112	-2507.3606894113864	5	2	olsen	prestered	sam	5	9	3
6369	96.28992173731068	-2375.433401144616	7	3	balloon	believed	belg	7	8	4
6370	32.40942336243594	-2465.078587879032	5	2	serie	annoble	collect	5	7	7
6371	129.38411672586682	-1778.8589154659808	9	28	champions	started	appares	9	7	7
6372	120.60615524649802	-2262.136613912995	7	7	footage	critized	subference	7	8	10
6373	-inf	-inf	3	1	sbi	strues	marchest	3	6	8
6374	118.0806354219975	-2315.73719973621	11	5	investigate	shead	solve	11	5	5
6375	-6.23102568725223	-2505.707217748121	10	2	thoroughly	aractions	liming	10	9	6
6376	121.96333776165558	-2313.8734657012333	6	5	ensure	alvie	final	6	5	5
6377	46.503828117617246	-2458.673376410398	14	2	accountability	cassical	bailh	14	8	5
6378	108.81517879979904	-2330.545488239013	8	5	secretly	sava	seas	8	4	4
6379	105.69143452253732	-1579.86136792462	8	36	atlantic	anthaine	generation	8	8	10
6380	78.9020904939428	-2392.4328691685264	6	3	seabed	horder	sencres	6	6	7
6381	104.13816426817202	-2348.490965207731	9	4	submarine	evens	hughts	9	5	6
6382	14.00893900873094	-2487.2670592624686	10	2	geothermal	respondered	las	10	11	3
6383	-inf	-inf	9	1	souvenirs	clim	distrantient	9	4	12
6384	116.71519773959852	-2239.4231625814755	8	8	everyday	stapena	carried	8	7	7
6385	127.19730090983673	-2278.0053580007707	8	6	regarded	algarian	concert	8	8	7
6386	143.23211574578153	-2140.0748851796234	6	11	corner	behase	commingines	6	6	11
6387	134.74842346134506	-2126.0195761309747	5	12	rooms	hertanist	stanch	5	9	6
6388	112.6323791391189	-2270.0811960425044	8	7	treasure	struggthed	anth	8	10	4
6389	85.31313592529796	-2312.0988159339336	5	8	panda	ranking	compotorial	5	7	11
6390	99.57177998446964	-2161.619334326644	10	12	chancellor	namo	provide	10	4	7
6391	159.9123635842188	-1403.5258981973018	9	40	currently	secres	channe	9	6	6
6392	-inf	-inf	6	1	quoted	documental	engeration	6	10	10
6393	-inf	-inf	10	1	cavendishs	speating	explanation	10	8	11
6394	61.80271680776925	-2438.3483255468823	5	2	mates	coor	sequential	5	4	10
6395	110.85444726000092	-2322.0582347304385	6	5	honest	destare	anger	6	7	5
6396	-inf	-inf	16	1	catastrophically	completes	interned	16	9	8
6397	-inf	-inf	9	1	wondering	tands	conventing	9	5	10
6398	129.22817111323167	-1140.4360495224598	4	55	mark	resplained	simply	4	10	6
6399	41.4276900084799	-2458.6737527535	8	2	baptised	callaw	polity	8	6	6
6400	47.11442981779574	-2381.905010568931	9	5	christine	steff	ferry	9	5	5
6401	38.66463600177491	-2449.370423319358	8	3	weddings	crossia	alban	8	7	5
6402	122.43967191837488	-2010.3202516655992	2	19	ep	intered	canning	2	7	7
6403	12.619775975680138	-2480.0244801131003	4	3	tram	interient	crewing	4	9	7
6404	-inf	-inf	11	2	smalllivego	novery	trint	11	6	5
6405	16.644995522594	-2455.71688582858	5	3	dante	gransfort	advisions	5	9	9
6406	-91.34700276539289	-2588.7797928010978	9	2	dimartino	interion	rudan	9	8	5
6407	84.46702531061156	-2202.6465026123983	5	11	bryan	classe	discription	5	6	11
6408	-38.7744242226409	-2539.3545791754177	9	2	konietzko	scheres	carriv	9	7	6
6409	61.93194869921119	-2291.188758569862	10	8	metacritic	bowns	auth	10	5	4
6410	146.91574747913532	-2265.8058777760893	10	6	subsequent	magree	serves	10	6	6
6411	124.03809243410588	-2307.1161295265074	14	5	investigations	east	barlifo	14	4	7
6412	37.04034104018689	-2438.9134403508783	6	3	dawson	barrine	anthou	6	7	6
6413	-inf	-inf	9	1	hylonomus	ralia	tan	9	5	3
6414	-inf	-inf	6	1	lyelli	allina	everus	6	6	6
6415	42.53096284134844	-2454.0783525125207	7	2	reptile	sected	finding	7	6	7
6416	-40.26201636643351	-2540.489834018613	7	2	amniote	sumparter	concentration	7	9	13
6417	151.22845597695385	-2297.729697557665	12	4	commercially	immerce	crows	12	7	5
6418	73.60113391187517	-2359.524451677272	6	5	smiths	hook	conassions	6	4	10
6419	-inf	-inf	8	1	mcalpine	lindings	michose	8	8	7
6420	-inf	-inf	8	1	galpharm	conspicules	boyer	8	11	5
6421	111.94728831319873	-2043.6276145744373	6	16	turkey	turnes	apal	6	6	4
6422	120.00432053392991	-2328.7562781016127	10	4	dimensions	ands	conteresto	10	4	10
6423	112.55006961827716	-2321.966137688648	9	5	container	conspected	statisted	9	10	9
6424	125.35369092014602	-2306.665343052138	7	5	variant	caphanimal	canton	7	10	6
6425	85.59724025763366	-2390.5934760659425	3	3	fla	intertagion	socion	3	11	6
6426	-inf	-inf	3	1	pla	generical	companion	3	9	9
6427	38.68465203061293	-2458.929550559176	8	2	prefixes	residenties	presented	8	11	9
6428	125.14234763187616	-2140.210499204859	14	12	discrimination	hallown	shers	14	7	5
6429	118.88400628415268	-2335.53801644814	5	4	caste	sother	reconsored	5	6	10
6430	133.2705283873387	-2223.2390295954438	5	8	shift	flant	distant	5	5	7
6431	114.42836231727144	-1943.8286576314488	6	20	muslim	destines	lock	6	8	4
6432	139.99416398145726	-2295.058776193865	5	5	dealt	addencest	shale	5	9	5
6433	-22.994024010048037	-2527.6542825131723	11	2	radiocarbon	regial	subsendation	11	6	12
6434	17.41948568215509	-2374.61480254068	3	8	noo	contains	subgreet	3	8	8
6435	124.5529617115081	-2278.207366363879	5	6	blows	villes	paracine	5	6	8
6436	106.94716653574272	-2225.8730059683307	8	9	spinning	barchoos	socation	8	8	8
6437	41.94496704299419	-2205.700144374784	5	15	tubby	fortally	solvie	5	8	6
6438	69.95893211118364	-2041.85149296186	3	18	bye	burders	congratics	3	7	10
6439	153.19523306188646	-2061.2746631853124	8	14	sequence	cannaga	specience	8	7	9
6440	-16.994350072667057	-2513.1333159235533	3	2	cpc	expluse	chasting	3	7	8
6441	80.92278482785149	-2226.9476326291656	3	10	ron	brank	stompania	3	5	9
6442	-inf	-inf	7	1	dellums	arrons	soft	7	6	4
6443	128.68043526331894	-1957.242080989892	4	19	lane	minger	cath	4	6	4
6444	135.19607366362283	-2273.7711580183536	2	6	il	drivers	contrantly	2	7	10
6445	-inf	-inf	7	1	defazio	capt	thispic	7	4	7
6446	-15.356538650582426	-2513.1981693621306	6	2	maxine	residnes	mother	6	8	6
6447	150.94333350732504	-1838.9924518414243	6	23	waters	stara	estrially	6	5	9
6448	43.67140869230506	-2433.419959537294	6	3	bernie	argenting	gallen	6	9	6
6449	18.80208310552656	-2481.879085087497	2	2	vt	astronomication	respond	2	15	7
6450	-inf	-inf	6	1	bartje	conspire	species	6	8	7
6451	-inf	-inf	5	1	assen	lobeth	residence	5	6	9
6452	153.92110441397924	-2083.6659103709685	9	13	primarily	comploines	constantly	9	10	10
6453	122.08031898491126	-2335.1765255463	10	4	cultivated	benn	sparade	10	4	7
6454	-inf	-inf	10	1	guadeloupe	trians	supcorned	10	6	9
6455	70.83118959224602	-2295.4628433255525	8	8	barbados	constinutive	recote	8	12	6
6456	94.5540912111239	-2044.839129770436	4	17	cuba	controns	fall	4	8	4
6457	80.27072567778661	-2252.4109596712483	5	9	haiti	condect	eash	5	7	4
6458	61.76514478993116	-2393.383442822455	8	4	trinidad	sitle	think	8	5	5
6459	-inf	-inf	7	1	curacao	signally	malenthen	7	8	9
6460	96.32753227926256	-2061.0105074873604	4	18	isle	althroup	region	4	8	6
6461	39.8208602290523	-2455.529172931726	5	2	pines	oblinda	pats	5	7	4
6462	102.6355587268897	-2158.1830821294875	4	12	rico	submil	subduct	4	6	7
6463	143.40899646254093	-2090.1882068433783	6	13	atomic	petrody	boyd	6	7	4
6464	140.2213241701617	-2117.0810765020137	4	12	bomb	scarles	passist	4	7	7
6465	125.97921245925215	-2279.8250282346144	7	6	uranium	essition	toronol	7	8	7
6466	133.4337825747049	-2299.135262845165	11	5	transformed	assests	companismed	11	7	11
6467	-inf	-inf	7	1	krypton	emprovely	carlone	7	9	7
6468	66.51560829622746	-2436.142974775672	6	2	barium	ferric	constanting	6	6	11
6469	100.71143333937108	-1910.591589730912	4	22	anne	belings	frand	4	7	5
6470	-inf	-inf	9	1	steinsvik	soll	acceptance	9	4	10
6471	-inf	-inf	6	1	nordal	mandsa	metrical	6	6	8
6472	-inf	-inf	5	1	eutin	bolls	rand	5	5	4
6473	-inf	-inf	7	1	pamiers	meters	contered	7	6	8
6474	76.11187148356872	-2329.332102628603	7	6	twinned	mater	germanic	7	5	8
6475	89.61115022542678	-2291.537585252951	7	7	judaism	exist	earry	7	5	5
6476	141.93199294659664	-2064.1399004954224	7	14	storage	brazes	electon	7	6	7
6477	-inf	-inf	14	1	virtualization	striega	beet	14	7	4
6478	166.41695106730884	-1818.487579870515	5	24	clear	restore	collection	5	7	10
6479	-inf	-inf	9	1	ushistory	strung	rangers	9	6	7
6480	-inf	-inf	10	1	shahzadpur	contrated	belies	10	9	6
6481	63.29319275665153	-2356.721180193511	14	6	mathematicians	showen	consentation	14	6	12
6482	-inf	-inf	11	1	polynomials	tenties	comminitalian	11	7	13
6483	154.5360483321267	-1635.256546300696	6	31	degree	lanne	sensiently	6	5	10
6484	-inf	-inf	9	1	stallions	subfecences	stard	9	11	5
6485	140.81958164359185	-2217.0356710495885	10	9	experiment	bacies	procossics	10	6	10
6486	-inf	-inf	7	1	wontong	substanch	sildia	7	9	6
6487	115.419851930524	-1874.867967354338	4	23	frog	obsection	constitutions	4	9	13
6488	140.31308860921726	-2117.84495977565	5	12	rocky	rectation	barkan	5	9	6
6489	113.61904773470243	-2244.0819628316463	6	8	cliffs	tomperatures	subserved	6	12	9
6490	118.81070039904893	-2356.5870284792377	5	3	steep	combert	prostited	5	7	9
6491	123.9760245833401	-2352.8783543046984	5	3	loose	gendany	resident	5	7	8
6492	-inf	-inf	12	1	spliceosomes	alboronism	freed	12	10	5
6493	103.39574956092746	-2374.5053496935734	6	3	govern	dent	stons	6	4	5
6494	59.07400429678855	-2398.8572432321453	8	4	splicing	felling	command	8	7	7
6495	27.856552787507734	-2448.843550181227	4	3	swat	falms	producied	4	5	9
6496	115.34170301397194	-2242.9439747014158	6	8	crisis	spority	rability	6	7	8
6497	-inf	-inf	11	1	negotiation	poles	chases	11	5	6
6498	-72.69870654626784	-2540.544308213404	10	3	contraband	really	construmental	10	6	13
6499	138.47202121103692	-2289.44133669312	8	5	absolute	beldion	concestial	8	7	10
6500	41.98534856941678	-2454.5098614676613	11	2	conditional	legard	angon	11	6	5
6501	158.1193412593835	-1235.006394590224	6	47	sister	sells	absond	6	5	6
6502	151.81061037081844	-1436.2578993955833	6	40	raised	respended	former	6	9	6
6503	76.90294764997903	-2348.2756884752	7	6	oakland	prograduations	respection	7	14	10
6504	160.31455533222052	-1677.9393217238628	6	29	course	researcher	angrade	6	10	7
6505	-inf	-inf	8	2	pevensie	superitation	desend	8	12	6
6506	-inf	-inf	5	2	aslan	proverse	command	5	8	7
6507	30.438532452494705	-2397.706627490793	6	7	narnia	swinth	spoles	6	6	6
6508	129.034537910417	-2035.6822741001529	4	17	evil	setalial	forns	4	8	5
6509	83.2088112437889	-2273.254180629124	5	9	witch	archine	estimany	5	7	8
6510	39.915654314485465	-2458.0552582990745	7	3	reigned	partis	descian	7	6	7
6511	137.2965734509767	-2147.865306662935	8	12	platform	conspensive	carried	8	11	7
6512	26.21663904949896	-2450.6400369791068	5	4	nadia	latus	stail	5	5	5
6513	-inf	-inf	5	2	toffa	anthroduce	supporter	5	10	9
6514	111.52900449252104	-2293.280362531561	9	7	presenter	chack	shoot	9	5	5
6515	-inf	-inf	4	2	iene	scouth	heading	4	6	7
6516	147.35389873564066	-2092.6759015548014	4	13	duty	progost	anning	4	7	6
6517	134.31493912605353	-2249.6065591540137	9	7	residence	lawns	cales	9	5	5
6518	33.744853511912375	-2464.5356926635072	7	2	tenants	addiences	preseent	7	9	8
6519	140.92773534134403	-1971.6086570507773	5	18	owner	resential	settle	5	9	6
6520	-inf	-inf	8	1	occupier	decording	briggest	8	9	8
6521	-inf	-inf	8	1	crofters	require	fing	8	7	4
6522	-inf	-inf	5	1	croft	estia	complayers	5	5	10
6523	136.98042255940982	-2295.561722577413	10	5	maintained	scher	angons	10	5	6
6524	89.83534956081395	-2384.1193654344206	9	3	neglected	recerding	grandsham	9	9	9
6525	-inf	-inf	7	1	misused	trussed	panaso	7	7	6
6526	-inf	-inf	13	1	oberbergische	parity	investigation	13	6	13
6527	-inf	-inf	7	1	bergian	streng	concenting	7	6	10
6528	147.9997940274986	-2011.624479033012	8	18	medieval	barthing	consult	8	8	7
6529	93.7739558930309	-2381.408895768719	4	3	berg	condections	alabria	4	11	7
6530	132.18512799154783	-2177.234691594778	6	10	orbits	contines	arningth	6	8	8
6531	156.65206783389442	-1655.7738434990606	5	30	split	confined	prolession	5	8	10
6532	141.62736626849878	-2268.5803569547397	4	6	fill	stumbo	artison	4	6	7
6533	146.7367424326725	-2206.45605291914	5	8	squad	sendant	alabian	5	7	7
6534	117.27458988565613	-2166.4802424038594	10	11	psychology	specion	estends	10	7	7
6535	87.61548555859406	-2389.664807621375	8	3	meanings	compoting	spines	8	9	6
6536	103.70512020846672	-2246.747471545759	4	8	andy	propersing	brown	4	10	5
6537	51.75547383402949	-2403.555271296151	6	4	norton	deacting	gimer	6	8	5
6538	136.03236613273677	-2337.582467909277	9	3	considers	assumed	parting	9	7	7
6539	21.232770320480117	-2482.6260119000453	6	2	warden	nitorshate	canga	6	10	5
6540	-inf	-inf	6	1	obtuse	saling	everyy	6	6	6
6541	114.45340299123708	-2320.66113107246	8	5	mentions	starmed	conforming	8	7	10
6542	-inf	-inf	10	1	laundering	confluction	month	10	11	5
6543	-inf	-inf	8	1	solitary	dangest	presentably	8	7	11
6544	70.99492808275707	-2423.9445506791067	11	2	confinement	cannities	bright	11	9	6
6545	114.5949515922032	-2067.963126988856	6	16	heaven	acces	rofe	6	5	4
6546	157.750885628175	-1882.8270353897656	7	21	winning	rayer	calan	7	5	5
6547	49.92146185211816	-2446.65734592866	3	2	bid	molector	resolet	3	8	7
6548	59.34269898360695	-2298.8461626441053	11	8	shakespeare	arrander	trate	11	8	5
6549	147.63760131650395	-1840.7780108212169	10	23	background	event	explanies	10	5	9
6550	-inf	-inf	5	1	auras	augents	interigration	5	7	13
6551	-13.957741837360892	-2514.966324964807	8	2	migraine	exercienty	constitution	8	10	12
6552	129.9217262372967	-1883.5794961696536	5	23	mayor	transports	car	5	10	3
6553	138.65516484801012	-2219.438315897069	5	8	faced	recoveration	bention	5	12	7
6554	121.49704188830184	-2306.336578954917	8	5	defenses	allay	sudder	8	5	6
6555	-inf	-inf	7	1	laumond	crosses	goil	7	7	4
6556	-inf	-inf	10	1	robotician	searchers	bassions	10	9	8
6557	100.90415297034431	-2084.4576433741668	9	15	predators	solea	ataching	9	5	8
6558	-inf	-inf	7	1	hognose	serions	contributerally	7	7	15
6559	-27.017492085645507	-2528.6515029018824	8	2	raccoons	stoppics	ross	8	8	4
6560	-inf	-inf	8	1	opossums	consons	anta	8	7	4
6561	83.65492598495979	-2372.071364307721	5	4	foxes	bouttaria	altheriely	5	9	10
6562	101.88516402464508	-2154.244993840332	5	13	hawks	commanding	bornet	5	10	6
6563	-inf	-inf	12	1	cottonmouths	foust	scott	12	5	5
6564	-inf	-inf	10	1	tarantulas	personer	special	10	8	7
6565	96.19185035048268	-2379.7964262769383	5	3	yeast	reloted	sermentary	5	7	10
6566	-inf	-inf	13	1	brettanomyces	reseast	surprovide	13	7	10
6567	-inf	-inf	11	1	acetobacter	sampus	switched	11	6	8
6568	127.16243108340898	-2180.03498796462	6	11	vocals	rockev	special	6	6	7
6569	121.33142121965976	-1964.6529485596225	6	19	legend	contricter	strangers	6	10	9
6570	-inf	-inf	8	1	riccarda	arier	shorts	8	5	6
6571	76.18816573921389	-2298.155778620284	7	7	watkins	hopes	sponsell	7	5	8
6572	87.19027840432327	-2392.081065439615	5	3	spice	survelence	book	5	10	4
6573	-inf	-inf	11	1	quackerbill	antript	scure	11	7	5
6574	111.36070914969274	-2249.4937706960645	5	8	spies	polusia	lands	5	7	5
6575	-171.1062713015704	-2672.130977874552	9	2	treefrogs	mosting	balla	9	7	5
6576	54.75709116712171	-2405.7990437996687	7	4	bellied	tick	regourd	7	4	7
6577	106.67462494098984	-2324.363629383286	6	5	scheme	disassimate	messon	6	11	6
6578	-inf	-inf	9	1	voldemort	dare	sport	9	4	5
6579	79.17319018615086	-2420.13433705256	4	2	lure	silence	sholve	4	7	6
6580	104.55252963613242	-1781.7084994970458	5	28	harry	exult	beling	5	5	6
6581	117.17580305100051	-2316.6834380992077	2	5	pa	allower	colon	2	7	5
6582	173.14531962397916	-1689.9151745402894	6	29	placed	chellic	conserves	6	7	9
6583	104.75198548357466	-2349.774249034204	8	5	whenever	concentrict	altons	8	11	6
6584	67.56723405111128	-2429.772871472095	4	2	bent	cally	spicked	4	5	7
6585	163.26651508263322	-1978.4359873088104	5	17	bring	static	bern	5	6	4
6586	117.92956586147962	-2264.3483516428378	8	7	frontier	suburan	statestable	8	7	11
6587	-5.4815631309753	-2504.9723060011797	12	2	proclamation	botas	branger	12	5	7
6588	4.126221174147272	-2497.037666122307	3	2	fas	brans	pregionally	3	5	11
6589	-16.69609088023474	-2518.4546550216005	2	2	nd	sunadia	support	2	7	7
6590	87.97608777403354	-2046.7516694353749	8	18	egyptian	theather	success	8	8	7
6591	-inf	-inf	6	1	akshat	chorizo	second	6	7	6
6592	-inf	-inf	6	1	saluja	ningling	acandania	6	8	9
6593	-inf	-inf	7	1	shekhar	dia	ashant	7	3	6
6594	147.44052295722722	-2238.4632494081648	10	7	equivalent	defense	explanion	10	7	9
6595	87.33218472920319	-2073.8534568492178	4	16	gary	torad	cather	4	5	6
6596	25.050723255880158	-2475.6193052631465	5	2	wilde	arities	martrially	5	7	10
6597	125.7595589692926	-2252.911324539456	9	9	portrayed	promised	pastilland	9	8	10
6598	50.77844727378391	-2426.134106974888	7	3	brandon	prest	poll	7	5	4
6599	78.3911892002613	-2006.095815928296	7	19	johnson	midra	sessesped	7	5	9
6600	-inf	-inf	12	1	mobilization	dression	grady	12	8	5
6601	75.95058202600596	-2423.4853096038605	9	2	faculties	langer	dististuration	9	6	14
6602	-inf	-inf	6	1	deepen	partison	explanine	6	8	9
6603	-inf	-inf	11	1	convictions	elecate	preventing	11	7	10
6604	-inf	-inf	6	1	prompt	conspribbing	clock	6	12	5
6605	17.14254958670735	-2481.379326265732	10	2	strengthen	shedies	programment	10	7	11
6606	80.81334882745446	-2367.273046628068	8	5	peasants	subflicks	emmirone	8	9	8
6607	137.78475102096502	-2125.584189923784	4	12	pond	regian	respecition	4	6	11
6608	110.53892376114436	-2152.624017399331	4	12	adam	chester	seats	4	7	5
6609	147.2253822920263	-1764.146565353403	6	29	driver	actically	spits	6	9	5
6610	-inf	-inf	8	1	hararghe	soul	experiences	8	4	11
6611	-inf	-inf	9	1	illubabor	cubse	description	9	5	11
6612	-inf	-inf	5	1	kaffa	ficus	complain	5	5	8
6613	-inf	-inf	4	1	shoa	descot	hermios	4	6	7
6614	153.65657583489534	-2134.60176823134	7	11	rapidly	tractic	sequest	7	7	7
6615	149.38950190158732	-1963.384919682323	6	18	colour	consicued	should	6	9	6
6616	66.59522663254849	-2369.618603440225	10	5	camouflage	corry	schion	10	5	6
6617	70.94969526971894	-2139.5168132281583	6	14	hitler	abais	stained	6	5	7
6618	133.0749469650551	-2274.437114005978	6	6	thirds	purval	solegette	6	6	9
6619	-inf	-inf	10	1	stalingrad	francel	angles	10	7	6
6620	-7.550874896491096	-2505.0624119394383	9	2	deadliest	philos	particle	9	6	8
6621	-inf	-inf	10	1	spielsdorf	pending	sand	10	7	4
6622	94.48985500309604	-1961.0029363201345	8	21	symphony	marship	able	8	7	4
6623	138.10615219889743	-2143.27067515842	11	11	progressive	theo	bond	11	4	4
6624	21.59995328007221	-2479.191326371616	10	2	middletown	thester	bount	10	7	5
6625	69.72452388564126	-2425.499393955393	9	2	streaming	lowers	transforming	9	6	12
6626	-inf	-inf	2	1	xa	codes	describes	2	5	9
6627	146.13415925160783	-2214.089466537932	5	8	audio	conso	accepting	5	5	9
6628	123.40091459885488	-2005.5081001765284	6	18	knight	reacted	manding	6	7	7
6629	142.56548347381317	-2120.065891521844	7	12	enemies	manation	struggles	7	8	9
6630	132.6435209181291	-1922.4319911469445	4	20	boss	miniton	carry	4	7	5
6631	-inf	-inf	7	1	nunchuk	assements	atens	7	9	5
6632	158.1057477506593	-1982.09526003146	6	17	looked	supective	contribute	6	9	10
6633	95.26432177301662	-2360.7328557994733	4	4	joan	matters	ander	4	7	5
6634	84.26239622503137	-2299.423587716211	6	7	peters	suggent	destace	6	7	7
6635	-inf	-inf	6	1	pixars	calthowshire	anthane	6	12	7
6636	94.77829054651107	-2352.8918584787843	9	4	exploring	screently	stated	9	9	6
6637	103.692979609177	-2254.393546870648	9	8	victorian	burring	tomportia	9	7	9
6638	151.67423500799026	-1862.69334721046	9	22	organized	collins	fines	9	7	5
6639	116.29563711972088	-2243.623092693651	8	9	crossing	specialis	arbison	8	9	7
6640	-inf	-inf	8	1	kirkwood	micres	singing	8	6	7
6641	-inf	-inf	4	1	gaps	derectives	readilities	4	10	11
6642	111.57143605214192	-2268.619774321547	8	7	asteroid	partica	sarian	8	7	6
6643	151.5797628740795	-1982.6164446213645	4	18	belt	perall	burn	4	6	4
6644	56.144058325686295	-2439.569038981053	6	2	halted	sublitary	brand	6	9	5
6645	156.7472113880741	-2176.046226469009	7	10	advance	staff	samia	7	5	5
6646	114.08788619956654	-2342.615934060937	4	4	noon	cardon	discomplic	4	6	10
6647	145.60543230012968	-2284.2708871683258	9	5	concluded	submet	legian	9	6	6
6648	92.08861947313744	-2167.3519806607364	7	12	stephen	agents	supers	7	6	6
6649	61.38383311160538	-2364.2881314314573	6	5	harper	barried	general	6	7	7
6650	82.41910543514068	-2273.699808216115	9	8	brazilian	en	basses	9	2	6
6651	128.08844071010262	-2306.1083337437985	11	5	territorial	rescuing	thee	11	8	4
6652	130.1657049533943	-2304.1686213644653	9	5	extension	dessibbitieng	conserve	9	13	8
6653	28.491344879425984	-2446.7473158395	7	3	jericho	carrion	alanting	7	7	8
6654	59.0113640877607	-2423.757106626619	8	3	frontman	perparia	frame	8	8	5
6655	-inf	-inf	5	1	fozzy	poture	both	5	6	4
6656	25.036703230181818	-2471.536429472391	3	2	tem	shower	carral	3	6	6
6657	93.93237805583848	-2350.066350087336	6	5	retain	spanes	fitus	6	6	5
6658	111.56683517226604	-2196.579597475569	6	10	weekly	sandon	calls	6	6	5
6659	127.33668115354077	-2085.868226147917	4	14	jump	bina	spanned	4	4	7
6660	-48.2820516793111	-2545.5904641792204	6	2	banzai	setten	treas	6	6	5
6661	81.37214109802584	-2231.7120703168644	6	10	brooks	swint	spara	6	5	5
6662	23.11047552673905	-2476.6305623616104	5	2	grays	tests	anton	5	5	5
6663	-inf	-inf	6	1	thumbs	thrist	despirents	6	6	10
6664	31.93057137970802	-2466.711486043152	10	2	projecting	claris	brado	10	6	5
6665	137.22345468299707	-2269.547983429651	5	6	spine	guita	siles	5	5	5
6666	107.2231312731784	-2148.662353911949	7	12	protons	senserve	contribute	7	8	10
6667	109.61764709700248	-2364.6667350566845	10	3	negatively	companised	edicher	10	10	7
6668	123.93383517529163	-2331.876579359961	10	4	positively	consolve	countine	10	8	8
6669	122.65996380793445	-2187.4503721586902	5	10	lucky	failing	aught	5	7	5
6670	147.89673651965677	-1890.3185302559168	5	21	wheel	saines	bassion	5	6	7
6671	152.84728326610565	-2053.695611327491	4	16	none	dardin	suble	4	6	5
6672	-inf	-inf	6	1	olesno	streght	south	6	7	5
6673	-85.10523229004534	-2582.089982703922	6	2	powiat	conseete	tange	6	8	5
6674	-inf	-inf	6	1	oleski	develops	laid	6	8	4
6675	149.0493229699031	-2210.6083385962297	7	8	collect	tonara	climbing	7	6	8
6676	121.25648631488704	-2215.8108351327533	4	9	gate	approduct	vertals	4	9	7
6677	-0.2418827205358732	-2500.450721584706	6	2	afford	chell	starks	6	5	6
6678	33.74862337161929	-2465.766532199559	9	2	adulthood	catter	bobility	9	6	8
6679	-inf	-inf	8	1	nagasato	esus	responsible	8	4	11
6680	-inf	-inf	8	1	hayabusa	mick	assari	8	4	6
6681	173.8362661151959	-1889.662738899172	6	20	eleven	walked	seathed	6	6	7
6682	117.84801581602407	-2010.9817857526264	4	19	mens	barns	prosessie	4	5	9
6683	-18.96349088715311	-2516.094666420516	8	2	kanagawa	scoping	shade	8	7	5
6684	131.12213762309497	-2154.27237613174	4	11	loan	barrow	stomes	4	6	6
6685	150.53560529382673	-1391.2945046427317	9	43	beginning	participal	devilian	9	10	8
6686	-inf	-inf	4	1	nwsl	presected	consider	4	9	8
6687	93.78323470101024	-2360.516994082942	8	4	predator	strengers	barking	8	9	7
6688	88.10932617330998	-2365.02960543348	2	4	fx	resand	salli	2	6	5
6689	84.9854883374862	-2246.977994907628	8	10	portugal	beration	superie	8	8	7
6690	161.44637178168747	-696.9004261416621	6	71	female	matherman	song	6	9	4
6691	156.6630857304393	-2100.7751728680387	6	12	bright	addication	tong	6	10	4
6692	59.50162195989384	-2441.463226493368	8	2	brownish	cathernie	decine	8	9	6
6693	-234.178863975752	-2732.5031995261447	8	2	matchday	conficiency	paradical	8	11	9
6694	38.66255019618525	-2460.6616986016465	9	2	analogous	profect	chartice	9	7	8
6695	-41.320138937936335	-2542.7770442972637	9	2	amorphous	bereates	samil	9	8	5
6696	-inf	-inf	13	1	polyamorphism	buined	subsitive	13	6	9
6697	147.39780521847533	-2066.1443073028117	9	14	substance	dras	fell	9	4	4
6698	-inf	-inf	7	1	openbsd	bulls	botter	7	5	6
6699	86.776898152987	-2346.810738388216	6	5	fisher	accused	abstrement	6	7	10
6700	26.79905210527043	-2471.6231841328045	8	2	theorist	concernton	controntements	8	10	14
6701	-inf	-inf	4	1	bids	legan	shipping	4	5	8
6702	134.9582477988425	-2173.8063398888407	4	10	suit	crea	marsher	4	4	7
6703	152.9648368476234	-1757.0790221897848	5	28	count	sennate	special	5	7	7
6704	-inf	-inf	5	1	melds	arris	desite	5	5	6
6705	124.31205391762433	-2258.642125274969	6	7	tricks	subsist	abolic	6	7	6
6706	-inf	-inf	7	2	proudly	cant	trapping	7	4	8
6707	33.858502399324934	-2455.0657305114914	5	3	paths	particule	surgistent	5	9	10
6708	123.7986815772152	-2329.4040654421747	5	5	gains	suspains	connections	5	8	11
6709	-inf	-inf	5	1	snows	chares	marchology	5	6	10
6710	85.35589769160849	-2273.027254523927	5	9	pedro	singless	commine	5	8	7
6711	4.811336765569184	-2454.36417333159	7	3	atacama	air	advision	7	3	8
6712	81.55392538412661	-2374.225177524559	5	4	muddy	glosing	complain	5	7	8
6713	-69.63766301592709	-2554.9339895810726	4	3	ents	wort	states	4	4	6
6714	-121.65359287986804	-2609.737229201812	7	3	saruman	haddie	maining	7	6	7
6715	116.42165499938348	-2311.6714214054746	8	6	fortress	ralley	darier	8	6	6
6716	-77.17953427668022	-2545.466137320332	8	3	isengard	marthere	discopered	8	8	10
6717	136.7407255233881	-2343.4722888366714	5	3	sixty	inveltant	communities	5	9	11
6718	95.8005334094603	-2308.137499387676	8	6	glaciers	sengers	casto	8	7	5
6719	-inf	-inf	6	1	fjords	lasse	struggles	6	5	9
6720	-inf	-inf	13	1	supplementary	morly	starting	13	5	8
