idx	poly_var	poly_cov	length	frequencies	natural	fcfs	caplan	natural_length	fcfs_length	caplan_length
10612	-inf	-inf	15	1	regencyminahasa	antle	contant	15	5	7
10613	-inf	-inf	8	1	tenggara	entision	montain	8	8	7
10614	-inf	-inf	5	1	plath	arred	pend	5	5	4
10615	-inf	-inf	9	1	knowingly	excuption	discounted	9	9	10
10616	-inf	-inf	8	1	polisher	divisor	legically	8	7	9
10617	-inf	-inf	9	1	polishing	armatic	cole	9	7	4
10618	123.48694444840008	-2165.542403418022	6	11	mirror	facitor	exposed	6	7	7
10619	-inf	-inf	6	1	josiah	reachent	trans	6	8	5
10620	88.93406691173077	-2194.3697784890664	5	11	clark	batterial	recive	5	9	6
10621	-inf	-inf	4	1	nott	warrences	pose	4	9	4
10622	71.79255334851221	-2405.3810582411857	6	3	robins	narificated	bell	6	11	4
10623	-inf	-inf	7	1	gliddon	baught	coles	7	6	5
10624	112.69494229991916	-2364.7912364638	7	3	implied	pata	caucase	7	4	7
10625	-inf	-inf	7	1	negroes	fistrance	compete	7	9	7
10626	-inf	-inf	10	1	creational	transpection	sand	10	12	4
10627	83.72315769393249	-2348.9905513237304	11	5	chimpanzees	dispondation	maching	11	12	7
10628	-inf	-inf	9	1	serraglio	enstible	presect	9	8	7
10629	-inf	-inf	18	1	villafrancajpgcity	indusion	shilt	18	8	5
10630	-inf	-inf	11	1	villafranca	arice	beast	11	5	5
10631	42.6767050672732	-2348.2981311432018	6	6	verona	cardian	bas	6	7	3
10632	-inf	-inf	9	1	anthoonij	artience	part	9	8	4
10633	-inf	-inf	12	1	diemenslandt	partice	trout	12	7	5
10634	-inf	-inf	6	1	diemen	struction	coloration	6	9	10
10635	-inf	-inf	7	1	verband	carburg	storitary	7	7	9
10636	139.61439326768323	-2192.1717807059536	4	10	tool	actorical	marto	4	9	5
10637	8.005863942446501	-2491.441250075415	9	2	analysing	reventation	definist	9	11	8
10638	-inf	-inf	9	1	recursion	conscents	promination	9	9	11
10639	-inf	-inf	9	1	endorheic	diana	locania	9	5	7
10640	-inf	-inf	5	2	vivax	savan	mones	5	5	5
10641	79.70366172963935	-2375.1426727595467	9	5	resistant	perman	pena	9	6	4
10642	-inf	-inf	11	2	chloroquine	era	agram	11	3	5
10643	21.520831629646867	-2482.175602140338	8	2	snowfall	countribute	deposite	8	11	8
10644	-inf	-inf	8	1	averages	colonity	meistarian	8	8	10
10645	-inf	-inf	13	1	enlightenment	exambent	transfule	13	8	9
10646	-inf	-inf	7	1	syrians	interious	adment	7	9	6
10647	-inf	-inf	8	1	miquelon	recogne	stating	8	7	7
10648	-inf	-inf	8	1	maurices	transsers	suns	8	9	4
10649	15.197899101704158	-2480.554480404994	6	2	camels	belethor	pending	6	8	7
10650	-234.7540840291338	-2737.0012759034157	3	2	dey	promotional	ana	3	11	3
10651	131.01807848829452	-2031.335105613966	5	16	lakes	cabet	active	5	5	6
10652	27.39907343276784	-2474.4864461092443	6	2	marcos	starfits	silles	6	8	6
10653	-inf	-inf	8	1	apalache	compett	faurient	8	7	8
10654	-inf	-inf	7	1	martyrs	billings	indegent	7	8	8
10655	68.70206638834375	-2414.374931896926	11	4	celebrating	goale	faces	11	5	5
10656	63.30411709463433	-2414.839877243028	3	3	prc	foreman	cordus	3	7	6
10657	134.51592493115783	-2249.2255972651697	7	7	passion	allusia	compane	7	7	7
10658	62.62384728638313	-2365.426058123166	7	5	airplay	pea	dead	7	3	4
10659	132.60869511925998	-2227.305387079364	8	8	painters	manton	abland	8	6	6
10660	7.77579243142827	-2494.6894027306685	5	2	lends	telement	collunions	5	8	10
10661	-inf	-inf	10	1	watercraft	adventians	carrent	10	10	7
10662	62.212255654615845	-2319.9749857869647	8	7	sullivan	countriture	composed	8	11	8
10663	-inf	-inf	9	1	degeneres	impressing	passengle	9	10	9
10664	-inf	-inf	7	1	parthia	simpored	contest	7	8	7
10665	103.12278970436766	-2353.723175193965	7	4	arabian	recaded	tenters	7	7	7
10666	139.55568251826227	-2119.119162625031	7	12	drivers	consertion	rade	7	10	4
10667	122.65824673314825	-2332.352144088984	7	4	counted	polutary	revolent	7	8	8
10668	153.7726765069786	-2182.197254510122	6	9	toward	appleared	conviction	6	9	10
10669	-inf	-inf	6	1	marchs	pilencial	senda	6	9	5
10670	86.16942791291542	-2392.89405821046	3	3	nay	wan	beaks	3	3	5
10671	-inf	-inf	8	1	frederik	infident	capa	8	8	4
10672	-inf	-inf	8	1	valdemar	encount	cerif	8	7	5
10673	17.98677939912391	-2476.9209242155257	5	2	olsen	surportan	designed	5	9	8
10674	-inf	-inf	7	1	brigade	considers	belies	7	9	6
10675	-inf	-inf	10	1	insatiable	andus	withder	10	5	7
10676	-44.6543652143524	-2521.218077126068	9	3	therapist	intension	torning	9	9	7
10677	88.8068217638716	-2363.95401576172	6	4	adjust	marther	relative	6	7	8
10678	135.21524766540225	-2175.282351675325	7	10	session	entines	surranda	7	7	8
10679	-inf	-inf	6	1	mimics	peries	regended	6	6	8
10680	99.34606169831004	-2359.3042861697195	12	4	conversation	athorian	novan	12	8	5
10681	132.72272649608806	-2030.0218201280616	8	17	volcanic	till	combs	8	4	5
10682	-18.46101674336388	-2516.383195673808	5	2	magma	religate	tiget	5	8	5
10683	8.47215156063299	-2492.3631056520167	6	2	scroll	marritis	design	6	8	6
10684	-inf	-inf	7	1	herring	merity	forms	7	6	5
10685	103.76395203367386	-2353.289356985009	9	4	fisheries	flock	freece	9	5	6
10686	-inf	-inf	7	1	roswell	contrecting	milina	7	11	6
10687	-inf	-inf	6	1	khalsa	scarrie	compose	6	7	7
10688	-inf	-inf	7	1	sikhism	leal	polises	7	4	7
10689	100.01493937576808	-2155.182138281424	8	12	democrat	shirth	marisa	8	6	6
10690	136.1203552086406	-2295.737304015673	12	5	constituency	leighth	beaters	12	7	7
10691	-17.325840440829687	-2517.9876447138427	10	2	twickenham	communias	real	10	9	4
10692	40.5659110863693	-2436.9355934097093	6	3	konrad	belocops	abroad	6	8	6
10693	-inf	-inf	8	1	adenauer	colluments	ablander	8	10	8
10694	152.6912385914636	-2183.6729545178346	11	9	participate	incention	prefections	11	9	11
10695	-inf	-inf	10	1	aggregator	comministry	creaches	10	11	8
10696	25.528185618789102	-2473.800283204171	10	2	metacritic	philipped	schell	10	9	6
10697	6.701618375155116	-2489.6408606476984	4	2	alyx	athelt	larners	4	6	7
10698	141.45647329971183	-2285.6268552557626	7	5	acclaim	continuent	approtective	7	10	12
10699	25.46881720771126	-2468.7846645713253	13	2	authoritarian	cameronic	cathame	13	9	7
10700	88.62297368596046	-2291.154294885621	8	7	jurassic	accistration	destentan	8	12	9
10701	144.09945865061286	-2163.408295750508	5	10	phase	continonal	saried	5	10	6
10702	-52.67932611035071	-2550.76378451196	8	2	arrivals	accep	charment	8	5	8
10703	124.07541679692672	-2257.840787693652	7	7	fitness	alphore	boards	7	7	6
10704	-18.082862666507943	-2495.0575763414417	7	3	glamour	nees	louse	7	4	5
10705	-inf	-inf	9	1	backbones	mached	nichame	9	6	7
10706	-inf	-inf	7	1	wickard	corping	carrience	7	7	9
10707	-inf	-inf	7	1	filburn	exconters	termins	7	9	7
10708	130.6723190635551	-2328.391972013107	11	4	substantial	cornective	treat	11	10	5
10709	131.2390528050127	-2030.900774527345	6	17	cattle	incradition	cap	6	11	3
10710	106.16143971770488	-2369.4399086045214	6	3	horned	streatly	wing	6	8	4
10711	52.198803832117605	-2449.4459493354	4	2	bony	belem	personality	4	5	11
10712	104.7372032307677	-2346.9001783244757	6	4	beasts	butterial	beaks	6	9	5
10713	52.93382190951387	-2445.6609557165816	6	2	polled	corpine	toral	6	7	5
10714	150.97019031808378	-2230.104382788234	8	7	somewhat	carson	airport	8	6	7
10715	-inf	-inf	6	1	pointy	deticted	batter	6	8	6
10716	100.92720139728236	-2262.1752036698267	4	9	cows	expepted	spowers	4	8	7
10717	-inf	-inf	8	1	premises	paraided	linters	8	8	7
10718	35.07468390627671	-2422.48225127612	5	5	lagos	brother	accusing	5	7	8
10719	89.19206290180429	-2267.7898381497776	7	8	nigeria	tempentable	decorated	7	11	9
10720	-inf	-inf	9	1	scholarly	transfurth	interface	9	10	9
10721	141.16187389808988	-1770.0325228554534	8	26	heritage	muna	wands	8	4	5
10722	109.21790988539388	-2298.8589339485725	5	6	arrow	mich	allegically	5	4	11
10723	-inf	-inf	18	1	clintonjpggovernor	funds	care	18	5	4
10724	-inf	-inf	21	1	jerrybrownpnggovernor	cannet	hartin	21	6	6
10725	-inf	-inf	27	1	senatorpaultsongasjpgformer	examptions	bartine	27	10	7
10726	-inf	-inf	7	1	tsongas	metto	signish	7	5	7
10727	-inf	-inf	16	1	kerreyjpgsenator	strait	artification	16	6	12
10728	15.689656662552824	-2488.7742401053224	6	2	kerrey	stratems	cara	6	8	4
10729	-157.4877879447463	-2655.823641745923	6	2	harkin	compe	conduction	6	5	10
10730	-inf	-inf	18	1	portraitjpgsenator	charlial	freen	18	8	5
10731	7.837153089533706	-2467.532861326654	6	3	wilder	surabitians	places	6	11	6
10732	-inf	-inf	14	1	nihjpggovernor	consign	patring	14	7	7
10733	-inf	-inf	23	1	eugenemccarthyjpgformer	lows	matter	23	4	6
10734	80.57871496067415	-2352.402862900107	6	5	eugene	fancy	stations	6	5	8
10735	64.44500322117717	-2432.170139802673	4	2	opus	elemany	emergental	4	7	10
10736	-inf	-inf	9	1	foreigner	augustan	brow	9	8	4
10737	143.11204158653274	-2015.8593164434487	2	16	cd	reganed	medual	2	7	6
10738	97.83104038549662	-2377.8458593299647	11	3	transparent	analice	harra	11	7	5
10739	-70.76750923214574	-2569.1107261111383	5	2	proxy	messages	contest	5	8	7
10740	4.726067767271403	-2497.163897704096	7	2	servers	suppersended	proverse	7	12	8
10741	118.50228735090968	-2235.348683852491	6	8	client	restoration	conter	6	11	6
10742	87.56804036073524	-2367.7004330273544	8	4	seminary	inficelain	commony	8	10	7
10743	118.99638662753247	-2187.106147038752	3	10	iso	abassian	machine	3	8	7
10744	-inf	-inf	15	1	standardization	brie	wall	15	4	4
10745	-inf	-inf	10	1	cendrillon	arise	eases	10	5	5
10746	69.10404900544204	-2431.452442800484	2	2	ou	callo	startifian	2	5	10
10747	88.14649643967566	-2391.78346944091	6	3	petite	adul	cale	6	4	4
10748	-inf	-inf	9	1	pantoufle	clank	blow	9	5	4
10749	-inf	-inf	8	1	perrault	contantine	performed	8	10	9
10750	-inf	-inf	3	1	dsu	das	tlete	3	3	5
10751	82.77357130959737	-2391.85135015454	8	3	campuses	lave	artical	8	4	7
10752	-27.973831196784104	-2529.141510639599	10	2	wilmington	prophine	mata	10	8	4
10753	56.140948879358696	-2370.310297686447	8	5	delaware	confised	bare	8	8	4
10754	-inf	-inf	9	1	creighton	regalation	allenging	9	10	9
10755	56.244375118003965	-2417.603703750064	6	3	chaney	mado	hombin	6	4	6
10756	156.77171272444667	-1857.928764802106	5	23	split	emples	beat	5	6	4
10757	123.58384910492462	-2324.869042945355	5	5	beats	liller	critician	5	6	9
10758	-19.138647649820243	-2522.533896422701	6	2	revere	transcontinent	compositive	6	14	11
10759	-inf	-inf	6	1	turing	pilatic	sublishing	6	7	10
10760	149.47800830130495	-2208.5023895383383	6	8	effort	discassions	hamb	6	11	4
10761	-inf	-inf	10	1	shortening	authers	beret	10	7	5
10762	119.89209428700528	-2286.6946889789347	8	6	packages	recable	bricod	8	7	6
10763	132.82490345275747	-2319.3695720774167	5	4	ports	exended	porting	5	7	7
10764	-inf	-inf	11	1	precompiled	naratory	diams	11	8	5
10765	-inf	-inf	8	1	binaries	fatorian	bravican	8	8	8
10766	-inf	-inf	13	1	architectures	macal	batter	13	5	6
10767	140.02184630894016	-1971.239746616892	5	19	liked	flee	wilds	5	4	5
10768	112.71582236959512	-2322.795658065244	10	5	presenting	marcating	lighted	10	9	7
10769	64.66056765162982	-2405.168072062023	13	3	reinforcement	emperse	acced	13	7	5
10770	153.57712810536395	-1956.8934096137305	8	19	response	regically	lease	8	9	5
10771	96.36832381232482	-2360.0361217923287	4	4	mann	campus	presenting	4	6	10
10772	-inf	-inf	12	1	broadcasters	fortifical	carries	12	10	7
10773	94.64036321224152	-2357.338500090056	6	4	analog	thealing	actice	6	8	6
10774	-40.30694098656129	-2542.843989663639	8	2	milagros	army	randrect	8	4	8
10775	-inf	-inf	9	1	lederberg	entrised	carding	9	8	7
10776	-19.168166752014336	-2512.0182800328525	5	2	clare	passa	macks	5	5	5
10777	-136.70675826191209	-2613.630549299446	12	3	otherworldly	carge	allerian	12	5	8
10778	-inf	-inf	7	1	fishron	indegand	harren	7	8	6
10779	107.36223634464106	-2248.174395789992	7	8	empress	manelers	blitz	7	8	5
10780	-inf	-inf	5	1	golem	arron	concersed	5	5	9
10781	19.230168561442188	-2476.6928564463205	7	2	lunatic	houting	sheet	7	7	5
10782	-inf	-inf	7	1	cultist	bery	carining	7	4	8
10783	113.07126785723112	-2345.316963359175	5	4	slime	rangera	expended	5	7	8
10784	-inf	-inf	9	1	skeletron	wells	arrences	9	5	8
10785	-inf	-inf	7	1	wenzhou	entroper	indented	7	8	8
10786	85.91921929727297	-2373.770648160918	10	4	prosperous	caref	messimal	10	5	8
10787	135.83735706871525	-2273.4291975451747	9	6	preserved	remarled	concernation	9	8	12
10788	-inf	-inf	6	1	ackbar	brandcome	comeon	6	9	6
10789	123.53670659653132	-2112.7436026079167	2	13	vi	missime	completion	2	7	10
10790	113.86158454825522	-2224.4188007523844	7	9	tickets	detectinals	trame	7	11	5
10791	61.42415685185728	-2437.748937345284	6	2	usable	prigrame	finent	6	8	6
10792	-inf	-inf	9	1	smartcard	oblement	selengting	9	8	10
10793	31.49043337961992	-2436.47660923386	5	4	jaffa	allua	archip	5	5	6
10794	77.30829287186698	-2356.9900792122157	5	5	lenin	subcents	calough	5	8	7
10795	124.6598606238396	-2232.514005620126	9	10	forbidden	famine	scane	9	6	5
10796	-inf	-inf	7	2	snafued	munitionality	hear	7	13	4
10797	101.9984469329766	-2356.375215479524	4	4	tech	ballenies	perfer	4	9	6
10798	121.24546841834216	-2165.935984799245	6	11	chapel	thew	harriends	6	4	9
10799	-inf	-inf	12	1	minerologist	communics	abbade	12	9	6
10800	61.06691173776264	-2443.547037396507	7	2	uranium	calit	stations	7	5	8
10801	134.09571490479053	-2296.803812422052	11	5	transformed	aughan	extinct	11	6	7
10802	-inf	-inf	7	1	krypton	cambrian	companing	7	8	9
10803	51.1821469656684	-2451.280335796401	6	2	barium	anted	tiran	6	5	5
10804	-inf	-inf	8	1	shafiqul	interceited	interspect	8	11	10
10805	-inf	-inf	5	1	manik	marchister	alfical	5	10	7
10806	-inf	-inf	4	1	gata	alphaber	substers	4	8	8
10807	-223.04224711905584	-2721.721022285872	8	2	mahindra	cantrina	ather	8	8	5
10808	-inf	-inf	4	1	xylo	recorm	times	4	6	5
10809	-inf	-inf	9	1	landbeach	territed	preser	9	8	6
10810	-inf	-inf	11	1	leverington	bris	statent	11	4	7
10811	-inf	-inf	6	1	linton	directed	lone	6	8	4
10812	-inf	-inf	10	1	litlington	mean	pather	10	4	6
10813	-inf	-inf	8	1	abington	montal	caulting	8	6	8
10814	-inf	-inf	8	1	chishill	tarrent	treated	8	7	7
10815	-inf	-inf	6	1	ditton	sandra	contristration	6	6	14
10816	-inf	-inf	7	1	downham	foundation	communition	7	10	11
10817	-inf	-inf	8	1	eversden	sanny	marcel	8	5	6
10818	-inf	-inf	8	1	gransden	intressed	croway	8	9	6
10819	-inf	-inf	4	1	ouse	constective	controlling	4	11	11
10820	-inf	-inf	8	1	shelford	substriant	thirt	8	10	5
10821	-inf	-inf	8	1	thetford	lichan	recorned	8	6	8
10822	-inf	-inf	9	1	wilbraham	contach	lower	9	7	5
10823	-inf	-inf	10	1	littleport	stracting	shim	10	9	4
10824	-inf	-inf	4	1	lode	dissassian	merima	4	10	6
10825	-inf	-inf	8	1	lolworth	alrest	stand	8	6	5
10826	-inf	-inf	11	1	longstanton	wasts	arten	11	5	5
10827	-inf	-inf	9	1	longstowe	bardeth	entire	9	7	6
10828	51.99251270619948	-2421.777612916802	8	3	leighton	matchel	chick	8	7	5
10829	-inf	-inf	9	1	bromswold	disconters	traped	9	10	6
10830	-inf	-inf	7	1	gidding	teeth	confision	7	5	9
10831	-inf	-inf	6	1	paxton	prediational	sancone	6	12	7
10832	35.91337312561308	-2463.0576948525404	12	2	encyclopedia	resustrate	friend	12	10	6
10833	-inf	-inf	10	1	gastronomy	cempt	indication	10	5	10
10834	-inf	-inf	8	1	larousse	collegation	breathes	8	11	8
10835	-inf	-inf	13	1	gastronomique	struggles	dialon	13	9	6
10836	-inf	-inf	6	1	cahdok	torners	hamps	6	7	5
10837	-inf	-inf	6	1	gahdok	discoperative	decentine	6	13	9
10838	-inf	-inf	4	1	toas	transers	carren	4	8	6
10839	-inf	-inf	9	1	elemental	scotts	ned	9	6	3
10840	-inf	-inf	6	1	cantic	appeally	nunton	6	8	6
10841	115.8828127163122	-2289.0284037509	8	6	organism	antobor	chore	8	7	5
10842	135.56607025938305	-2322.9473642608746	14	4	transformation	frest	sender	14	5	6
10843	100.33854193163154	-2179.839022631725	7	11	belarus	laway	andree	7	5	6
10844	76.87212285549958	-2299.9919865999877	8	7	bulgaria	scate	presenting	8	5	10
10845	92.29301191059004	-2313.5767302961053	6	6	taipei	tinks	tallin	6	5	6
10846	-inf	-inf	3	1	dpr	riller	chart	3	6	5
10847	37.8463287903576	-2460.00688747527	7	2	estonia	marciting	conpice	7	9	7
10848	84.6737181880021	-2351.0109752822427	10	5	kazakhstan	beases	threated	10	6	8
10849	106.6347139591	-2292.036624112978	6	6	latvia	anali	belight	6	5	7
10850	70.74161552423183	-2401.902171414521	9	3	lithuania	canassess	terriors	9	9	8
10851	100.86798433093726	-2306.048082585629	8	6	mongolia	particing	carcien	8	9	7
10852	112.35954035834531	-2315.92242895459	8	5	slovakia	pels	sanning	8	4	7
10853	-inf	-inf	3	1	udf	decaction	blow	3	9	4
10854	139.78291975519429	-2210.830895690155	12	8	instrumental	auto	wather	12	4	6
10855	-inf	-inf	5	1	smuts	exposition	sidents	5	10	7
10856	130.98750134883232	-2080.313114875274	7	14	cabinet	protectice	connicing	7	10	9
10857	92.88775818622018	-2384.763881825776	12	3	unexpectedly	appranistina	beriogina	12	12	9
10858	-inf	-inf	10	1	ludendorff	barnien	fight	10	7	5
10859	-inf	-inf	7	1	remagen	granda	suppressed	7	6	10
10860	145.76837829458557	-2113.8642111574864	4	12	copy	brang	openity	4	5	7
10861	90.5820459481344	-2413.1929101320284	5	2	hangs	maniel	putth	5	6	5
10862	-inf	-inf	9	1	obedience	hatch	perietics	9	5	9
10863	-inf	-inf	10	1	harrisburg	commettion	proving	10	10	7
10864	-inf	-inf	8	1	outlined	matine	cance	8	6	5
10865	131.10951272066043	-2179.951369915151	9	11	sentenced	ettenth	mirio	9	7	5
10866	80.39949527986303	-2396.481291182165	12	4	imprisonment	controllered	clown	12	12	5
10867	82.14211705696708	-2395.750220351275	8	3	pardoned	newley	filling	8	6	7
10868	-inf	-inf	6	1	mccloy	domander	trumment	6	8	8
10869	131.65914175559382	-2221.0265055666296	5	8	woods	actional	finerato	5	8	8
10870	112.9245350112374	-2221.383811604045	7	9	hosting	barrien	boutanid	7	7	8
10871	-inf	-inf	11	1	examination	crassing	perfecture	11	8	10
10872	-inf	-inf	7	1	warzone	carbery	remoration	7	7	10
10873	106.10862866113912	-2350.080715474535	8	4	strategy	sauton	cuccus	8	6	6
10874	-inf	-inf	8	1	frenetic	linguist	starring	8	8	8
10875	-inf	-inf	8	1	eclectic	demission	serve	8	9	5
10876	122.19648569833244	-2334.787038607896	8	4	monarchs	rough	crashing	8	5	8
10877	22.13299493229519	-2451.35595171932	10	3	canterbury	amonic	particist	10	6	9
10878	6.998632413195186	-2468.9676484403267	7	3	cranmer	manita	visting	7	6	7
10879	-inf	-inf	4	1	laud	messign	colonis	4	7	7
10880	-12.181612336423942	-2505.20436230378	7	2	moravia	actember	mones	7	8	5
10881	37.72109239986051	-2462.9642394270727	9	2	populated	pull	hight	9	4	5
10882	58.55171087231389	-2442.663383946461	10	2	landscapes	tenda	treating	10	5	8
10883	-190.94237051439364	-2692.7514470594465	10	2	compulsive	commanic	stan	10	8	4
10884	126.4925737927716	-2275.198759627849	7	7	pulling	repund	newal	7	6	5
10885	-inf	-inf	16	1	trichotillomania	presentations	settening	16	13	9
10886	-inf	-inf	15	1	dermotillomania	tribite	deachenges	15	7	10
10887	111.53255971787968	-2291.877466202404	7	6	impulse	phote	compositions	7	5	12
10888	43.456265275381725	-2430.8859020291397	7	3	bullied	carrional	subjatication	7	9	13
10889	49.66403271686188	-2452.830983960964	10	2	playground	fineral	created	10	7	7
10890	-inf	-inf	6	1	norbit	engroum	lober	6	7	5
10891	-inf	-inf	8	1	rasputia	methale	country	8	7	7
10892	-inf	-inf	8	1	latimore	remated	land	8	7	4
10893	42.46314939418263	-2387.3002310485617	6	5	murphy	arces	presented	6	5	9
10894	89.22086793203201	-2364.929972428605	10	4	overweight	stamental	decable	10	9	7
10895	56.41110197905641	-2439.189060191896	5	2	tough	dispuss	projess	5	7	7
10896	-inf	-inf	7	1	scaring	plasse	incentions	7	6	10
10897	53.22737565661858	-2423.20704329195	7	3	bullies	survey	supports	7	6	8
10898	-inf	-inf	9	1	frightens	connenting	operative	9	10	9
10899	-68.27046423118328	-2565.749833985571	9	2	erlandson	entive	sunders	9	6	7
10900	122.4249887275748	-2066.277094801099	7	15	drummer	silting	thime	7	7	5
10901	34.49688548899319	-2467.904500149128	3	2	rue	strangha	mena	3	8	4
10902	82.24099745018474	-2393.748559136412	10	3	strawberry	linging	botse	10	7	5
10903	-inf	-inf	8	1	fragaria	proventh	oxisted	8	8	7
10904	94.23190854402596	-2337.6722620764617	2	5	sp	recoment	but	2	8	3
10905	-inf	-inf	6	1	alytes	gravities	conto	6	9	5
10906	-inf	-inf	8	1	smoother	crom	considence	8	4	10
10907	-inf	-inf	6	1	durnan	catton	pana	6	6	4
10908	-inf	-inf	12	1	ambidextrous	incept	promised	12	6	8
10909	147.70803440340768	-2284.187475210582	7	5	attract	minal	rapes	7	5	5
10910	57.62550312160646	-2403.430390810872	7	4	auguste	caparia	turney	7	7	6
10911	-inf	-inf	9	1	escoffier	cruming	subs	9	7	4
10912	-inf	-inf	9	1	champigny	fants	stitution	9	5	9
10913	76.26246774783144	-2272.76623692402	5	8	marne	nething	intervative	5	7	11
10914	95.2131287292302	-2285.3503208795946	8	8	infinity	spart	athers	8	5	6
10915	8.784732092367955	-2458.697699980843	9	3	manchuria	campical	composed	9	8	8
10916	43.199768974023726	-2416.6614104661703	10	4	fitzgerald	terminate	hander	10	9	6
10917	89.24779078412867	-2173.676750059196	5	12	keith	wates	bollengha	5	5	9
10918	-inf	-inf	8	1	polidori	preservency	ball	8	11	4
10919	153.27255646171437	-2125.3715546944986	8	12	diameter	conance	negra	8	7	5
10920	-5.813737990088367	-2502.7147698468275	5	2	sedna	thorman	partich	5	7	7
10921	98.85850051414242	-2356.117449946869	5	4	trans	dincurb	san	5	7	3
10922	-47.4631280820731	-2548.893848550476	9	2	neptunian	additions	balagini	9	9	8
10923	-inf	-inf	5	1	thebe	contrate	spoke	5	8	5
10924	52.28856501725592	-2381.507622028642	8	5	jupiters	teets	dame	8	5	4
10925	127.53112886618987	-2302.538930017908	6	5	garage	considera	construction	6	9	12
10926	37.726510541293294	-2460.3676659146267	12	2	sufficiently	repact	sengers	12	6	7
10927	-inf	-inf	6	1	render	distenda	strant	6	8	6
10928	146.4212079269263	-1939.4536258033668	4	19	safe	catranto	beaching	4	8	8
10929	-inf	-inf	2	1	sd	lount	station	2	5	7
10930	-inf	-inf	6	1	volley	refered	loway	6	7	5
10931	-0.1504140701419588	-2501.590514956161	2	2	om	clawner	manuel	2	7	6
10932	-inf	-inf	6	1	piscul	angeman	south	6	7	5
10933	-inf	-inf	8	1	baciului	sacan	carita	8	5	6
10934	-inf	-inf	10	1	petronilla	prosestian	engrame	10	10	7
10935	-31.40331935144368	-2528.7290721788067	5	2	ramon	artinism	lock	5	8	4
10936	-81.67868847836853	-2585.3534861493827	9	2	berenguer	performable	telethenes	9	11	10
10937	7.945940371371674	-2492.1023245624083	8	2	dynastic	antirians	prevention	8	9	10
10938	129.33020498033554	-2300.298187419879	6	5	radial	daring	altest	6	6	6
10939	129.19806727002464	-2100.013990282021	8	14	velocity	nott	hander	8	4	6
10940	-inf	-inf	7	1	aurelio	nicho	surrecury	7	5	9
10941	-17.39780623711793	-2515.9255673841053	10	2	laurentiis	percents	delist	10	8	6
10942	-inf	-inf	3	1	ssc	forleate	saulton	3	8	7
10943	-inf	-inf	6	1	napoli	interessed	thilt	6	10	5
10944	-inf	-inf	8	1	stampede	partinals	collections	8	9	11
10945	-inf	-inf	3	1	gsw	temporation	contant	3	11	7
10946	-inf	-inf	5	1	herts	founds	amost	5	6	5
10947	78.3830991363647	-2272.769178721539	5	8	essex	reteach	stations	5	7	8
10948	-inf	-inf	3	1	hew	exco	contribute	3	4	10
10949	-inf	-inf	3	1	pwf	rice	lina	3	4	4
10950	-inf	-inf	6	1	saraya	corrective	anty	6	10	4
10951	103.28936797240976	-1978.0863802007443	3	19	eve	office	beak	3	6	4
10952	120.37010149095218	-2029.9971672828972	11	17	illustrated	adminise	stading	11	8	7
10953	112.48265241913894	-2045.6387131698264	9	17	wrestlers	breatened	maried	9	9	6
10954	19.257251013438857	-2329.83903157334	3	9	pwi	shillian	confect	3	8	7
10955	32.16888980280042	-2447.821597632285	8	3	britains	salders	indeination	8	7	11
10956	10.064219037241129	-2491.696561500504	9	2	overthrow	pressionally	suppliend	9	12	9
10957	-inf	-inf	11	1	accountancy	beletures	mercide	11	9	7
10958	-inf	-inf	4	1	abba	tight	andra	4	5	5
10959	-inf	-inf	7	1	mallord	daller	macha	7	6	5
10960	87.67804871939433	-2226.0169069168005	6	10	turner	stream	althino	6	6	7
10961	-inf	-inf	9	1	aquarelle	thrithers	reaction	9	9	8
10962	-inf	-inf	9	1	depicting	receged	parkers	9	7	7
10963	24.125321759839967	-2424.320313335929	7	4	chateau	colare	lite	7	6	4
10964	-31.01147407971786	-2485.8456771974397	10	3	montsoreau	cometally	bend	10	9	4
10965	109.40395934123605	-2295.6382596819544	10	6	confluence	aliman	walley	10	6	6
10966	75.2751442423134	-2356.217635915729	6	5	vienne	chammenta	pays	6	9	4
10967	91.19603226688189	-2253.459451679288	5	8	loire	astra	landon	5	5	6
10968	-inf	-inf	10	1	collegiate	lothers	holls	10	7	5
10969	-inf	-inf	6	1	candes	subcomporation	throught	6	14	8
10970	91.08952960257795	-2315.003324385571	5	6	chuck	soundanc	charro	5	8	6
10971	-inf	-inf	5	1	wagif	like	patrecy	5	4	7
10972	-inf	-inf	20	1	knookgiantadditional	paractician	sander	20	11	6
10973	8.396506023546888	-2492.206043648165	7	2	bauxite	communs	ros	7	7	3
10974	7.283906227556758	-2494.746466671901	5	2	negro	gerrain	schep	5	7	5
10975	-inf	-inf	7	1	mulatto	windsond	care	7	8	4
10976	15.838863306996569	-2478.766926280174	4	2	nets	companions	prisone	4	10	7
10977	-inf	-inf	7	1	bounded	bits	mane	7	4	4
10978	-inf	-inf	8	1	rosemont	collise	dinas	8	7	5
10979	22.68809576724844	-2477.7923411853326	8	2	schiller	intertanion	swell	8	11	5
10980	-inf	-inf	7	1	elution	diance	shamps	7	6	6
10981	-inf	-inf	6	1	buffer	parallis	book	6	8	4
10982	-inf	-inf	6	1	ligand	bianca	adunation	6	6	9
10983	121.50690406143292	-2234.0021923457016	8	8	molecule	sendary	contesting	8	7	10
10984	21.773613105746232	-2453.999129218743	12	3	abolitionist	alionage	caret	12	8	5
