	idx	natural_length	frequencies	natural	fcfs	caplan	fcfs_length	caplan_length
12254	12254	5	3	hmong	emert	consenter	5	9
12255	12255	4	7	troy	sports	addressed	6	9
12256	12256	6	1	sixtus	freetral	senoris	8	7
12257	12257	7	1	cleared	prafficial	reganded	10	8
12258	12258	8	1	ginsberg	signation	strubge	9	7
12259	12259	7	5	publish	recomption	buttenned	10	9
12260	12260	9	3	voldemort	scance	minstanity	6	10
12261	12261	10	1	dumbledore	trait	explosion	5	9
12262	12262	6	8	unable	apploye	arring	7	6
12263	12263	5	2	augie	artimise	ables	8	5
12264	12264	7	1	garrido	assection	harnish	9	7
12265	12265	9	3	fullerton	whene	sing	5	4
12266	12266	9	2	longhorns	subuteral	sending	9	7
12267	12267	10	1	apocalypse	nota	colour	4	6
12268	12268	8	1	xenosaga	supprenter	earn	10	4
12269	12269	3	12	der	arthine	imperians	7	9
12270	12270	5	1	wille	fithers	continued	7	9
12271	12271	3	2	zur	channer	closing	7	7
12272	12272	5	1	macht	bourge	perments	6	8
12273	12273	8	15	citizens	berti	helery	5	6
12274	12274	7	2	package	laber	patterf	5	7
12275	12275	7	1	baggage	rings	reveines	5	8
12276	12276	5	2	risks	chillers	thourgh	8	7
12277	12277	4	16	anne	scredity	races	8	5
12278	12278	6	1	coates	adraiss	composed	7	8
12279	12279	5	9	fifty	erimont	ports	7	5
12280	12280	6	5	shades	feast	mecaular	5	8
12281	12281	8	1	haoreibi	alpher	marry	6	5
12282	12282	8	1	shampubi	amounts	mang	7	4
12283	12283	4	10	task	adria	manuch	5	6
12284	12284	11	4	investigate	transcis	pusse	8	5
12285	12285	11	2	allegations	specis	mana	6	4
12286	12286	7	12	illegal	rescuines	marines	9	7
12287	12287	9	3	donations	agnistant	light	9	5
12288	12288	4	3	gore	deteries	sear	8	4
12289	12289	8	1	clintons	artentian	companies	9	9
12290	12290	4	4	fund	entional	chane	8	5
12291	12291	7	2	paisley	tempored	addive	8	6
12292	12292	7	1	renfrew	structioned	ana	11	3
12293	12293	12	1	renfrewshire	fire	music	4	5
12294	12294	6	1	jerson	beliving	contribution	8	12
12295	12295	3	2	dos	plares	badle	6	5
12296	12296	6	6	santos	litia	waller	5	6
12297	12297	6	2	angola	anor	preaching	4	9
12298	12298	7	1	zakhele	gooker	basi	6	4
12299	12299	6	1	siwela	artion	sange	6	5
12300	12300	7	1	montero	traif	theater	5	7
12301	12301	6	11	carlos	barriet	canser	7	6
12302	12302	4	3	mora	dissoning	barts	9	5
12303	12303	7	2	daniele	conterforation	articipant	14	10
12304	12304	6	1	orsato	monan	sult	5	4
12305	12305	4	1	gery	arce	warm	4	4
12306	12306	6	2	vargas	blas	dalmands	4	8
12307	12307	7	1	astroza	electrons	progana	9	7
12308	12308	5	13	chile	archies	promise	7	7
12309	12309	5	3	paolo	fintion	misses	7	6
12310	12310	6	1	valeri	colemn	pressing	6	8
12311	12311	9	1	autoroute	fanus	ners	5	4
12312	12312	8	2	ballades	starri	berbery	6	7
12313	12313	10	1	mickiewicz	colonine	trimations	8	10
12314	12314	7	1	jarmila	endergence	corned	10	6
12315	12315	9	1	galamkova	orymn	mect	5	4
12316	12316	5	8	isaac	strandent	present	9	7
12317	12317	7	7	chelsea	senation	omber	8	5
12318	12318	9	3	aggregate	linta	sherman	5	7
12319	12319	6	2	bergen	cannend	care	7	4
12320	12320	6	1	belsen	serves	complete	6	8
12321	12321	13	1	semiautomatic	medital	are	7	3
12322	12322	8	7	firearms	pup	constant	3	8
12323	12323	10	1	automatics	concinstrate	terminal	12	8
12324	12324	5	10	evans	accuning	concicting	8	10
12325	12325	7	1	langlie	transporation	cars	13	4
12326	12326	11	5	politicians	romanian	celeva	8	6
12327	12327	8	1	jahangir	micheles	massed	8	6
12328	12328	4	1	alam	indiation	lands	9	5
12329	12329	9	7	offensive	recoure	substronity	7	11
12330	12330	10	4	separation	caucena	need	7	4
12331	12331	12	4	surroundings	hanor	media	5	5
12332	12332	12	1	dissociation	adependent	dependence	10	10
12333	12333	12	2	hypothesized	doundare	fancional	8	9
12334	12334	12	2	hydrodynamic	pearly	constance	6	9
12335	12335	9	6	qualities	precessing	least	10	5
12336	12336	8	1	nanteuil	contributing	steens	12	6
12337	12337	8	1	haudouin	substander	theores	10	7
12338	12338	9	2	innocence	sundancer	colonist	9	8
12339	12339	8	3	coolidge	firest	bead	6	4
12340	12340	15	1	charlottesville	conspressing	shotter	12	7
12341	12341	6	1	vlaams	recound	collective	7	10
12342	12342	7	3	brabant	ropes	marting	5	7
12343	12343	5	1	monod	andimater	presect	9	7
12344	12344	12	1	demonstrated	pignes	chitch	6	6
12345	12345	9	2	bacterium	storiended	splewed	10	7
12346	12346	4	2	coli	comburg	ferrent	7	7
12347	12347	7	2	repress	elum	with	4	4
12348	12348	8	31	magazine	disman	perform	6	7
12349	12349	7	8	praised	eathest	alents	7	6
12350	12350	8	3	decrease	hampan	handle	6	6
12351	12351	10	4	compensate	replace	amona	7	5
12352	12352	7	1	lifting	puble	tailer	5	6
12353	12353	9	4	container	tailing	tien	7	4
12354	12354	5	1	noyce	polinian	mang	8	4
12355	12355	9	1	fairchild	trian	recores	5	7
12356	12356	13	2	semiconductor	structures	combition	10	9
12357	12357	7	3	startup	compised	representation	8	14
12358	12358	8	2	gabriele	peasure	nouther	7	7
12359	12359	6	4	amelia	curces	mata	6	4
12360	12360	8	12	withdrew	harrest	cambal	7	6
12361	12361	7	1	icecats	guard	protestination	5	14
12362	12362	12	1	artiodactyls	mapach	contraction	6	11
12363	12363	10	1	raoellidae	suncon	confection	6	10
12364	12364	7	1	cetacea	demonds	scarring	7	8
12365	12365	7	2	specter	provican	angrients	8	9
12366	12366	10	1	suboscines	serience	cane	8	4
12367	12367	8	2	cheyenne	marched	properated	7	10
12368	12368	7	1	laramie	mar	confective	3	10
12369	12369	7	1	meshach	proprient	streat	9	6
12370	12370	8	1	rollason	brive	charlors	5	8
12371	12371	3	3	css	persentions	mon	11	3
12372	12372	7	3	breeder	banne	blong	5	5
12373	12373	8	5	reserves	marca	commental	5	9
12374	12374	7	1	markley	huncher	resulting	7	9
12375	12375	4	2	worm	refired	fere	7	4
12376	12376	5	2	reims	lindi	inter	5	5
12377	12377	7	1	pantone	fanitive	artha	8	5
12378	12378	3	1	tpx	craftic	cance	7	5
12379	12379	4	2	culm	negarian	lata	8	4
12380	12380	7	4	twisted	protestant	gording	10	7
12381	12381	5	2	bends	austance	plan	8	4
12382	12382	7	1	columba	someters	pentain	8	7
12383	12383	3	1	tir	outher	nuchade	6	7
12384	12384	4	1	glas	markan	anther	6	6
12385	12385	10	1	cullompton	cancing	face	7	4
12386	12386	6	1	crusio	matalon	founding	7	8
12387	12387	11	2	inheritance	stratite	combation	8	9
12388	12388	10	7	variations	remocrations	charts	12	6
12389	12389	12	1	neuroanatomy	carrigian	santa	9	5
12390	12390	11	1	hippocampus	denical	comples	7	7
12391	12391	6	8	simone	extant	derative	6	8
12392	12392	7	5	revival	commetted	boads	9	5
12393	12393	7	3	squeeze	stopping	nos	8	3
12394	12394	7	6	abdomen	tack	walts	4	5
12395	12395	3	5	jet	consistant	gaslia	10	6
12396	12396	3	1	wap	dillected	corments	9	8
12397	12397	7	8	staying	boni	ana	4	3
12398	12398	6	2	islets	desceddent	alberia	10	7
12399	12399	7	2	telecom	barrin	cole	6	4
12400	12400	9	1	providers	electronice	antonony	11	8
12401	12401	6	2	namely	promotion	clance	9	6
12402	12402	2	2	kt	carrion	send	7	4
12403	12403	2	1	lg	commined	frame	8	5
12404	12404	9	7	installed	diarina	comboy	7	6
12405	12405	9	1	liancourt	marren	shope	6	5
12406	12406	8	4	wireless	progets	pluma	7	5
12407	12407	5	1	andry	excuptions	briter	10	6
12408	12408	9	1	rajoelina	proms	compression	5	11
12409	12409	6	1	klqain	weaks	lite	5	4
12410	12410	4	1	quid	indiadence	comple	10	6
12411	12411	4	3	lima	bradilies	sickar	9	6
12412	12412	8	11	clothing	assended	decline	8	7
12413	12413	9	3	sheltered	rans	canser	4	6
12414	12414	6	3	coasts	minnings	selled	8	6
12415	12415	6	3	waller	sima	hard	4	4
12416	12416	9	3	sanctions	commets	prince	7	6
12417	12417	5	4	libya	cholocomabs	lead	11	4
12418	12418	8	2	archduke	samina	belic	6	5
12419	12419	5	2	flair	detension	stratutical	9	11
12420	12420	4	5	yeah	nee	andro	3	5
12421	12421	7	10	bishops	mat	malterial	3	9
12422	12422	8	1	ladignac	beane	origications	5	12
12423	12423	10	4	accurately	succe	apoa	5	4
12424	12424	8	2	grenades	alemander	contint	9	7
12425	12425	7	2	gunners	tains	compused	5	8
12426	12426	5	3	shaun	ranno	assistent	5	9
12427	12427	8	4	woodward	bordine	pats	7	4
12428	12428	7	5	gaddafi	dispeased	deport	9	6
12429	12429	13	6	uncomfortable	metrial	meas	7	4
12430	12430	7	3	pringle	athenies	stored	8	6
12431	12431	6	2	stokes	bentring	speak	8	5
12432	12432	9	4	depressed	latch	belt	5	4
12433	12433	4	1	amin	rall	preplated	4	9
12434	12434	8	1	kakitani	trending	pince	8	5
12435	12435	6	2	corder	hei	beaching	3	8
12436	12436	7	1	bootham	girth	pies	5	4
12437	12437	7	1	terrace	comminitical	bonds	12	5
12438	12438	6	3	quaker	terraid	electres	7	8
12439	12439	5	1	flory	marner	bero	6	4
12440	12440	6	1	jagoda	contactions	ranger	11	6
12441	12441	7	4	bosnian	subspired	barasters	9	9
12442	12442	7	1	cretans	stitlen	sperge	7	6
12443	12443	9	5	egyptians	stans	brings	5	6
12444	12444	6	2	merger	decorded	worler	8	6
12445	12445	5	1	masts	collin	parle	6	5
12446	12446	6	13	planes	essage	reaches	6	7
12447	12447	8	1	caracals	charrison	tile	9	4
12448	12448	8	7	timeline	precased	actic	8	5
12449	12449	11	2	angelsflesh	comproduce	companitional	10	13
12450	12450	11	1	geographers	twither	baster	7	6
12451	12451	6	1	shahid	conteractive	araraches	12	9
12452	12452	5	2	sidra	marrio	charters	6	8
12453	12453	4	2	noor	evoi	referencial	4	11
12454	12454	8	1	jehangir	lights	starling	6	8
12455	12455	5	1	meena	amporation	protection	10	10
12456	12456	3	1	naz	probots	carvenland	7	10
12457	12457	5	1	shiza	conspect	radies	8	6
12458	12458	5	1	imran	surpered	bargani	8	7
12459	12459	5	1	jeter	camba	lood	5	4
12460	12460	8	2	veterans	regends	compaline	7	9
12461	12461	5	6	jorge	dave	cheries	4	7
12462	12462	6	2	posada	recered	home	7	4
12463	12463	6	3	rivera	spanting	mininester	8	10
12464	12464	7	6	yankees	marritoria	colona	10	6
12465	12465	7	2	vegalta	martland	ward	8	4
12466	12466	6	1	candor	stranting	cincinations	9	12
12467	12467	10	5	challenged	persond	sampion	7	7
12468	12468	6	1	teatru	abbradian	carron	9	6
12469	12469	9	1	wielkiego	machame	communion	7	9
12470	12470	9	1	warszawie	terrion	entresses	7	9
12471	12471	7	1	gaudens	medal	considence	5	10
12472	12472	10	9	succession	munitically	attemitial	11	10
12473	12473	8	7	colonial	broms	flowing	5	7
12474	12474	8	7	struggle	describity	secre	10	5
12475	12475	10	1	indecisive	emergie	tomatical	7	9
12476	12476	5	1	byers	perfice	nashi	7	5
12477	12477	3	1	wbo	stome	carron	5	6
12478	12478	6	6	nobody	prefeation	arthresh	10	8
12479	12479	9	2	inventive	carces	dranch	6	6
12480	12480	6	1	zosima	aditions	competing	8	9
12481	12481	7	1	miracle	dessignariation	forning	15	7
12482	12482	10	9	vietnamese	terry	marcher	5	7
12483	12483	8	3	mesozoic	prodence	telestanding	8	12
12484	12484	10	1	gastropods	surfience	contresting	9	11
12485	12485	6	2	turbay	teo	indiaration	3	11
12486	12486	5	6	niece	alsear	cheater	6	7
12487	12487	5	1	nydia	tokic	mark	5	4
12488	12488	8	1	quintero	succeased	exiline	9	7
12489	12489	5	2	canon	putler	abstanting	6	10
12490	12490	5	1	omura	madna	basting	5	7
12491	12491	5	3	tombs	author	purly	6	5
12492	12492	7	2	infancy	fouter	starring	6	8
12493	12493	4	4	hung	ber	carrive	3	7
12494	12494	10	2	ridgefield	include	apila	7	5
12495	12495	5	11	larry	billega	allenger	7	8
12496	12496	7	12	sanders	handre	chir	6	4
12497	12497	4	1	dill	chendre	break	7	5
12498	12498	9	4	qualifier	artiny	continuing	6	10
12499	12499	5	7	frost	fane	bamporia	4	8
12500	12500	8	1	charless	pirc	sember	4	6
12501	12501	10	2	unfaithful	communitive	carlie	11	6
12502	12502	5	2	julia	abological	augathing	10	9
12503	12503	13	2	landsgemeinde	brain	compousing	5	10
12504	12504	10	4	mysterious	contertion	leans	10	5
12505	12505	9	3	yellowish	carilet	marines	7	7
12506	12506	6	3	sticky	marrielly	packs	9	5
12507	12507	7	5	seminal	demissional	canal	11	5
12508	12508	4	1	benn	discuption	christonic	10	10
12509	12509	6	18	giants	neighban	tales	8	5
12510	12510	9	15	baltimore	carene	formers	6	7
12511	12511	7	6	orioles	paratis	ramers	7	6
12512	12512	5	2	expos	ondus	controlect	5	10
12513	12513	9	4	nationals	sond	contract	4	8
12514	12514	8	1	claustro	finns	tradition	5	9
12515	12515	8	2	catedral	pressinations	scores	13	6
12516	12516	15	1	toledojpgalmost	docounts	sear	8	4
12517	12517	9	5	monastery	penda	dating	5	6
12518	12518	8	1	cloister	censuration	conterse	11	8
12519	12519	7	1	timpano	metrimal	medice	8	6
12520	12520	7	2	timpani	andrill	messial	7	7
12521	12521	7	1	tactile	lobers	increased	6	9
12522	12522	7	6	braille	tentifical	stanned	10	7
12523	12523	5	11	blind	remared	stade	7	5
12524	12524	8	4	visually	pendun	bill	6	4
12525	12525	8	5	impaired	thouters	matches	8	7
12526	12526	5	1	dario	leare	plocations	5	10
12527	12527	8	1	argentos	attenting	man	9	3
12528	12528	8	1	suspiria	socially	letter	8	6
12529	12529	8	3	nineteen	solitative	realize	10	7
12530	12530	2	1	bm	plashic	name	7	4
12531	12531	6	1	baobab	subse	contenting	5	10
12532	12532	5	1	chuma	adving	brashes	6	7
12533	12533	10	3	fraternity	amperate	application	8	11
12534	12534	7	5	renewal	linishan	berity	8	6
12535	12535	7	3	comoros	supplised	para	9	4
12536	12536	3	1	mil	baterab	charlies	7	8
12537	12537	4	1	rdpc	dependentiy	comb	11	4
12538	12538	7	1	comoran	bradition	ristan	9	6
12539	12539	3	1	rdr	bouthere	sublect	8	7
12540	12540	3	1	rnd	torald	salment	6	7
12541	12541	4	2	undc	progam	measels	6	7
12542	12542	3	1	ucp	musitic	bar	7	3
12543	12543	8	2	comorian	provise	port	7	4
12544	12544	3	1	udc	communies	armanity	9	8
12545	12545	3	1	unf	descention	sant	10	4
12546	12546	11	2	nonpartisan	temble	divide	6	6
12547	12547	4	1	nabi	arres	explained	5	9
12548	12548	5	1	yunis	ceacher	produce	7	7
12549	12549	2	17	ft	lief	dedistration	4	12
12550	12550	9	7	elevation	eductions	tora	9	4
12551	12551	5	1	howie	restronity	communism	10	9
12552	12552	7	2	hawkins	athel	compused	5	8
12553	12553	6	3	damien	publicant	portate	9	7
12554	12554	6	1	sandow	cerse	baster	5	6
12555	12555	6	1	suites	benes	regean	5	6
12556	12556	10	3	attributed	spectrance	pince	10	5
12557	12557	10	2	franciscan	rister	composer	6	8
12558	12558	8	1	jacopone	arrised	interside	7	9
12559	12559	4	1	todi	respeated	supported	9	9
12560	12560	8	13	innocent	aralms	pressent	6	8
12561	12561	5	18	danny	substang	enterta	8	7
12562	12562	5	2	moder	perrorates	bast	10	4
12563	12563	12	4	compositions	definal	cluster	7	7
12564	12564	7	2	britney	suppers	athelether	7	10
12565	12565	6	4	spears	warren	adam	6	4
12566	12566	8	1	medicare	angenica	serve	8	5
12567	12567	8	1	medicaid	barbad	trace	6	5
12568	12568	6	1	sabana	hold	comet	4	5
12569	12569	5	1	yegua	amping	harmers	6	7
12570	12570	4	5	rage	partitical	indegents	10	9
12571	12571	4	2	lask	adama	andreman	5	8
12572	12572	6	7	flyers	selting	plane	7	5
12573	12573	7	1	frankel	beligical	cane	9	4
12574	12574	7	6	torpedo	fearth	charter	6	7
12575	12575	6	5	bomber	depaint	berta	7	5
12576	12576	7	1	panting	concidence	cleased	10	7
12577	12577	9	6	specimens	compledy	emprode	8	7
12578	12578	7	1	maerski	intendent	caread	9	6
12579	12579	23	1	mullahmawlawihibatullah	hammal	definance	6	9
12580	12580	10	1	akhundzada	presered	saulting	8	8
12581	12581	7	3	nichols	paterno	madi	7	4
12582	12582	12	2	consultative	secreets	pairents	8	8
12583	12583	4	1	mims	marcters	completies	8	10
12584	12584	4	5	cafe	peres	electrical	5	10
12585	12585	4	1	nore	manac	marita	5	6
12586	12586	6	2	spikes	phenoral	protect	8	7
12587	12587	7	5	outdoor	destrona	sange	8	5
12588	12588	5	4	melts	treasing	sanga	8	5
12589	12589	6	2	sloped	stick	beat	5	4
12590	12590	8	1	fanshawe	romanism	month	8	5
12591	12591	10	6	personally	emergay	interfedical	7	12
12592	12592	5	3	groom	obbert	ling	6	4
12593	12593	8	1	chippewa	portrance	conversed	9	9
12594	12594	6	1	mouret	discoupted	conflued	10	8
12595	12595	9	3	addressed	berion	late	6	4
12596	12596	11	2	beaverbrook	fectoria	peat	8	4
12597	12597	9	3	disagreed	restitation	secreative	11	10
12598	12598	6	2	draper	lorke	freets	5	6
12599	12599	11	2	commodities	salver	requirement	6	11
12600	12600	9	1	regulated	rules	shape	5	5
12601	12601	12	2	standardized	craging	scoppine	7	8
12602	12602	9	3	contracts	amend	marria	5	6
12603	12603	7	3	chukchi	stinns	refecting	6	9
12604	12604	8	3	advocacy	saver	arrescesting	5	12
12605	12605	8	4	militant	product	sailer	7	6
12606	12606	6	1	chukot	allisters	burner	9	6
12607	12607	7	3	convert	strenght	collective	8	10
12608	12608	7	1	celsius	trinic	adands	6	6
12609	12609	4	2	ouen	countrising	diand	11	5
12610	12610	5	1	morin	shight	callenci	6	8
12611	12611	7	7	harmony	carvan	marchier	6	8
12612	12612	6	6	losses	respinne	ough	8	4
12613	12613	7	3	prejean	mentifical	prefenting	10	10
12614	12614	5	1	pacem	finnish	allina	7	6
12615	12615	6	1	terris	torders	empress	7	7
12616	12616	8	1	gramlick	tombery	treet	7	5
12617	12617	9	2	banknotes	interfuled	simptical	10	9
12618	12618	6	1	francs	entro	sunder	5	6
12619	12619	6	1	ariary	posed	rappeting	5	9
12620	12620	12	1	powderfinger	readerand	shorith	9	7
12621	12621	11	1	silverchair	munish	ana	6	3
12622	12622	9	1	toolworks	hance	discane	5	7
12623	12623	5	1	grito	tares	girve	5	5
12624	12624	7	1	flaming	marced	recident	6	8
12625	12625	7	1	ignited	contrading	contriburation	10	14
12626	12626	9	1	sprawling	langs	cervid	5	6
12627	12627	8	1	monsanto	flough	methanic	6	8
12628	12628	8	1	martinez	martal	colone	6	6
12629	12629	8	1	gujarati	harter	sunists	6	7
12630	12630	6	3	accent	independed	terricase	10	9
12631	12631	5	14	rhine	marrow	decard	6	6
12632	12632	12	1	popularizing	lask	part	4	4
12633	12633	8	1	moonwalk	scrans	artery	6	6
12634	12634	4	1	eiji	handon	provented	6	9
12635	12635	6	1	aonuma	cordit	pirattophica	6	12
12636	12636	11	3	sympathetic	filth	armina	5	6
12637	12637	6	1	marcie	contronality	biring	12	6
12638	12638	6	3	legion	bellue	transpoker	6	10
12639	12639	7	2	phalanx	colecation	serving	10	7
12640	12640	5	28	speak	panation	hells	8	5
12641	12641	5	8	tears	dispiers	ementable	8	9
12642	12642	8	3	lagrange	hirrishi	bellow	8	6
12643	12643	6	11	stable	antricume	experience	9	10
12644	12644	7	1	saillat	davi	shat	4	4
12645	12645	6	2	pulpit	naga	contrant	4	8
12646	12646	6	4	panels	statutional	accers	11	6
12647	12647	6	8	carved	attaction	gara	9	4
12648	12648	8	3	decorate	polla	pitches	5	7
12649	12649	6	1	alters	cronds	colper	6	6
12650	12650	4	1	yule	madia	parister	5	8
12651	12651	6	14	proved	rantra	save	6	4
12652	12652	4	1	lakh	suburan	pressing	7	8
12653	12653	5	1	chale	wonder	beaching	6	8
12654	12654	4	1	gori	commanda	compose	8	7
12655	12655	4	2	thum	coloria	abstreme	7	8
12656	12656	2	10	ke	eara	sale	4	4
12657	12657	7	1	shifais	areadic	centines	7	8
12658	12658	7	1	retract	honds	case	5	4
12659	12659	6	13	remove	crips	water	5	5
12660	12660	5	3	adler	spondary	cale	8	4
12661	12661	8	1	feminine	applients	protecture	9	10
12662	12662	4	4	drag	airbery	lant	7	4
12663	12663	8	1	brownian	decision	nick	8	4
12664	12664	6	1	resene	posher	receivered	6	10
12665	12665	6	6	severn	arrond	die	6	3
12666	12666	7	5	jubilee	starfarian	pristant	10	8
12667	12667	10	1	xenocrates	chollers	southers	8	8
12668	12668	5	6	kyoto	entertay	present	8	7
12669	12669	4	2	oryx	songla	crancy	6	6
12670	12670	8	1	leucoryx	referrice	extonitine	9	10
12671	12671	10	1	liturgical	john	chorders	4	8
12672	12672	9	1	pentecost	darchitograph	anua	13	4
12673	12673	7	2	belfast	alretine	saper	8	5
12674	12674	7	1	finaghy	composedure	contanting	11	10
12675	12675	8	12	supplies	trincharm	trounis	9	7
12676	12676	7	2	carrara	phones	cerporation	6	11
12677	12677	5	1	emmys	missian	salde	7	5
12678	12678	5	1	ascap	alerian	personation	7	11
12679	12679	10	1	roundgroup	recention	berties	9	7
12680	12680	9	1	tonawanda	commissionale	garrior	13	7
12681	12681	8	12	junction	fective	marth	7	5
12682	12682	5	2	awala	contertainent	ambrough	13	8
12683	12683	8	2	yalimapo	persing	emmental	7	8
12684	12684	8	1	youngkin	cacces	metation	6	8
12685	12685	7	6	beating	export	terching	6	8
12686	12686	8	2	chainsaw	personments	marion	11	6
12687	12687	5	1	notch	threaters	critician	9	9
12688	12688	4	3	conn	aducting	crantis	8	7
12689	12689	6	6	smythe	combanding	buttern	10	7
12690	12690	12	4	conservatory	aurane	colors	6	6
12691	12691	8	1	sufferer	posers	nichari	6	7
12692	12692	5	1	gyude	abs	enited	3	6
12693	12693	6	4	bryant	masta	grander	5	7
12694	12694	8	1	pharisee	seletre	contractive	7	11
12695	12695	8	1	publican	booker	consection	6	10
12696	12696	4	3	calf	pitted	recants	6	7
12697	12697	9	2	pleasence	prodecting	charting	10	8
12698	12698	9	3	scattered	samperia	collicar	8	8
12699	12699	4	6	caps	ravole	garms	6	5
12700	12700	7	3	equator	maral	beth	5	4
12701	12701	7	1	leopold	cretair	trafe	7	5
12702	12702	8	2	postcard	propolina	congerated	9	10
12703	12703	7	2	coroner	anamaborities	muca	13	4
12704	12704	5	3	mateo	concides	mether	8	6
12705	12705	9	1	foucrault	told	provide	4	7
12706	12706	7	4	autopsy	langures	assistance	8	10
12707	12707	8	2	junagadh	hundrew	consent	7	7
12708	12708	6	7	shares	defective	storish	9	7
12709	12709	8	4	princely	barriend	bat	8	3
12710	12710	9	1	radhanpur	remeased	cauture	8	7
12711	12711	9	1	balasinor	fooleca	banic	7	5
12712	12712	6	1	bantva	canadiet	picking	8	7
12713	12713	9	1	manavadar	sulporation	carred	11	6
12714	12714	10	1	sardargarh	depended	shats	8	5
12715	12715	8	1	asturias	promate	corned	7	6
12716	12716	10	1	euroleague	marin	termanica	5	9
12717	12717	5	1	arbaz	agrication	contract	10	8
12718	12718	4	1	asif	prage	south	5	5
12719	12719	6	2	larned	tember	graduation	6	10
12720	12720	8	1	almayers	berchors	cole	8	4
12721	12721	11	3	conflicting	egitite	sang	7	4
12722	12722	5	2	malay	fartion	racial	7	6
12723	12723	6	4	desire	peasule	finish	7	6
12724	12724	10	2	redemption	macau	valua	5	5
12725	12725	3	17	arm	debert	beigh	6	5
12726	12726	7	9	density	constronces	faster	11	6
12727	12727	4	6	grip	registance	meisue	10	6
12728	12728	5	1	wrist	decer	earnan	5	6
12729	12729	9	1	endurance	strapper	annocting	8	9
12730	12730	11	3	flexibility	conteries	margan	9	6
12731	12731	9	1	countless	explorary	combanism	9	9
12732	12732	10	4	advantages	parlite	specitions	7	10
12733	12733	6	2	hooker	ramecule	sall	8	4
12734	12734	3	21	ali	almand	beach	6	5
12735	12735	4	2	doro	faculing	saleman	8	7
12736	12736	16	2	australopithecus	mint	partister	4	9
12737	12737	9	1	afarensis	boll	distunisis	4	10
12738	12738	8	2	borrower	houstan	advencially	7	11
12739	12739	9	2	guarantee	prefere	connections	7	11
12740	12740	6	4	milton	conta	sambert	5	7
12741	12741	6	1	keynes	direment	participant	8	11
12742	12742	4	1	dons	servance	meter	8	5
12743	12743	6	6	arcade	regional	barding	8	7
12744	12744	2	1	dx	newsurber	marches	9	7
12745	12745	6	1	serres	claris	contract	6	8
12746	12746	10	1	montguyard	consilning	experience	10	10
12747	12747	8	2	postcode	mantera	tempt	7	5
12748	12748	5	2	talap	barnen	altent	6	6
12749	12749	6	2	taukak	supprossibility	automalist	15	10
12750	12750	4	2	teok	worls	dissistrations	5	14
12751	12751	4	2	tihu	eat	march	3	5
12752	12752	6	2	tiphuk	britan	marria	6	6
12753	12753	7	2	tingrai	designto	stall	8	5
12754	12754	5	2	tirap	satels	pregnent	6	8
12755	12755	4	3	tuni	twand	rasks	5	5
12756	12756	6	2	torang	represts	communication	8	13
12757	12757	9	2	tengapani	contrasion	litics	10	6
12758	12758	7	2	tongani	fature	discounce	6	9
12759	12759	8	1	wookiees	berobby	alberby	7	7
12760	12760	8	1	bottarga	recoated	prod	8	4
12761	12761	5	2	pouch	socies	protective	6	10
12762	12762	6	1	mullet	allmander	thern	9	5
12763	12763	3	3	ara	subsect	marrone	7	7
12764	12764	9	1	consonant	alstando	commung	8	7
12765	12765	7	3	repeats	allients	theat	8	5
12766	12766	8	7	marching	ternital	poit	8	4
12767	12767	9	17	reference	charls	finds	6	5
12768	12768	6	9	notice	minous	assodiation	6	11
12769	12769	7	1	afroyim	bented	decain	6	6
12770	12770	4	1	rusk	contanton	shiesh	9	6
12771	12771	11	7	citizenship	cabba	porcent	5	7
12772	12772	10	5	fourteenth	range	came	5	4
12773	12773	5	19	issue	shanged	goat	7	4
12774	12774	14	5	advertisements	bal	thears	3	6
12775	12775	8	1	engraved	sident	marrity	6	7
12776	12776	7	1	traitor	illentine	stualish	9	8
12777	12777	11	5	photographs	sherm	confactive	5	10
12778	12778	5	3	raced	oper	finist	4	6
12779	12779	11	11	paralympics	night	saston	5	6
12780	12780	8	7	occasion	indications	beard	11	5
12781	12781	12	2	embarrassing	manesomb	infestional	8	11
12782	12782	5	5	betty	surace	sudve	6	5
12783	12783	7	1	shabazz	scarden	sie	7	3
12784	12784	6	1	jarrow	electinal	lown	9	4
12785	12785	7	1	asserts	abterbian	association	9	11
12786	12786	8	1	promotes	intersces	conductional	9	12
12787	12787	6	6	amanda	scarded	sconts	7	6
12788	12788	9	1	minecraft	borrited	matched	8	7
12789	12789	5	4	fritz	discape	dering	7	6
12790	12790	5	1	bleyl	leganic	barional	7	8
12791	12791	5	5	erich	croal	advention	5	9
12792	12792	6	1	heckel	recommnent	marcha	10	6
12793	12793	6	5	ludwig	winshar	perises	7	7
12794	12794	4	12	karl	camberg	restal	7	6
12795	12795	8	1	rottluff	trao	allega	4	6
12796	12796	9	1	pechstein	cill	notical	4	7
12797	12797	6	1	paizay	falp	garian	4	6
12798	12798	3	3	sec	perise	extanced	6	8
12799	12799	7	6	twelfth	sill	actical	4	7
12800	12800	8	1	belgrano	andune	mathan	6	6
12801	12801	2	4	fe	canina	hate	6	4
12802	12802	10	1	discarding	prova	mine	5	4
12803	12803	9	3	esperanto	preservents	chinco	11	6
12804	12804	5	3	socio	whe	beak	3	4
12805	12805	8	15	critical	admitional	carning	10	7
12806	12806	9	1	generacio	faring	sport	6	5
12807	12807	7	2	occitan	monue	estimation	5	10
12808	12808	4	2	jomo	evision	continuence	7	11
