	idx	natural_length	frequencies	natural	fcfs	caplan	fcfs_length	caplan_length
3267	3267	4	1	odia	maling	trubational	6	11
3268	3268	12	1	encompassing	conterned	componital	9	10
3269	3269	6	57	native	finic	hanger	5	6
3270	3270	8	10	speakers	dress	tentions	5	8
3271	3271	5	11	tampa	cancations	colluction	10	10
3272	3272	7	2	charmed	takisha	during	7	6
3273	3273	6	43	source	mathing	instanting	7	10
3274	3274	4	6	ritz	sugber	batterner	6	9
3275	3275	8	9	withdrew	metally	sacks	7	5
3276	3276	13	2	progressively	distinations	examplic	12	8
3277	3277	9	39	companies	caritanic	poens	9	5
3278	3278	7	20	selling	burbanet	connect	8	7
3279	3279	9	6	interests	insitional	permalies	10	9
3280	3280	6	7	hotels	ward	nace	4	4
3281	3281	9	12	frankfurt	arm	extendent	3	9
3282	3282	13	1	salsomaggiore	tendise	happen	7	6
3283	3283	8	8	retiring	botters	remingeral	7	10
3284	3284	7	4	carlton	pangs	repartynce	5	10
3285	3285	6	9	wagner	communisms	striblis	10	8
3286	3286	8	16	audience	shown	bealine	5	7
3287	3287	9	7	impressed	partico	perserve	7	8
3288	3288	3	1	avi	perposed	sitte	8	5
3289	3289	5	12	cohen	carbournal	least	10	5
3290	3290	7	12	israeli	barriel	polland	7	7
3291	3291	10	31	footballer	calton	partines	6	8
3292	3292	13	11	complications	containers	maint	10	5
3293	3293	8	15	injuries	salaster	trail	8	5
3294	3294	6	13	values	salon	indenal	5	7
3295	3295	10	1	subtracted	decare	carries	6	7
3296	3296	9	6	promotion	mester	care	6	4
3297	3297	7	4	unnamed	shample	sign	7	4
3298	3298	7	11	cyclone	pamban	carrictor	6	9
3299	3299	6	5	rachel	archivery	spires	9	6
3300	3300	5	11	flies	wilk	boats	4	5
3301	3301	4	43	camp	continestally	sell	13	4
3302	3302	4	79	half	confider	pathere	8	7
3303	3303	5	71	blood	flandarie	samina	9	6
3304	3304	9	1	blackjack	sallets	gill	7	4
3305	3305	8	1	bharathi	sourher	bressent	7	8
3306	3306	8	1	kannamma	strated	care	7	4
3307	3307	9	21	universal	tries	ginestander	5	11
3308	3308	6	2	motown	strans	resenative	6	10
3309	3309	7	1	punjabi	stands	cansonary	6	9
3310	3310	4	133	love	fountaw	prove	7	5
3311	3311	7	45	stories	creats	amenion	6	7
3312	3312	7	1	sahiban	luin	marking	4	7
3313	3313	5	1	sohni	pinities	extended	8	8
3314	3314	7	1	mahiwal	celedian	resident	8	8
3315	3315	6	33	acting	rescuite	ganistance	8	10
3316	3316	4	41	late	respinated	sixen	10	5
3317	3317	6	13	warner	attendian	challassicate	9	13
3318	3318	4	9	bros	nord	dishimar	4	8
3319	3319	10	7	hypothesis	next	salen	4	5
3320	3320	9	76	published	marani	marger	6	6
3321	3321	8	18	academic	persion	steat	7	5
3322	3322	5	80	title	interiented	beasu	11	5
3323	3323	9	1	mukhtiyar	sense	spart	5	5
3324	3324	10	11	equivalent	carricle	coll	8	4
3325	3325	4	3	gail	garath	chail	6	5
3326	3326	5	4	platt	elentinal	stated	9	6
3327	3327	5	24	winds	milarch	sanital	7	7
3328	3328	5	5	wilma	martici	promision	7	9
3329	3329	9	4	decreased	enterinder	sembure	10	7
3330	3330	3	14	mph	comparton	depents	9	7
3331	3331	2	69	km	audien	contraction	6	11
3332	3332	5	17	inner	denance	seating	7	7
3333	3333	4	9	mile	rober	foording	5	8
3334	3334	8	11	weakened	piction	sounders	7	8
3335	3335	8	11	expanded	remaring	conterneting	8	12
3336	3336	9	47	americans	strian	tein	6	4
3337	3337	5	60	think	country	dours	7	5
3338	3338	5	10	islam	cartices	carian	8	6
3339	3339	6	1	sexist	dure	canals	4	6
3340	3340	7	2	shinobu	arident	sugpice	7	7
3341	3341	8	1	iwanexoo	chastical	saltern	9	7
3342	3342	7	12	commune	deport	eliticity	6	9
3343	3343	9	1	eddington	vairing	spant	7	5
3344	3344	9	17	radiation	cantic	beline	6	6
3345	3345	8	32	pressure	monits	harnil	6	6
3346	3346	9	14	necessary	emplane	constitution	7	12
3347	3347	7	18	prevent	southing	damarather	8	10
3348	3348	6	6	sphere	matheria	strick	8	6
3349	3349	7	19	amounts	plaration	carro	9	5
3350	3350	4	9	dirt	chird	mitherism	5	9
3351	3351	15	1	schwarzeneggers	froat	stall	5	5
3352	3352	8	6	maternal	cabble	maratic	6	7
3353	3353	8	1	meinhard	elence	promose	6	7
3354	3354	8	23	accident	algartic	chicker	8	7
3355	3355	7	12	driving	sunist	transpant	6	9
3356	3356	5	8	drunk	bash	cat	4	3
3357	3357	5	80	event	compline	applanes	8	8
3358	3358	9	3	motivated	seatery	carre	7	5
3359	3359	6	7	jackie	enternor	surders	8	7
3360	3360	8	8	athletic	statuations	britterian	11	10
3361	3361	4	1	ucla	productions	damen	11	5
3362	3362	6	12	closer	approxes	elect	8	5
3363	3363	6	2	franks	sumport	contental	7	9
3364	3364	6	4	alison	archipt	commoneth	7	9
3365	3365	9	1	cotterill	opine	marcharied	5	10
3366	3366	6	3	threes	remolly	ardical	7	7
3367	3367	10	1	armadillos	lawners	ditatoor	7	8
3368	3368	6	3	banded	parkstorm	sub	9	3
3369	3369	3	92	six	crime	subsection	5	10
3370	3370	9	2	screaming	marrio	publican	6	8
3371	3371	5	1	hairy	indicates	suppeared	9	9
3372	3372	9	1	tortoises	attendent	noge	9	4
3373	3373	6	5	gopher	linestar	richant	8	7
3374	3374	6	3	footed	runcle	wellend	6	7
3375	3375	8	1	radiated	search	amperate	6	8
3376	3376	4	2	faye	chell	marie	5	5
3377	3377	9	4	mansfield	destrated	thare	9	5
3378	3378	4	93	wife	hollies	societic	7	8
3379	3379	10	1	quickdraws	platest	pane	7	4
3380	3380	4	32	hold	calterrations	persary	13	7
3381	3381	2	1	kn	stips	constant	5	8
3382	3382	9	1	quickdraw	birch	bire	5	4
3383	3383	8	19	straight	cansus	sarian	6	6
3384	3384	4	14	gate	mercent	elestimated	7	11
3385	3385	10	2	carabineer	runcher	pearler	7	7
3386	3386	4	6	bent	melonia	seen	7	4
3387	3387	7	2	closure	simpartant	prominting	10	10
3388	3388	7	30	section	thorines	home	8	4
3389	3389	7	32	ordered	rigues	althanna	6	8
3390	3390	4	5	bajo	carler	partick	6	7
3391	3391	5	2	hondo	chronson	continentation	8	14
3392	3392	8	30	stations	broater	marrion	7	7
3393	3393	8	1	pringles	remarce	saltons	7	7
3394	3394	7	9	closing	palaration	sonental	10	8
3395	3395	4	1	paso	helet	turing	5	6
3396	3396	5	29	mayor	crottes	statuce	7	7
3397	3397	6	4	mughal	turies	berrow	6	6
3398	3398	7	51	emperor	popular	polegent	7	8
3399	3399	6	10	rulers	stymble	telended	7	8
3400	3400	12	11	subdivisions	brance	midd	6	4
3401	3401	8	3	princely	salto	spanish	5	7
3402	3402	6	77	indian	detomn	start	6	5
3403	3403	12	4	subcontinent	popets	beat	6	4
3404	3404	5	3	loyal	idenity	continal	7	8
3405	3405	5	44	serie	stards	crowles	6	7
3406	3406	8	13	approach	carnes	subdering	6	9
3407	3407	11	9	southampton	intervence	marticians	10	10
3408	3408	3	31	row	stalian	consentient	7	11
3409	3409	7	9	cutting	extressions	content	11	7
3410	3410	5	5	slope	transfere	sterian	9	7
3411	3411	6	8	yearly	arbilished	grain	10	5
3412	3412	9	6	discharge	tateralla	protels	9	7
3413	3413	7	1	gournay	mulital	mart	7	4
3414	3414	5	5	seine	site	process	4	7
3415	3415	5	25	alone	spring	consterderations	6	16
3416	3416	11	1	reconstruct	supported	suts	9	4
3417	3417	6	27	secret	settlerest	pressing	10	8
3418	3418	3	15	leg	constallation	caps	13	4
3419	3419	3	2	pap	spones	tonus	6	5
3420	3420	9	3	expanding	domath	haters	6	6
3421	3421	5	59	range	frant	thrist	5	6
3422	3422	6	1	lugols	sinds	natural	5	7
3423	3423	6	5	iodine	extis	diven	5	5
3424	3424	7	20	alcohol	miding	borow	6	5
3425	3425	5	9	colin	senmental	room	9	4
3426	3426	6	1	blythe	witheats	slam	8	4
3427	3427	14	1	camelfordrural	cartics	strituck	7	8
3428	3428	7	2	framers	sington	selecting	7	9
3429	3429	6	92	wanted	parth	stariations	5	11
3430	3430	9	9	establish	nelege	discipent	6	9
3431	3431	9	1	posterity	suppolles	rank	9	4
3432	3432	11	6	generations	malphon	party	7	5
3433	3433	6	19	follow	cheen	argreast	5	8
3434	3434	11	12	connecticut	fanting	startal	7	7
3435	3435	10	1	senateeast	dates	contervention	5	13
3436	3436	8	8	hartford	constantial	deposed	11	7
3437	3437	11	1	councileast	shows	theriest	5	8
3438	3438	5	9	stade	beatual	pattennes	7	9
3439	3439	2	26	du	nords	tallato	5	7
3440	3440	9	2	septembre	fanily	punk	6	4
3441	3441	7	1	conakry	sourney	surves	7	6
3442	3442	6	12	guinea	remate	pare	6	4
3443	3443	7	5	thunder	anitation	protercines	9	11
3444	3444	3	6	exo	subpremiered	someing	12	7
3445	3445	6	5	batman	farking	calling	7	7
3446	3446	5	4	brave	reconservation	caller	14	6
3447	3447	4	12	bold	randerstand	alenghands	11	10
3448	3448	7	1	prachin	berne	mixter	5	6
3449	3449	4	1	buri	bing	arries	4	6
3450	3450	6	13	harold	proguing	firees	8	6
3451	3451	8	1	levander	milistan	colluct	8	7
3452	3452	10	3	phonograph	consort	mariness	7	8
3453	3453	6	21	useful	contervete	stricts	10	7
3454	3454	12	3	disadvantage	bellera	promontical	7	11
3455	3455	10	7	difficulty	providence	communed	10	8
3456	3456	6	28	copies	dame	stept	4	5
3457	3457	9	3	cylinders	stace	cerria	5	6
3458	3458	4	12	dust	colechant	assent	9	6
3459	3459	6	4	clouds	marchin	dought	7	6
3460	3460	8	3	blocking	chanks	paratics	6	8
3461	3461	8	3	infrared	farled	actines	6	7
3462	3462	8	13	attached	strings	barals	7	6
3463	3463	3	13	bed	stanks	spility	6	7
3464	3464	2	6	ai	swins	anthain	5	7
3465	3465	5	9	proud	thruster	preserations	8	12
3466	3466	4	74	your	emicono	charticial	7	10
3467	3467	7	69	friends	consortation	punt	12	4
3468	3468	3	17	hat	destant	posters	7	7
3469	3469	2	21	da	instation	compute	9	7
3470	3470	4	41	baby	alaraterial	arian	11	5
3471	3471	6	5	fuller	redict	article	6	7
3472	3472	8	6	lighting	divered	commental	7	9
3473	3473	3	10	leo	dation	marker	6	6
3474	3474	6	1	mckern	shangel	continestations	7	15
3475	3475	7	5	eleanor	sourtennant	charlilitics	11	12
3476	3476	4	1	bron	car	portrants	3	9
3477	3477	3	14	roy	compotists	arive	10	5
3478	3478	7	1	kinnear	piltors	materine	7	8
3479	3479	6	15	victor	specians	marachelonia	8	12
3480	3480	8	1	spinetti	ma	chetens	2	7
3481	3481	4	29	pass	corke	canting	5	7
3482	3482	4	1	vlbi	funt	continues	4	9
3483	3483	10	38	technology	fine	secked	4	6
3484	3484	5	11	offer	funnder	mardition	7	9
3485	3485	7	8	speaker	montaine	resource	8	8
3486	3486	10	1	microphone	pidch	pearing	5	7
3487	3487	11	8	connections	impared	marian	7	6
3488	3488	7	2	messina	contrusted	tennes	10	6
3489	3489	6	2	peloro	origins	subrote	7	7
3490	3490	6	3	gerard	thin	stark	4	5
3491	3491	8	1	deulofeu	challing	artine	8	6
3492	3492	8	1	profited	searchen	beart	8	5
3493	3493	4	11	harm	electives	provide	9	7
3494	3494	9	2	bordering	seconds	saturned	7	8
3495	3495	14	14	municipalities	normers	turning	7	7
3496	3496	4	11	bean	solenders	theakers	9	8
3497	3497	7	1	patties	pilippar	salie	8	5
3498	3498	7	1	falafel	republish	actable	9	7
3499	3499	5	9	beans	destance	strumble	8	8
3500	3500	6	5	cooked	clansers	realing	8	7
3501	3501	6	15	nelson	pained	contince	6	8
3502	3502	7	3	mandela	northine	amirican	8	8
3503	3503	5	8	grave	colories	hore	8	4
3504	3504	5	8	tales	subspinition	franking	12	8
3505	3505	10	1	eppelsheim	merternary	electronical	10	12
3506	3506	12	1	ortsgemeinde	ballender	harse	9	5
3507	3507	5	2	alzey	bostan	poses	6	5
3508	3508	5	4	worms	beatten	discontined	7	11
3509	3509	9	4	rhineland	maris	ranker	5	6
3510	3510	10	6	palatinate	tripitate	presing	9	7
3511	3511	6	1	holton	challet	constinental	7	12
3512	3512	6	54	kansas	sibility	stranging	8	9
3513	3513	6	10	gospel	remara	contensional	6	12
3514	3514	4	28	mens	nom	stricg	3	6
3515	3515	7	2	kabaddi	consoletial	salmerians	11	10
3516	3516	5	29	races	pantain	abertic	7	7
3517	3517	5	22	wrong	merch	paline	5	6
3518	3518	6	1	devlin	sleets	discontinuut	6	12
3519	3519	4	1	elio	pallent	mercond	7	7
3520	3520	7	2	angelis	warth	fanther	5	7
3521	3521	5	1	entia	commented	roug	9	4
3522	3522	4	1	sunt	balds	gard	5	4
3523	3523	13	1	multiplicanda	pitter	persect	6	7
3524	3524	7	1	praeter	reported	artenday	8	8
3525	3525	12	1	necessitatem	serveries	strant	9	6
3526	3526	10	2	interscope	broat	thereal	5	7
3527	3527	5	1	shady	instanted	turen	9	5
3528	3528	9	5	aftermath	present	consumer	7	8
3529	3529	3	12	mtv	expended	pattenth	8	8
3530	3530	6	10	anthem	repromentions	compote	13	7
3531	3531	6	62	soviet	prefered	batten	8	6
3532	3532	9	32	alexander	denigal	specis	7	6
3533	3533	10	1	alexandrov	criminist	assaird	9	7
3534	3534	9	5	spongebob	rescare	birle	7	5
3535	3535	11	2	squarepants	elentions	strayer	9	7
3536	3536	5	13	flash	harry	mean	5	4
3537	3537	7	27	vietnam	interchiptic	bill	12	4
3538	3538	9	5	disturbed	portrate	march	8	5
3539	3539	10	27	everything	trunk	elector	5	7
3540	3540	7	1	tokelau	callow	parinal	6	7
3541	3541	7	36	claimed	floe	failed	4	6
3542	3542	6	1	swains	firiter	graving	7	7
3543	3543	5	8	samoa	membor	constant	6	8
3544	3544	10	2	dependence	applane	tengrands	7	9
3545	3545	6	5	madras	alborough	comparent	9	9
3546	3546	9	2	judgement	collections	hell	11	4
3547	3547	10	12	importance	arrance	hearers	7	7
3548	3548	5	4	palms	aleximan	chers	8	5
3549	3549	9	1	scripture	gorat	partician	5	9
3550	3550	7	4	cheetah	rang	fail	4	4
3551	3551	5	33	girls	religered	toracher	9	8
3552	3552	5	45	month	diversonic	faries	10	6
3553	3553	4	55	tour	companes	marior	8	6
3554	3554	5	6	raven	leed	mensors	4	7
3555	3555	4	26	join	logre	revention	5	9
3556	3556	3	20	mid	regulation	camen	10	5
3557	3557	7	16	promote	steak	gualler	5	7
3558	3558	5	55	spain	ment	superine	4	8
3559	3559	5	5	teens	altan	altronge	5	8
3560	3560	9	1	leadville	componeting	marthic	11	7
3561	3561	8	17	colorado	rocker	staries	6	7
3562	3562	9	51	territory	exservation	expensions	11	10
3563	3563	14	5	internazionale	expending	constated	9	9
3564	3564	6	5	milano	burthin	billing	7	7
3565	3565	2	126	st	raling	start	6	5
3566	3566	5	4	clair	lyngary	protestants	7	11
3567	3567	7	7	formats	created	discingting	7	11
3568	3568	4	6	rows	policipation	arider	12	6
3569	3569	4	51	data	molio	concent	5	7
3570	3570	10	82	characters	miller	attreas	6	7
3571	3571	6	44	length	henmine	add	7	3
3572	3572	8	1	splendor	dail	stated	4	6
3573	3573	6	44	mainly	moration	push	8	4
3574	3574	6	17	beauty	conterfied	sunderyon	10	9
3575	3575	5	67	seven	experians	subler	9	6
3576	3576	6	3	mosaic	monous	provision	6	9
3577	3577	5	7	tiles	potestant	nob	9	3
3578	3578	12	1	calligraphic	miriana	dialoust	7	8
3579	3579	12	4	inscriptions	consect	terribited	7	10
3580	3580	6	2	plated	partinies	carilonia	9	9
3581	3581	9	7	expensive	battanle	pantal	8	6
3582	3582	6	18	metals	partism	contental	7	9
3583	3583	5	88	voice	contrest	mote	8	4
3584	3584	10	3	roledirect	pattent	tire	7	4
3585	3585	11	1	wolfsbottom	attrans	string	7	6
3586	3586	5	9	drove	anthantia	cart	9	4
3587	3587	10	2	plainfield	interdiences	depertending	12	12
3588	3588	4	18	farm	interface	mortal	9	6
3589	3589	4	12	loop	goal	larmonica	4	9
3590	3590	6	3	header	debelo	alenge	6	6
3591	3591	7	10	pirates	texant	parks	6	5
3592	3592	5	9	climb	sombores	abettonna	8	9
3593	3593	4	19	onto	callense	brounds	8	7
3594	3594	5	42	ships	hend	propertan	4	9
3595	3595	10	1	biographer	side	belland	4	7
3596	3596	7	2	giorgio	gallend	arreas	7	6
3597	3597	6	1	vasari	subnight	mared	8	5
3598	3598	6	4	nicola	temperations	minically	12	9
3599	3599	6	1	pisano	mannie	barlow	6	6
3600	3600	7	57	studied	geneting	gang	8	4
3601	3601	10	4	sculptures	monsting	ango	8	4
3602	3602	8	4	carvings	taites	remaired	6	8
3603	3603	6	1	pulpit	roucher	winding	7	7
3604	3604	12	11	northeastern	inditations	extend	11	6
3605	3605	6	9	corner	tating	alanco	6	6
3606	3606	6	39	border	sallands	an	8	2
3607	3607	9	10	dominican	promesions	sells	10	5
3608	3608	3	1	lat	device	hini	6	4
3609	3609	4	1	wttc	addites	reacting	7	8
3610	3610	5	2	yeast	alinitiates	boursean	11	8
3611	3611	11	27	electricity	charman	tonnes	7	6
3612	3612	6	10	cattle	engine	drough	6	6
3613	3613	7	48	railway	articity	stributing	8	10
3614	3614	10	1	incubation	compant	crandinations	7	13
3615	3615	8	18	vehicles	blengers	regular	8	7
3616	3616	7	19	charged	milline	consilitied	7	11
3617	3617	8	25	separate	point	sourthers	5	9
3618	3618	6	8	panels	properating	doministan	11	10
3619	3619	6	41	needed	prominiums	stay	10	4
3620	3620	9	12	relations	purson	thirter	6	7
3621	3621	9	8	palestine	songy	cambo	5	5
3622	3622	10	9	liberation	carristan	narria	9	6
3623	3623	8	11	observer	bart	jamp	4	4
3624	3624	8	1	cloaking	senory	tamp	6	4
3625	3625	6	25	device	remaining	therristan	9	10
3626	3626	12	1	invisibility	seacher	start	7	5
3627	3627	5	1	cloak	presidental	sakens	11	6
3628	3628	7	22	fiction	meministand	tuaks	11	5
3629	3629	1	119	b	sul	beard	3	5
3630	3630	7	4	manning	strungter	particies	9	9
3631	3631	7	6	donated	freed	shark	5	5
3632	3632	5	23	nobel	dispension	sato	10	4
3633	3633	9	12	economics	shirt	bilton	5	6
3634	3634	5	35	prize	punity	atticulty	6	9
3635	3635	8	13	measures	platical	treaser	8	7
3636	3636	6	3	preach	marred	occe	6	4
3637	3637	7	5	radical	promine	remolity	7	8
3638	3638	5	49	ideas	renach	minant	6	6
3639	3639	5	4	hello	slemple	ton	7	3
3640	3640	6	12	monkey	leased	houses	6	6
3641	3641	8	3	financed	interconomication	binter	17	6
3642	3642	5	1	samir	retrans	chrites	7	7
3643	3643	4	3	jain	substandating	tournor	13	7
3644	3644	3	3	cum	lino	brittian	4	8
3645	3645	7	1	agarwal	eviligated	caltor	10	6
3646	3646	6	2	meerut	memares	constitutions	7	13
3647	3647	3	3	rub	garrandscreak	concinations	13	12
3648	3648	3	11	fur	flough	constantionary	6	14
3649	3649	6	1	herbal	bather	spick	6	5
3650	3650	8	29	medicine	dictrorate	sulfice	10	7
3651	3651	11	21	environment	slanger	trian	7	5
3652	3652	9	12	locations	proverse	morries	8	7
3653	3653	6	1	satish	remergine	neen	9	4
3654	3654	4	1	kaul	procemental	burson	11	6
3655	3655	2	2	id	transpendented	morts	14	5
3656	3656	8	29	remained	seleashing	exporting	10	9
3657	3657	11	2	undiagnosed	companing	nelfed	9	6
3658	3658	10	5	dreamworks	starling	depressing	8	10
3659	3659	9	27	animation	particulor	delegent	10	8
3660	3660	7	21	islamic	superinses	hangeda	10	7
3661	3661	3	35	bob	instants	elitary	8	7
3662	3662	6	1	katter	laure	frotters	5	8
3663	3663	6	1	mustad	bisonal	servey	7	6
3664	3664	6	5	joints	sace	bear	4	4
3665	3665	6	11	triple	backins	came	7	4
3666	3666	4	6	doll	pitany	communications	6	14
3667	3667	8	1	delicate	tempor	plant	6	5
3668	3668	10	4	subsidiary	portained	minicaria	9	9
3669	3669	6	2	lloyds	dout	metorical	4	9
3670	3670	7	5	banking	maring	reling	6	6
3671	3671	6	65	formed	perio	strant	5	6
3672	3672	11	4	acquisition	conterser	amplet	9	6
3673	3673	4	2	hbos	polt	fitt	4	4
3674	3674	3	1	tsb	pinter	matteried	6	9
3675	3675	5	36	blues	mearche	line	7	4
3676	3676	5	30	steve	tallander	callon	9	6
3677	3677	3	12	abc	sulterprementially	backs	18	5
3678	3678	8	8	birthday	discare	arrider	7	7
3679	3679	9	24	adventure	lains	satertines	5	10
3680	3680	8	5	treasure	repremented	narning	11	7
3681	3681	4	21	hunt	somenancare	maten	11	5
3682	3682	6	15	thirty	published	liture	9	6
3683	3683	6	17	polish	colland	cantal	7	6
3684	3684	8	3	registry	serial	descues	6	7
3685	3685	4	2	bari	sector	translation	6	11
3686	3686	7	4	focused	camperate	runs	9	4
3687	3687	4	79	race	gram	plate	4	5
3688	3688	9	3	ethnicity	pretide	maria	7	5
3689	3689	9	1	mossaddeq	tanni	spicked	5	7
3690	3690	7	1	calamus	therrible	nanki	9	5
3691	3691	9	1	callender	presentity	sick	10	4
3692	3692	6	1	calmar	seet	sumbrank	4	8
3693	3693	7	1	calumet	domanic	sellary	7	7
3694	3694	8	1	camanche	strate	strigut	6	7
3695	3695	9	26	cambridge	addations	states	9	6
3696	3696	7	1	cantril	tumper	borowers	6	8
3697	3697	8	3	carlisle	parriber	morth	8	5
3698	3698	9	4	carpenter	atristan	founds	8	6
3699	3699	7	4	carroll	extrammers	maried	10	6
3700	3700	6	11	carson	bilini	crobe	6	5
3701	3701	6	15	carter	sublice	roman	7	5
3702	3702	7	3	cascade	andition	camina	8	6
3703	3703	5	8	casey	ticulational	munger	12	6
3704	3704	8	1	castalia	bunder	mi	6	2
3705	3705	7	1	castana	spuried	marbor	7	6
3706	3706	5	9	cedar	cards	marka	5	5
3707	3707	6	7	rapids	bost	lillas	4	6
3708	3708	8	15	junction	palt	greek	4	5
3709	3709	11	1	centerville	neal	contropol	4	9
3710	3710	9	1	centralia	provent	bartha	7	6
3711	3711	8	1	chariton	moting	caristances	6	11
3712	3712	9	8	charlotte	pilline	specials	7	8
3713	3713	7	7	charter	carrious	traits	8	6
3714	3714	3	10	oak	northerstoug	butt	12	4
3715	3715	10	1	chatsworth	newword	rescent	7	7
3716	3716	7	5	chelsea	barder	fills	6	5
3717	3717	8	4	cherokee	transtrict	aurheride	10	9
3718	3718	7	9	chester	medico	intersection	6	12
3719	3719	11	1	chillicothe	publishmen	argon	10	5
3720	3720	7	1	churdan	parters	steld	7	5
3721	3721	10	5	cincinnati	bert	intercent	4	9
3722	3722	5	1	clare	expronsing	dometine	10	8
3723	3723	8	9	clarence	morcent	ambert	7	6
3724	3724	8	1	clarinda	panther	bails	7	5
3725	3725	7	1	clarion	weaking	eminaries	7	9
3726	3726	11	1	clarksville	deconsissions	produce	13	7
3727	3727	7	1	clayton	marchone	permonued	8	9
3728	3728	10	2	clearfield	chiname	survession	7	10
3729	3729	5	28	clear	marting	paracared	7	9
3730	3730	8	1	cleghorn	guen	aberton	4	7
3731	3731	7	1	clemons	carrils	statucher	7	9
3732	3732	8	5	clermont	roomed	word	6	4
3733	3733	7	23	clinton	alentine	marchica	8	8
3734	3734	4	2	clio	cac	monstant	3	8
3735	3735	5	3	clive	commonies	elidency	9	8
3736	3736	7	1	clutier	dat	station	3	7
3737	3737	6	4	coburg	formed	complear	6	8
3738	3738	6	1	coggon	protector	senthers	9	8
3739	3739	4	8	coin	platers	stort	7	5
3740	3740	9	1	colesburg	apply	punisus	5	7
3741	3741	6	1	colfax	distort	suppersed	7	9
3742	3742	7	22	springs	albria	ender	6	5
3743	3743	7	16	collins	contentine	torn	10	4
3744	3744	4	1	colo	setternest	potural	10	7
3745	3745	7	1	colwell	telembertal	meass	11	5
3746	3746	10	1	conesville	initalland	experimental	10	12
3747	3747	6	6	conrad	thirl	austination	5	11
3748	3748	4	1	coon	regrim	election	6	8
3749	3749	7	1	coppock	prominterstand	bourn	14	5
3750	3750	10	1	coralville	saled	storm	5	5
3751	3751	7	2	corning	fland	serve	5	5
3752	3752	15	1	correctionville	stemic	fling	6	5
3753	3753	7	1	corwith	engers	north	6	5
3754	3754	7	1	corydon	pronoundate	controduces	11	11
3755	3755	6	1	cotter	lander	formold	6	7
3756	3756	7	2	coulter	therropolymms	monus	13	5
3757	3757	6	1	bluffs	sents	alphanical	5	10
3758	3758	5	10	craig	capiting	austraduates	8	12
3759	3759	14	1	crawfordsville	added	fall	5	4
3760	3760	8	6	crescent	thubles	waller	7	6
3761	3761	6	1	cresco	repolts	transfance	7	10
3762	3762	7	1	creston	winkers	starks	7	6
3763	3763	7	15	crystal	caparating	peaning	10	7
3764	3764	10	2	cumberland	recontinents	brote	12	5
3765	3765	7	1	cumming	brundiders	surviving	10	9
3766	3766	6	1	curlew	mencipines	commanism	10	9
3767	3767	7	1	cushing	partiness	paraille	9	8
3768	3768	8	6	cylinder	contrested	remeated	10	8
3769	3769	5	1	auchy	barten	pice	6	4
3770	3770	3	1	lez	depensions	commental	10	9
3771	3771	7	1	orchies	collor	maried	6	6
3772	3772	6	8	grants	pollogy	charlen	7	7
3773	3773	8	29	normally	andreans	shep	8	4
3774	3774	6	39	passed	subard	essinations	6	11
3775	3775	11	5	inheritance	berough	irumply	7	7
3776	3776	6	38	travel	promised	limestanle	8	10
3777	3777	7	2	leisure	lune	constant	4	8
3778	3778	9	5	magazines	wiled	capolo	5	6
3779	3779	8	17	americas	phologist	ballors	9	7
3780	3780	8	1	chicagos	bates	nettern	5	7
3781	3781	7	58	airport	sension	sime	7	4
3782	3782	5	5	ohare	warmon	reparent	6	8
3783	3783	6	11	midway	controyer	saces	9	5
3784	3784	6	3	delays	nergorate	relatives	9	9
3785	3785	5	5	citys	stributions	instance	11	8
3786	3786	3	1	jfk	inferentate	ton	11	3
3787	3787	6	3	newark	cancilla	flant	8	5
3788	3788	7	10	liberty	treat	witcher	5	7
3789	3789	9	1	laguardia	mott	calcon	4	6
3790	3790	5	4	flint	wair	partice	4	7
3791	3791	7	5	sailing	recorcane	fouring	9	7
3792	3792	6	27	master	remercet	fan	8	3
3793	3793	8	1	crucible	parthment	genes	9	5
3794	3794	6	135	become	stops	dependently	5	11
3795	3795	11	27	mathematics	mescarity	exendent	9	8
3796	3796	5	3	shiga	barlond	consumed	7	8
3797	3797	10	7	agreements	marler	parish	6	6
3798	3798	6	7	holmes	metacility	steam	10	5
3799	3799	6	31	taught	coples	gaster	6	6
3800	3800	12	2	individually	resents	marse	7	5
3801	3801	6	102	groups	link	hank	4	4
3802	3802	3	64	sun	exidities	distinent	9	9
3803	3803	5	17	multi	exparts	controduce	7	10
3804	3804	7	6	layered	marary	coursel	6	7
3805	3805	8	1	palisade	constratural	scarts	12	6
3806	3806	5	12	layer	grassinal	explored	9	8
3807	3807	5	7	shade	computions	maling	10	6
3808	3808	4	14	soil	weind	conterned	5	9
3809	3809	7	11	drivers	resance	finic	7	5
3810	3810	8	13	competed	protemate	dress	9	5
3811	3811	3	3	fia	stepteran	cancations	9	10
3812	3812	6	109	little	concentation	takisha	12	7
3813	3813	3	11	sri	engerning	mathing	9	7
3814	3814	5	8	lanka	cellow	stating	6	7
3815	3815	9	9	crocodile	medical	sugber	7	6
3816	3816	6	3	dundee	securing	compane	8	7
3817	3817	9	24	condition	possess	metally	7	7
3818	3818	7	48	believe	contrituency	shards	12	6
3819	3819	7	78	eastern	consentally	record	11	6
3820	3820	4	45	goal	dengerve	bean	8	4
3821	3821	7	29	weather	samalar	distinations	7	12
3822	3822	7	10	symbols	transficies	caritanic	11	9
3823	3823	12	3	illustration	ters	experimental	4	12
3824	3824	7	1	satsuki	constratules	burbanet	12	8
