	idx	natural_length	frequencies	natural	fcfs	caplan	fcfs_length	caplan_length
3851	3851	5	42	media	semeration	resigns	10	7
3852	3852	8	1	blasters	thank	commerce	5	8
3853	3853	12	1	hershkovitzs	speedles	corment	8	7
3854	3854	8	2	marmoset	terrie	sharol	6	6
3855	3855	10	8	friendship	harne	constituct	5	10
3856	3856	5	38	magic	albacker	mother	8	6
3857	3857	6	8	ticket	canciled	himaria	8	7
3858	3858	9	1	applebuck	cresting	tank	8	4
3859	3859	7	2	griffon	mader	bollong	5	7
3860	3860	5	2	brush	increases	billing	9	7
3861	3861	5	1	boast	alembor	monwards	7	8
3862	3862	7	1	busters	contercus	back	9	4
3863	3863	9	1	dragonshy	santing	but	7	3
3864	3864	6	2	bridle	cincyring	antem	9	5
3865	3865	6	1	gossip	indegrate	ting	9	4
3866	3866	5	2	swarm	corness	lanes	7	5
3867	3867	5	2	cutie	howr	mear	4	4
3868	3868	4	39	fall	spreading	clanasis	9	8
3869	3869	7	23	weather	marcalla	continental	8	11
3870	3870	6	3	suited	tracketing	strander	10	8
3871	3871	7	16	feeling	distraction	institution	11	11
3872	3872	6	1	pinkie	resenting	sence	9	5
3873	3873	4	2	keen	cattin	na	6	2
3874	3874	8	1	rainboom	marishen	serve	8	5
3875	3875	5	1	stare	contesting	servitus	10	8
3876	3876	8	1	stoppers	sellator	mare	8	4
3877	3877	3	35	dog	adrection	consider	9	8
3878	3878	4	5	pony	componition	signers	11	7
3879	3879	6	5	barrel	dispoter	sinne	8	5
3880	3880	4	3	hoof	abbord	fairing	6	7
3881	3881	4	2	owls	trements	seleved	8	7
3882	3882	5	16	angel	wrenness	sentine	8	7
3883	3883	8	5	salesman	prostituatory	convicts	13	8
3884	3884	6	13	norman	puns	fare	4	4
3885	3885	6	10	stuart	colouses	easter	8	6
3886	3886	8	28	regional	popes	resigned	5	8
3887	3887	5	16	phase	case	signizing	4	9
3888	3888	7	2	talents	mercest	drestental	7	10
3889	3889	7	1	palance	mences	cellower	6	8
3890	3890	6	1	cleese	dericate	conscreating	8	12
3891	3891	6	12	steven	secres	deside	6	6
3892	3892	6	11	wright	legal	subper	5	6
3893	3893	6	6	duncan	climble	phose	7	5
3894	3894	8	32	montreal	manto	contention	5	10
3895	3895	9	24	canadiens	carrican	astronom	8	8
3896	3896	11	1	inglesbatch	pear	colling	4	7
3897	3897	10	1	inglestone	serth	marr	5	4
3898	3898	5	1	ingst	suppressed	europonal	10	9
3899	3899	4	31	iron	occasing	mode	8	4
3900	3900	5	1	acton	carbor	permincted	6	10
3901	3901	10	1	itchington	sange	setter	5	6
3902	3902	5	1	iwood	carport	troup	7	5
3903	3903	5	11	hindu	meiter	community	6	9
3904	3904	6	40	oldest	convertal	meth	9	4
3905	3905	8	7	sanskrit	sexuality	ante	9	4
3906	3906	5	16	tamil	provection	streat	10	6
3907	3907	6	1	lissas	mounted	rose	7	4
3908	3908	4	4	html	teal	contrections	4	12
3909	3909	8	4	converts	pension	decidies	7	8
3910	3910	9	1	formatted	clossel	beheard	7	7
3911	3911	5	12	codes	improving	cholorian	9	9
3912	3912	7	1	crawley	manmill	patter	7	6
3913	3913	5	6	gibbs	explices	attinuty	8	8
3914	3914	4	29	mens	arrectorian	convicted	11	9
3915	3915	5	4	greco	sere	speris	4	6
3916	3916	2	14	kg	warth	honex	5	5
3917	3917	10	13	celebrated	staber	contrection	6	11
3918	3918	7	12	holiday	canamata	treat	8	5
3919	3919	8	12	saturday	carical	carenth	7	7
3920	3920	9	30	influence	serediction	lossa	11	5
3921	3921	8	14	orthodox	count	explance	5	8
3922	3922	4	22	ages	bairas	concersion	6	10
3923	3923	8	6	contrast	indict	maining	6	7
3924	3924	8	36	catholic	defince	manisher	7	8
3925	3925	10	11	protestant	spring	comments	6	8
3926	3926	8	26	churches	adomina	reprecibe	7	9
3927	3927	5	1	valdo	destired	recultion	8	9
3928	3928	5	1	filho	competers	forted	9	6
3929	3929	2	6	si	supplayer	faints	9	6
3930	3930	8	34	commonly	manage	staush	6	6
3931	3931	4	1	fahl	secrificial	strate	11	6
3932	3932	9	9	argentine	tark	betters	4	7
3933	3933	7	1	luisana	saud	signed	4	6
3934	3934	8	1	lopilato	prevance	consul	8	6
3935	3935	2	80	co	mithor	wint	6	4
3936	3936	6	1	fortis	sension	support	7	7
3937	3937	6	16	inches	bricket	mathani	7	7
3938	3938	6	8	armies	sim	bart	3	4
3939	3939	6	41	fought	berminated	maintaine	10	9
3940	3940	8	15	historic	steam	commetisium	5	11
3941	3941	8	1	hydaspes	conserver	allow	9	5
3942	3942	9	2	riverbank	ballets	drafed	7	6
3943	3943	7	75	outside	mocrosh	corcanian	7	9
3944	3944	6	1	nikaia	mich	convictions	4	11
3945	3945	6	3	jhelum	cartic	portal	6	6
3946	3946	6	8	blamed	morare	lamin	6	5
3947	3947	6	5	corpus	compane	pater	7	5
3948	3948	7	5	christi	readed	cording	6	7
3949	3949	8	15	massacre	explane	armon	7	5
3950	3950	7	33	student	diverses	care	8	4
3951	3951	10	7	protesters	contitation	clars	11	5
3952	3952	5	10	dirty	sequential	blances	10	7
3953	3953	7	4	leftist	notical	sharmer	7	7
3954	3954	6	9	crisis	lourna	barding	6	7
3955	3955	6	12	larvae	ding	competa	4	7
3956	3956	12	2	insectivores	percepre	commending	8	10
3957	3957	4	22	prey	prison	change	6	6
3958	3958	6	1	aphids	shown	integrate	5	9
3959	3959	6	1	thrips	assimily	alconic	8	7
3960	3960	5	52	plant	asterned	marine	8	6
3961	3961	7	2	sucking	relional	designed	8	8
3962	3962	7	20	insects	fanest	limbria	6	7
3963	3963	6	15	romans	libute	intersion	6	9
3964	3964	5	1	styli	mamarn	emprosed	6	8
3965	3965	6	1	erased	sperces	racise	7	6
3966	3966	7	1	rubbing	chardement	destroyd	10	8
3967	3967	7	1	beeswax	battin	mata	6	4
3968	3968	6	8	smooth	siberal	santana	7	7
3969	3969	8	38	lawrence	terround	forthester	8	10
3970	3970	8	35	examples	sike	singer	4	6
3971	3971	3	11	pan	fict	five	4	4
3972	3972	4	24	arab	condection	spinance	10	8
3973	3973	6	9	nordic	porthable	condict	9	7
3974	3974	5	48	cross	trape	ards	5	4
3975	3975	6	3	julien	ballo	explain	5	7
3976	3976	9	2	brisebois	desisted	cance	8	5
3977	3977	5	8	guild	govann	fails	6	5
3978	3978	5	72	takes	discort	monter	7	6
3979	3979	7	5	defeats	darmend	test	7	4
3980	3980	9	1	destroyer	supressed	conducted	9	9
3981	3981	3	30	eye	exicipate	seeds	9	5
3982	3982	8	5	commerce	camboins	commincing	8	10
3983	3983	6	4	banana	tradists	colum	8	5
3984	3984	5	23	sweet	estable	finia	7	5
3985	3985	7	3	dessert	seating	resurted	7	8
3986	3986	7	6	bananas	cornes	linger	6	6
3987	3987	4	1	jawa	coric	lighton	5	7
3988	3988	10	2	cooperated	bund	terminal	4	8
3989	3989	8	4	caroline	nopary	warbers	6	7
3990	3990	5	1	seger	acacus	explored	6	8
3991	3991	8	4	retiring	tarnes	westing	6	7
3992	3992	4	19	aged	resconser	singhanns	9	9
3993	3993	8	1	coventry	putles	servators	6	9
3994	3994	7	10	sponsor	parrection	ways	10	4
3995	3995	4	1	aarp	bungs	contit	5	6
3996	3996	6	5	hunger	hodity	spare	6	5
3997	3997	7	39	earlier	contemoration	heard	13	5
3998	3998	6	2	dupont	lounce	mechanical	6	10
3999	3999	5	17	barry	raries	explosion	6	9
4000	4000	4	1	mahy	sequelle	aristant	8	8
4001	4001	8	3	generals	securies	polint	8	6
4002	4002	6	3	cosmos	lighter	meli	7	4
4003	4003	8	5	neighbor	calin	march	5	5
4004	4004	10	1	barbershop	chee	tended	4	6
4005	4005	7	26	founder	compist	permonny	7	8
4006	4006	5	2	amway	anthers	transical	7	9
4007	4007	3	21	jay	canged	constinue	6	9
4008	4008	5	1	andel	manner	side	6	4
4009	4009	12	1	restructured	strump	harram	6	6
4010	4010	7	1	alticor	damer	alora	5	5
4011	4011	7	8	orlando	gallen	liver	6	5
4012	4012	3	12	nba	communian	apain	9	5
4013	4013	10	3	viewership	commonete	partic	9	6
4014	4014	5	26	tokyo	expleres	orience	8	7
4015	4015	5	3	ghoul	finicial	appressed	8	9
4016	4016	5	9	manga	posts	tremp	5	5
4017	4017	5	11	drawn	pills	bellen	5	6
4018	4018	3	1	sui	serversal	sherpelle	9	9
4019	4019	6	2	ishida	constriction	arressing	12	9
4020	4020	4	2	luca	resick	stacting	6	8
4021	4021	8	1	tonarini	delieve	continuous	7	10
4022	4022	4	4	axes	expertation	experience	11	10
4023	4023	8	13	modified	diving	calling	6	7
4024	4024	8	5	throwing	concrest	sicks	8	5
4025	4025	9	2	francisca	burrest	chanama	7	7
4026	4026	6	1	oohira	flet	charable	4	8
4027	4027	3	1	stn	barse	inserves	5	8
4028	4028	13	1	battlegrounds	molonia	constitution	7	12
4029	4029	7	1	culling	nambo	content	5	7
4030	4030	4	42	base	surrougs	compone	8	7
4031	4031	9	4	releasing	seeted	winghand	6	8
4032	4032	7	1	xaviant	carolar	transpant	7	9
4033	4033	6	20	ending	nino	concinced	4	9
4034	4034	6	5	danced	discister	controllers	9	11
4035	4035	7	3	giselle	recognizus	moret	10	5
4036	4036	7	29	theatre	callow	couris	6	6
4037	4037	7	1	colihue	gene	funture	4	7
4038	4038	8	1	mapuches	lit	lights	3	6
4039	4039	7	18	indians	sicket	stard	6	5
4040	4040	11	26	instruments	arthois	seek	7	4
4041	4041	6	3	lances	sporte	bard	6	4
4042	4042	6	1	arauco	cate	reprovide	4	9
4043	4043	6	14	ronald	partish	connects	7	8
4044	4044	6	19	reagan	presidental	coment	11	6
4045	4045	9	17	dedicated	alberta	consellection	7	13
4046	4046	6	57	opened	protected	defeated	9	8
4047	4047	4	3	simi	simility	commine	8	7
4048	4048	3	30	era	stateria	suit	8	4
4049	4049	3	2	lbs	deserial	celor	8	5
4050	4050	7	1	clapper	live	bligh	4	5
4051	4051	7	14	notably	harrines	experience	8	10
4052	4052	8	7	peaceful	signation	cheese	9	6
4053	4053	11	1	nonetheless	received	intervices	8	10
4054	4054	7	12	unusual	concents	consumor	8	8
4055	4055	8	8	incident	demand	resurding	6	9
4056	4056	7	29	stanley	seriato	himatorical	7	11
4057	4057	7	4	maroons	intervict	beet	9	4
4058	4058	8	1	pasadena	sealing	trone	7	5
4059	4059	8	9	injuries	bachoral	creating	8	8
4060	4060	6	19	chance	discovered	gain	10	4
4061	4061	7	5	coaches	relays	everessant	6	10
4062	4062	3	1	jol	camount	explayed	7	8
4063	4063	4	4	boer	preservantal	liburary	12	8
4064	4064	10	3	substitute	experimental	cartical	12	8
4065	4065	8	1	oldesloe	lister	spolinty	6	8
4066	4066	9	3	governess	belys	buts	5	4
4067	4067	9	6	alexandra	harney	reeds	6	5
4068	4068	3	11	bed	actionally	purting	10	7
4069	4069	10	11	punishment	tengered	meetral	8	7
4070	4070	8	13	nicholas	arouse	resigned	6	8
4071	4071	7	15	travels	bances	stream	6	6
4072	4072	8	3	arteries	parate	resender	6	8
4073	4073	7	1	presses	sonical	colon	7	5
4074	4074	12	4	satisfaction	preserto	loaks	8	5
4075	4075	9	1	indulgent	sembing	profected	7	9
4076	4076	4	8	todd	edwin	sassing	5	7
4077	4077	2	2	ao	munding	moused	7	6
4078	4078	7	5	optical	composts	bullark	8	7
4079	4079	5	12	crazy	malistai	intersors	8	9
4080	4080	11	9	grandmother	servical	consister	8	9
4081	4081	4	20	hits	active	melican	6	7
4082	4082	6	59	animal	anora	continance	5	10
4083	4083	8	1	eyespots	arrest	raped	6	5
4084	4084	6	4	darker	monate	dales	6	5
4085	4085	5	1	fibre	firest	row	6	3
4086	4086	4	1	rugs	calook	armens	6	6
4087	4087	5	2	woven	strike	platuries	6	9
4088	4088	11	44	traditional	erition	continue	7	8
4089	4089	8	3	nepalese	gorget	wates	6	5
4090	4090	7	1	knotted	colomeria	standon	9	7
4091	4091	7	24	methods	busea	hear	5	4
4092	4092	7	1	waltham	intervic	hands	8	5
4093	4093	7	21	borough	supported	ana	9	3
4094	4094	5	26	trial	betting	representing	7	12
4095	4095	7	4	suspect	calters	primerial	7	9
4096	4096	7	2	testify	fatter	chessas	6	7
4097	4097	6	4	behalf	comelician	parer	10	5
4098	4098	7	16	turkish	paral	garitaina	5	9
4099	4099	3	135	top	secret	bulling	6	7
4100	4100	6	32	starts	levent	spared	6	6
4101	4101	8	17	learning	proviental	discord	10	7
4102	4102	11	1	transistors	lassers	closs	7	5
4103	4103	5	4	chips	founts	teaden	6	6
4104	4104	7	12	quantum	serval	part	6	4
4105	4105	9	7	mechanics	praces	cologian	6	8
4106	4106	8	29	composed	commemora	sold	9	4
4107	4107	10	3	prosperous	promoting	contenties	9	10
4108	4108	8	1	artisans	staff	servica	5	7
4109	4109	6	2	guilds	sciential	ellers	9	6
4110	4110	14	1	meistersingers	experients	windown	10	7
4111	4111	10	1	flourished	memorish	cartina	8	7
4112	4112	7	28	concert	baterian	sena	8	4
4113	4113	4	1	kala	motel	factures	5	8
4114	4114	4	2	azar	acteric	cara	7	4
4115	4115	8	1	flinders	explication	acters	11	6
4116	4116	8	1	swanston	baby	institution	4	11
4117	4117	7	10	streets	dormes	sending	6	7
4118	4118	10	2	brightness	poses	rama	5	4
4119	4119	9	3	observers	brunder	adbection	7	9
4120	4120	8	36	reported	hampain	continue	7	8
4121	4121	6	16	bright	insperated	warred	10	6
4122	4122	5	74	study	antister	continents	8	10
4123	4123	8	3	daylight	boroland	distorence	8	10
4124	4124	6	3	births	concusted	carsical	9	8
4125	4125	5	15	clean	wildh	devent	5	6
4126	4126	10	29	conditions	pollar	trime	6	5
4127	4127	8	12	marshall	supperation	pilar	11	5
4128	4128	8	2	revenues	memidal	constituency	7	12
4129	4129	8	6	declined	popely	fanting	6	7
4130	4130	6	58	rather	cartiginated	content	12	7
4131	4131	8	7	benefits	terrelate	silling	9	7
4132	4132	9	12	predicted	tanted	arking	6	6
4133	4133	4	117	came	warners	creet	7	5
4134	4134	10	5	linguistic	stoped	silly	6	5
4135	4135	6	3	purity	rencesses	consisted	9	9
4136	4136	8	5	avoiding	staren	admond	6	6
4137	4137	10	5	influences	peterse	carrent	7	7
4138	4138	6	3	simone	concept	conducted	7	9
4139	4139	7	7	fellows	parmers	brancha	7	7
4140	4140	6	2	shaggy	sace	treat	4	5
4141	4141	11	9	intelligent	recelter	garling	8	7
4142	4142	8	1	haltlose	speak	tal	5	3
4143	4143	8	4	claiming	fire	memerious	4	9
4144	4144	9	13	childhood	cassign	manart	7	6
4145	4145	6	1	misled	actoria	commerches	7	10
4146	4146	4	14	pine	reacted	paisons	7	7
4147	4147	12	11	screenwriter	darale	dase	6	4
4148	4148	10	2	playwright	lowed	math	5	4
4149	4149	5	1	knack	milkend	recoper	7	7
4150	4150	4	94	help	simples	consicting	7	10
4151	4151	9	12	effective	exhibility	preminerate	10	11
4152	4152	6	23	policy	membro	lamor	6	5
4153	4153	8	12	allowing	sacress	chean	7	5
4154	4154	7	1	abruzzi	hander	evanis	6	6
4155	4155	4	1	spur	health	alemands	6	8
4156	4156	6	20	height	membrage	compone	8	7
4157	4157	11	9	documentary	contertaine	injured	11	7
4158	4158	6	1	klemen	marron	aboral	6	6
4159	4159	5	1	tinal	dombing	compolical	7	10
4160	4160	6	1	gartin	commonia	commoned	8	8
4161	4161	8	1	follicle	premantal	advinction	9	10
4162	4162	8	45	contains	petalism	furn	8	4
4163	4163	8	2	immature	sondard	high	7	4
4164	4164	3	1	ova	ferimines	discribes	9	9
4165	4165	3	32	egg	center	sette	6	5
4166	4166	9	19	socialist	camera	arconstance	6	11
4167	4167	5	14	chile	dro	lagner	3	6
4168	4168	8	18	arrested	carenton	archive	8	7
4169	4169	10	4	prosecuted	bunder	singer	6	6
4170	4170	5	36	crime	pressional	acture	10	6
4171	4171	10	24	conference	reacts	territorial	6	11
4172	4172	10	5	semifinals	prodect	slart	7	5
4173	4173	4	91	blue	alladow	carent	7	6
4174	4174	10	6	diplomatic	photography	camerical	11	9
4175	4175	5	8	anglo	fortling	daire	8	5
4176	4176	8	4	prussian	diastrean	complete	9	8
4177	4177	4	42	camp	terroristani	polisher	12	8
4178	4178	6	14	allied	thumania	dama	8	4
4179	4179	7	65	smaller	aloma	ancent	5	6
4180	4180	10	15	portuguese	plash	light	5	5
4181	4181	4	10	homo	electoric	caissic	9	7
4182	4182	16	1	neanderthalensis	religion	sequelling	8	10
4183	4183	10	34	scientists	derive	gramp	6	5
4184	4184	7	4	sapiens	lows	chair	4	5
4185	4185	9	1	slovenske	ben	political	3	9
4186	4186	7	1	konjice	suried	hight	6	5
4187	4187	8	30	favorite	corner	service	6	7
4188	4188	7	1	martian	cancellors	lacon	10	5
4189	4189	3	24	tim	deaman	arrown	6	6
4190	4190	5	5	ohara	sinter	masses	6	6
4191	4191	8	7	starring	taris	carbidal	5	8
4192	4192	3	28	ray	seasing	senation	7	8
4193	4193	7	1	walston	seemer	contented	6	9
4194	4194	5	47	spent	inditionality	arembreast	13	10
4195	4195	8	29	declared	servia	breath	6	6
4196	4196	8	1	toasting	friends	accessor	7	8
4197	4197	15	1	dachaujpgdachau	planemal	stricke	8	7
4198	4198	9	7	survivors	combical	autonical	8	9
4199	4199	5	1	toast	percopresses	spinding	12	8
4200	4200	10	8	liberation	stalk	decrise	5	7
4201	4201	8	14	standing	winness	lamb	7	4
4202	4202	7	4	bottles	segres	share	6	5
4203	4203	5	11	wears	indo	bott	4	4
4204	4204	13	2	skateboarding	singed	sexually	6	8
4205	4205	13	2	skateboarders	anne	provide	4	7
4206	4206	6	3	belize	strage	destion	6	7
4207	4207	8	14	breaking	diants	series	6	6
4208	4208	3	1	bbn	dechares	populars	8	8
4209	4209	7	26	article	activizion	airply	10	6
4210	4210	7	7	stating	interviction	disord	12	6
4211	4211	3	9	udp	toaks	ligners	5	7
4212	4212	12	1	capitalising	sananda	interstitues	7	12
4213	4213	6	92	making	exists	composted	6	9
4214	4214	6	1	wining	trost	aland	5	5
4215	4215	6	57	fourth	northws	reserver	7	8
4216	4216	11	11	consecutive	cassasted	tagan	9	5
4217	4217	8	1	belizean	drives	sege	6	4
4218	4218	11	8	territorial	conservatored	constricting	13	12
4219	4219	10	5	referendum	indicials	castle	9	6
4220	4220	5	26	judge	incrests	resources	8	9
4221	4221	1	69	x	bara	allow	4	5
4222	4222	6	12	factor	armona	relativity	6	10
4223	4223	6	2	omeara	arrich	slands	6	6
4224	4224	3	1	nou	cold	residents	4	9
4225	4225	1	56	v	minness	pairing	7	7
4226	4226	10	3	pyramidion	ancero	enter	6	5
4227	4227	6	5	plural	same	sicker	4	6
4228	4228	9	1	pyramidia	devila	compercation	6	12
4229	4229	7	10	pyramid	experime	homber	8	6
4230	4230	6	1	samira	dimerco	permine	7	7
4231	4231	9	1	negrouche	stade	sonding	5	7
4232	4232	7	2	breeder	studen	stanne	6	6
4233	4233	9	39	therefore	commanical	alongon	10	7
4234	4234	6	10	select	winchos	lay	7	3
4235	4235	5	14	breed	archidence	reserval	10	8
4236	4236	7	23	quality	fairs	comedich	5	8
4237	4237	6	9	handed	sharper	robed	7	5
4238	4238	7	18	writers	peasence	barrid	8	6
4239	4239	4	40	hold	semeral	continue	7	8
4240	4240	8	33	actually	fint	presents	4	8
4241	4241	4	1	pane	dective	ballecking	7	10
4242	4242	7	3	thicker	consecuations	poster	13	6
4243	4243	4	52	kill	neroan	magan	6	5
4244	4244	10	3	amphibians	proseight	mediciter	9	9
4245	4245	3	1	tap	portagon	belo	8	4
4246	4246	4	2	lean	mallara	callion	7	7
4247	4247	4	35	seat	minister	composelly	8	10
4248	4248	4	11	neil	refurning	connection	9	10
4249	4249	7	1	gorsuch	courtis	assime	7	6
4250	4250	7	28	supreme	darter	bows	6	4
4251	4251	9	12	returning	ail	blern	3	5
4252	4252	9	3	ishibashi	sendator	proved	8	6
4253	4253	7	4	hitoshi	manura	exeasters	6	9
4254	4254	4	4	ueki	servically	mancell	10	7
4255	4255	6	2	opined	caral	belar	5	5
4256	4256	6	3	hajime	concertor	labital	9	7
4257	4257	4	2	hana	terron	beach	6	5
4258	4258	9	6	persuaded	flowred	surrie	7	6
4259	4259	4	28	join	congression	structure	11	9
4260	4260	6	35	saying	breets	continuity	6	10
4261	4261	5	1	haouz	servors	chirchamores	7	12
4262	4262	6	1	ascend	hamphai	sethorical	7	10
4263	4263	6	17	throne	forie	manine	5	6
4264	4264	7	6	denmark	consurery	relature	9	8
4265	4265	10	2	wristbands	hation	devin	6	5
4266	4266	5	9	dress	serubrate	cane	9	4
4267	4267	2	14	ie	muthic	serume	6	6
4268	4268	6	1	shirts	cairy	see	5	3
4269	4269	5	10	shoes	pronusters	parkets	10	7
4270	4270	4	5	hats	surrectorical	borthan	13	7
4271	4271	7	1	gertrud	everye	caps	6	4
4272	4272	6	2	rheden	move	bracks	4	6
4273	4273	8	18	austrian	aria	sing	4	4
4274	4274	10	2	astronomer	meet	indied	4	6
4275	4275	13	4	granddaughter	classion	adelimated	8	10
4276	4276	10	3	discoverer	shield	archines	6	8
4277	4277	6	10	johann	contect	secies	7	6
4278	4278	6	4	palisa	carpabel	indian	8	6
4279	4279	10	3	promusicae	contrected	constituent	10	11
4280	4280	6	8	norton	commemoriated	contricted	13	10
4281	4281	7	2	reprint	essed	alage	5	5
4282	4282	9	1	newcomers	balles	commonts	6	8
4283	4283	11	3	distinctive	sidential	locked	9	6
4284	4284	6	4	accent	booden	sali	6	4
4285	4285	10	3	vocabulary	commant	ards	7	4
4286	4286	8	1	defenses	servian	short	7	5
4287	4287	5	1	offas	finished	discress	8	8
4288	4288	4	5	dyke	dividular	contenting	9	10
4289	4289	7	12	massive	gram	continumental	4	13
4290	4290	10	2	earthworks	experiences	airtan	11	6
4291	4291	6	3	mercia	expresside	surar	10	5
4292	4292	5	17	welsh	ball	chomists	4	8
4293	4293	8	12	kingdoms	presentiment	contraction	12	11
4294	4294	9	11	democrats	grade	anding	5	6
4295	4295	7	6	woodrow	casters	bover	7	5
4296	4296	6	21	wilson	spares	statist	6	7
4297	4297	8	15	franklin	shat	warry	4	5
4298	4298	9	11	roosevelt	contros	signers	7	7
4299	4299	13	11	distinguished	guandar	devandand	7	9
4300	4300	9	11	chemistry	pote	barn	4	4
4301	4301	11	19	radioactive	resellions	hold	10	4
4302	4302	8	35	elements	controver	ecupant	9	7
4303	4303	6	1	tracer	servents	sumperation	8	11
4304	4304	10	17	techniques	commontons	anderia	10	7
4305	4305	13	16	investigation	nigrald	share	7	5
4306	4306	10	1	kokushikan	presenval	indisons	9	8
4307	4307	8	6	cromwell	bening	salled	6	6
4308	4308	5	32	irish	actors	calence	6	7
4309	4309	7	50	ireland	shippets	trick	8	5
4310	4310	10	2	eriocnemis	steemer	succeed	7	7
4311	4311	12	2	glaucopoides	ralifar	require	7	7
4312	4312	6	3	bonnie	strands	suppersial	7	10
4313	4313	5	1	greer	invired	contrict	7	8
4314	4314	7	17	receive	actorian	singers	8	7
4315	4315	7	3	londons	constiduency	maton	12	5
4316	4316	5	4	aimee	commannies	comporter	10	9
4317	4317	7	6	allison	airplays	contest	8	7
4318	4318	8	9	equality	appliocial	arthrans	10	8
4319	4319	7	45	believe	marne	simper	5	6
4320	4320	3	9	sin	addinal	exinting	7	8
4321	4321	4	12	pole	scare	proversices	5	11
4322	4322	7	1	galileo	introll	activition	7	10
4323	4323	8	13	credited	heider	pulling	6	7
4324	4324	7	7	neptune	carris	conteditions	6	12
4325	4325	5	12	fixed	phanical	comes	8	5
4326	4326	4	105	star	toubister	suppeaker	9	9
4327	4327	6	43	planet	panda	blows	5	5
4328	4328	4	5	reid	seets	sexual	5	6
4329	4329	6	2	fringe	tonne	trail	5	5
4330	4330	3	1	gop	cambaid	proviciant	7	10
4331	4331	5	13	faced	cancerts	every	8	5
4332	4332	8	8	repeated	drisson	revelled	7	8
4333	4333	10	12	challenges	disters	carting	7	7
4334	4334	9	3	primaries	charge	cappeits	6	8
4335	4335	9	1	diversion	ababo	semechard	5	9
4336	4336	8	10	civilian	recerument	butter	10	6
4337	4337	7	8	flights	arry	graffard	4	8
4338	4338	7	38	attacks	senta	levanda	5	7
4339	4339	6	22	metres	shear	reserve	5	7
4340	4340	8	30	complete	acaming	belle	7	5
4341	4341	3	10	rex	cospances	emply	9	5
4342	4342	8	8	specimen	barby	benesses	5	8
4343	4343	6	14	giants	contron	fart	7	4
4344	4344	5	18	keeps	comperator	surrivers	10	9
4345	4345	5	9	chest	producance	hobe	10	4
4346	4346	7	22	persons	milo	europed	4	7
4347	4347	4	65	keep	defision	baters	8	6
4348	4348	7	37	getting	promose	flor	7	4
4349	4349	5	11	worse	tow	dealt	3	5
4350	4350	6	30	placed	prister	fort	7	4
4351	4351	8	6	concrete	benero	sure	6	4
4352	4352	7	3	pilings	warks	depressed	5	9
4353	4353	5	22	floor	modeland	mager	8	5
4354	4354	4	4	apex	larine	carbadia	6	8
4355	4355	4	1	zeno	contitled	carp	9	4
4356	4356	5	2	clash	chesel	branching	6	9
4357	4357	8	2	nicholls	dain	servanting	4	10
4358	4358	6	1	slicks	doret	contail	5	7
4359	4359	3	34	dry	seriges	deligion	7	8
4360	4360	6	4	masted	membres	converting	7	10
4361	4361	7	2	topsail	gui	terrison	3	8
4362	4362	8	3	schooner	gerest	convincing	6	10
4363	4363	5	4	clair	tallen	exceverally	6	11
4364	4364	5	2	kilby	mantle	proversity	6	10
4365	4365	6	1	coulee	trest	mose	5	4
4366	4366	5	3	shrub	cook	cartical	4	8
4367	4367	5	2	sankt	sition	bechaming	6	9
4368	4368	6	1	wendel	interstication	timest	14	6
4369	4369	8	2	handguns	airental	governor	8	8
4370	4370	3	2	nra	mint	lops	4	4
4371	4371	6	3	permit	electery	settles	8	7
4372	4372	7	3	linking	constedta	sallow	9	6
4373	4373	6	11	switch	expand	decide	6	6
4374	4374	7	1	maghull	marans	artract	6	7
4375	4375	7	1	aintree	relains	bam	7	3
4376	4376	9	11	liverpool	reservention	mant	12	4
4377	4377	5	2	wigan	baring	expere	6	6
4378	4378	9	1	seraikela	sequence	tradities	8	9
4379	4379	9	1	kharsawan	maradi	stecked	6	7
4380	4380	5	2	ceret	servesses	montred	9	7
4381	4381	6	2	prades	leary	approcime	5	9
4382	4382	4	19	tall	receaved	serve	8	5
4383	4383	8	8	rotation	windray	commarter	7	9
4384	4384	6	11	proper	report	creating	6	8
4385	4385	4	17	zero	acason	landa	6	5
4386	4386	6	27	carter	exploration	carder	11	6
4387	4387	10	1	norwergian	bability	experiments	8	11
4388	4388	9	7	artillery	arables	marratical	7	10
4389	4389	7	9	bombing	refiction	arim	9	4
4390	4390	4	2	noon	shooks	formal	6	6
4391	4391	9	6	battalion	choose	shellers	6	8
4392	4392	3	13	der	temperator	states	10	6
4393	4393	7	1	fuehrer	hordina	electrons	7	9
4394	4394	8	28	attacked	demance	helitina	7	8
4395	4395	8	21	occupied	lover	schell	5	6
4396	4396	5	40	dutch	indidication	declans	12	7
4397	4397	7	2	butters	porton	distreased	6	10
4398	4398	9	3	talladega	moda	manon	4	5
4399	4399	6	1	ballad	powers	concert	6	7
4400	4400	5	4	ricky	existing	cantal	8	6
4401	4401	7	20	advance	sheiller	sished	8	6
4402	4402	4	2	seer	discrimed	arminity	9	8
4403	4403	9	1	prinslick	introned	sultiment	8	9
4404	4404	9	1	ghedreven	mound	consider	5	8
4405	4405	4	4	mijn	director	evenery	8	7
4406	4406	10	1	princelick	webre	contental	5	9
4407	4407	7	1	ghemoet	both	montan	4	6
4408	4408	12	1	stantvastich	consetter	commentary	9	10
4409	4409	9	1	ghebleven	tam	canticial	3	9
4410	4410	4	1	hert	botter	silistered	6	10
