	idx	natural_length	frequencies	natural	fcfs	caplan	fcfs_length	caplan_length
1995	1995	5	1	fused	supperers	aman	9	4
1996	1996	6	1	helium	consend	stream	7	6
1997	1997	4	16	atom	hurai	bender	5	6
1998	1998	4	8	kyle	shakle	ex	6	2
1999	1999	5	2	busch	beature	admanting	7	9
2000	2000	7	5	walters	dale	bendic	4	6
2001	2001	8	1	sokoloff	last	arech	4	5
2002	2002	8	15	sergeant	excreated	pressests	9	9
2003	2003	7	12	iranian	burner	incled	6	6
2004	2004	3	12	aid	consing	entall	7	6
2005	2005	5	1	sciri	alper	sames	5	5
2006	2006	5	18	armed	partically	purcallian	10	10
2007	2007	10	15	resistance	sammer	condiction	6	10
2008	2008	12	2	periodically	enters	parting	6	7
2009	2009	6	99	making	hote	electrature	4	11
2010	2010	5	53	cross	stress	doptes	6	6
2011	2011	7	36	attacks	discondicted	hard	12	4
2012	2012	5	5	iraqi	margers	commons	7	7
2013	2013	10	14	facilities	surversipned	inconsure	12	9
2014	2014	11	6	maintaining	champing	broadh	8	6
2015	2015	6	1	covert	marines	entlest	7	7
2016	2016	11	7	connections	monard	state	6	5
2017	2017	8	24	elements	surry	roped	5	5
2018	2018	5	212	being	prance	constain	6	8
2019	2019	9	3	perennial	propensed	referes	9	7
2020	2020	5	1	thorn	decure	bely	6	4
2021	2021	8	2	husseins	roman	man	5	3
2022	2022	5	1	jilin	listers	fried	7	5
2023	2023	6	37	begins	aborged	buttern	7	7
2024	2024	3	5	cry	consenting	tool	10	4
2025	2025	11	1	billionaire	dain	souran	4	6
2026	2026	7	5	richest	possilies	revealed	9	8
2027	2027	5	14	chile	contain	sentate	7	7
2028	2028	6	1	cubism	discope	setches	7	7
2029	2029	5	25	items	colecule	repeatend	8	9
2030	2030	11	21	represented	thillers	works	8	5
2031	2031	8	2	artworks	attraction	program	10	7
2032	2032	4	66	look	gothes	thures	6	6
2033	2033	5	2	cubes	reast	supperisance	5	12
2034	2034	11	2	geometrical	purning	state	7	5
2035	2035	6	13	shapes	germands	tracts	8	6
2036	2036	13	22	precipitation	worre	robilish	5	8
2037	2037	5	73	least	bann	consectrate	4	11
2038	2038	7	74	current	preminited	brigiopity	10	10
2039	2039	7	24	vietnam	surber	holland	6	7
2040	2040	9	14	successor	slow	stream	4	6
2041	2041	4	24	fifa	subsectly	particided	9	10
2042	2042	8	46	catholic	resurration	planied	11	7
2043	2043	6	21	priest	purtain	compurad	7	8
2044	2044	4	1	cito	aldan	controvers	5	10
2045	2045	5	6	woody	developing	cristing	10	8
2046	2046	5	15	allen	subfer	rode	6	4
2047	2047	6	2	arturo	wand	foll	4	4
2048	2048	8	1	merzario	famility	confean	8	7
2049	2049	6	2	olivia	inverse	resurces	7	8
2050	2050	6	5	hooker	burned	appores	6	7
2051	2051	8	1	personel	cardor	brazine	6	7
2052	2052	8	15	survivor	lassell	province	7	8
2053	2053	5	3	tulsa	arthistic	threath	9	7
2054	2054	4	78	race	proporation	chell	11	5
2055	2055	4	7	riot	conside	patch	7	5
2056	2056	12	1	nationalliga	lose	garrield	4	8
2057	2057	8	41	physical	thate	stant	5	5
2058	2058	9	1	workwords	collen	forging	6	7
2059	2059	6	1	onsite	defucl	refers	6	6
2060	2060	7	1	offsite	concerated	restation	10	9
2061	2061	5	10	refer	sental	profession	6	10
2062	2062	4	56	site	haristan	charald	8	7
2063	2063	9	6	somewhere	maria	fite	5	4
2064	2064	4	27	else	purtans	sent	7	4
2065	2065	9	8	afternoon	brance	ver	6	3
2066	2066	8	8	sessions	burnard	sall	7	4
2067	2067	3	86	run	batch	frowing	5	7
2068	2068	6	2	oterma	mand	cantal	4	6
2069	2069	3	158	end	constartion	crassed	11	7
2070	2070	10	1	combremont	marta	beet	5	4
2071	2071	5	104	grand	protors	condorth	7	8
2072	2072	2	54	fc	heared	comming	6	7
2073	2073	5	30	tokyo	melling	confurable	7	10
2074	2074	8	1	mbombela	arc	sappore	3	7
2075	2075	7	69	stadium	been	martinus	4	8
2076	2076	3	1	gus	consensive	warded	10	6
2077	2077	9	1	kenworthy	memony	formed	6	6
2078	2078	7	21	defence	sotheam	callina	7	7
2079	2079	6	15	lawyer	albort	consternation	6	13
2080	2080	5	37	helps	ralabi	senting	6	7
2081	2081	8	88	division	rounds	securent	6	8
2082	2082	5	34	brain	pater	media	5	5
2083	2083	4	43	tell	ran	propos	3	6
2084	2084	7	23	objects	bead	secation	4	8
2085	2085	8	6	circular	assolved	histon	8	6
2086	2086	4	16	hole	son	destract	3	8
2087	2087	3	27	cut	rocol	allower	5	7
2088	2088	8	1	backdrop	reserve	reading	7	7
2089	2089	7	33	covered	cherely	mear	7	4
2090	2090	11	4	transparent	prises	spart	6	5
2091	2091	8	31	material	mann	happer	4	6
2092	2092	11	1	abandonment	contrator	prover	9	6
2093	2093	9	11	programme	foram	resulted	5	8
2094	2094	6	5	encore	heard	suffection	5	10
2095	2095	11	21	programming	restatored	therried	10	8
2096	2096	7	3	doubled	truss	processmed	5	10
2097	2097	6	21	income	fores	provol	5	6
2098	2098	6	18	easier	devolved	ear	8	3
2099	2099	3	182	get	sumperient	south	10	5
2100	2100	10	1	jobseekers	ervential	starters	9	8
2101	2101	9	1	allowance	soons	steephen	5	8
2102	2102	3	2	afl	sungered	show	8	4
2103	2103	6	26	rising	augural	reputal	7	7
2104	2104	8	1	evolving	subman	thought	6	7
2105	2105	9	1	paleocene	revioled	forest	8	6
2106	2106	8	12	possibly	forezelth	monked	9	6
2107	2107	10	1	condylarth	mank	thummatical	4	11
2108	2108	5	28	stock	bort	records	4	7
2109	2109	11	1	diversified	famous	proparation	6	11
2110	2110	8	1	dwindled	present	bond	7	4
2111	2111	5	172	great	flam	hine	4	4
2112	2112	11	7	interchange	consection	lives	10	5
2113	2113	7	17	extinct	arides	runing	6	6
2114	2114	9	9	astronomy	alka	seators	4	7
2115	2115	8	1	neutrino	resprect	ago	8	3
2116	2116	9	11	telescope	hospley	farming	7	7
2117	2117	5	3	abyss	material	mastorical	8	10
2118	2118	13	12	environmental	indiane	solided	7	7
2119	2119	8	58	students	contress	farted	8	6
2120	2120	9	27	singapore	continues	programs	9	8
2121	2121	3	120	six	carguar	docations	7	9
2122	2122	10	6	compulsory	pats	wating	4	6
2123	2123	7	37	primary	consensure	freak	10	5
2124	2124	4	20	ends	described	grapting	9	8
2125	2125	7	28	leaving	fring	magnetic	5	8
2126	2126	11	6	examination	harise	domate	6	6
2127	2127	4	1	psle	chapsan	conselled	7	9
2128	2128	11	1	bowmanville	hangs	barnament	5	9
2129	2129	7	28	ontario	relare	ney	6	3
2130	2130	6	1	nahomi	recoce	carder	6	6
2131	2131	8	1	kawasumi	consexts	felemare	8	8
2132	2132	4	3	alfa	bennine	experist	7	8
2133	2133	5	4	romeo	repurate	extractive	8	10
2134	2134	7	9	ferrari	creasing	cheaser	8	7
2135	2135	8	1	advances	lines	inventive	5	9
2136	2136	6	38	helped	survain	arong	7	5
2137	2137	8	86	problems	learn	fambor	5	6
2138	2138	5	4	croft	vatal	marchest	5	8
2139	2139	3	66	bay	stared	bull	6	4
2140	2140	7	5	packers	famer	consect	5	7
2141	2141	9	1	crackling	thana	conconcert	5	10
2142	2142	5	51	sound	beally	canter	6	6
2143	2143	3	14	tin	halls	broad	5	5
2144	2144	5	36	piece	suderal	louther	7	7
2145	2145	4	5	bent	martin	arreignal	6	9
2146	2146	6	1	splits	struck	instant	6	7
2147	2147	8	16	branches	simple	chare	6	5
2148	2148	6	6	linear	programmat	leaster	10	7
2149	2149	12	1	polarization	compored	carricant	8	9
2150	2150	4	22	wave	forty	successfur	5	10
2151	2151	8	43	electric	cheror	comments	6	8
2152	2152	8	31	straight	hamp	encast	4	6
2153	2153	4	124	line	fearing	barders	7	7
2154	2154	13	1	transpiration	full	product	4	7
2155	2155	11	4	evaporation	ama	polication	3	10
2156	2156	6	64	plants	seathed	polution	7	8
2157	2157	5	15	moral	ponts	freater	5	7
2158	2158	6	3	loving	batter	ellegatory	6	10
2159	2159	8	1	deserves	greather	guera	8	5
2160	2160	7	9	respect	torn	laberts	4	7
2161	2161	7	1	condemn	weather	contrain	7	8
2162	2162	5	42	cases	borought	sear	8	4
2163	2163	8	7	genocide	redives	heroe	7	5
2164	2164	9	8	testament	propessors	ear	10	3
2165	2165	10	1	disapprove	elvo	destants	4	8
2166	2166	9	4	believers	admernation	fair	11	4
2167	2167	7	2	imagine	compotore	stard	9	5
2168	2168	4	5	luca	mardam	boter	6	5
2169	2169	8	2	marenzio	mathres	pol	7	3
2170	2170	9	1	coccaglio	houred	portrate	6	8
2171	2171	7	1	brescia	revilled	chammor	8	7
2172	2172	5	76	italy	comporation	foulthor	11	8
2173	2173	7	151	october	carlage	chances	7	7
2174	2174	7	7	belongs	castage	found	7	5
2175	2175	11	1	bombardiers	tained	supports	6	8
2176	2176	5	3	movia	fated	marching	5	8
2177	2177	5	36	train	core	particuled	4	10
2178	2178	6	17	growth	signated	barged	8	6
2179	2179	6	2	births	server	comperator	6	10
2180	2180	6	2	exceed	theres	stouth	6	6
2181	2181	6	22	deaths	admant	bearred	6	7
2182	2182	6	8	belief	seculate	supan	8	5
2183	2183	4	100	list	plans	frances	5	7
2184	2184	6	148	famous	inchiditate	fore	11	4
2185	2185	5	35	spent	consurne	mantrical	8	9
2186	2186	11	16	significant	carrian	carley	7	6
2187	2187	7	17	periods	stupe	shap	5	4
2188	2188	6	139	living	surred	parchani	6	8
2189	2189	9	6	preferred	pensorate	eaker	9	5
2190	2190	8	2	emigrate	hurt	restruction	4	11
2191	2191	9	13	argentina	teally	lessical	6	8
2192	2192	6	30	jewish	flord	dater	5	5
2193	2193	9	71	community	canta	applears	5	8
2194	2194	8	1	balearic	room	borne	4	5
2195	2195	6	27	greece	concient	survived	8	8
2196	2196	11	5	rectangular	fat	thya	3	4
2197	2197	5	22	equal	represent	intertained	9	11
2198	2198	7	8	stripes	seated	gole	6	4
2199	2199	8	34	lawrence	precimed	programmed	8	10
2200	2200	6	7	arabia	massasland	person	10	6
2201	2201	5	3	ssris	bell	casteria	4	8
2202	2202	4	7	seem	commer	track	6	5
2203	2203	7	2	nervosa	combacted	alman	9	5
2204	2204	5	43	serie	expenting	brach	9	5
2205	2205	1	105	b	decard	sents	6	5
2206	2206	6	1	jaipur	precessor	tenner	9	6
2207	2207	6	2	dozens	edges	minners	5	7
2208	2208	7	4	dancers	amacteria	deferded	9	8
2209	2209	8	1	acrobats	stransmatican	fuel	13	4
2210	2210	7	4	gabriel	postal	tend	6	4
2211	2211	5	43	tower	forms	dinos	5	5
2212	2212	4	22	rose	specipal	concentians	8	11
2213	2213	5	3	domes	controlate	supperers	10	9
2214	2214	5	25	floor	drame	train	5	5
2215	2215	5	99	silla	concention	consend	10	7
2216	2216	7	10	holland	wide	theat	4	5
2217	2217	6	29	joseph	lissed	hurai	6	5
2218	2218	10	1	ruttenberg	castrian	shakle	8	6
2219	2219	9	8	accidents	crams	beature	5	7
2220	2220	7	34	student	prose	dale	5	4
2221	2221	7	11	cabinet	encorocage	last	10	4
2222	2222	3	48	job	leading	excreated	7	9
2223	2223	8	5	relating	bernation	sames	9	5
2224	2224	8	68	position	edicated	burner	8	6
2225	2225	9	5	stephanie	referest	consing	8	7
2226	2226	8	1	mcmillan	argoria	warn	7	4
2227	2227	5	1	zipfs	concerted	alper	9	5
2228	2228	3	116	law	mind	partically	4	10
2229	2229	8	2	predicts	showner	sammer	7	6
2230	2230	4	17	plot	geon	enters	4	6
2231	2231	3	10	fit	pressinc	hote	8	4
2232	2232	6	19	useful	market	stress	6	6
2233	2233	9	1	firewalls	referestical	discondicted	12	12
2234	2234	4	76	sent	mission	margers	7	7
2235	2235	7	76	instead	expredicted	surversipned	11	12
2236	2236	6	2	bethel	provinces	seed	9	4
2237	2237	5	15	seoul	survent	production	7	10
2238	2238	9	10	employees	dissuaction	champing	11	8
2239	2239	13	2	functionaries	indicate	marines	8	7
2240	2240	4	27	sure	decommy	monard	7	6
2241	2241	8	52	possible	stimate	surry	7	5
2242	2242	11	5	destructive	status	prance	6	6
2243	2243	7	12	traffic	burnate	propensed	7	9
2244	2244	7	32	removed	martines	decure	8	6
2245	2245	8	1	airspace	bett	roman	4	5
2246	2246	7	45	quickly	tountai	listers	7	7
2247	2247	9	18	potential	confure	aborged	7	7
2248	2248	7	3	targets	commines	consenting	8	10
2249	2249	7	1	wangari	prampsice	dain	9	4
2250	2250	7	1	maathai	domen	possilies	5	9
2251	2251	4	8	rosa	renate	comporate	6	9
2252	2252	5	16	parks	resulate	contain	8	7
2253	2253	9	1	sojourner	promess	discope	7	7
2254	2254	5	20	truth	poporates	colecule	9	8
2255	2255	7	10	stevens	senders	thillers	7	8
2256	2256	5	40	kinds	conternal	attraction	9	10
2257	2257	6	2	sperms	brose	gothes	5	6
2258	2258	4	52	male	thrand	reast	6	5
2259	2259	9	1	mealworms	dictus	purning	6	7
2260	2260	6	14	writes	bete	hear	4	4
2261	2261	4	144	down	reville	germands	7	8
2262	2262	3	162	top	bunisic	carder	7	6
2263	2263	7	8	choices	stemen	part	6	4
2264	2264	6	22	anyone	erecus	bear	6	4
2265	2265	7	2	fourths	serued	worre	6	5
2266	2266	5	8	lists	cartine	fare	7	4
2267	2267	4	88	hall	studer	bann	6	4
2268	2268	4	40	fame	sell	preminited	4	10
2269	2269	3	8	zee	lought	surber	6	6
2270	2270	7	5	punjabi	statured	slow	8	4
2271	2271	12	12	publications	arand	subsectly	5	9
2272	2272	6	29	guitar	marcant	resurration	7	11
2273	2273	5	46	metal	lour	purtain	4	7
2274	2274	7	1	maniacs	bounder	aldan	7	5
2275	2275	9	1	commented	prostanting	mana	11	4
2276	2276	10	104	california	starders	developing	8	10
2277	2277	6	5	brings	sharder	subfer	7	6
2278	2278	10	14	definition	extendental	wand	11	4
2279	2279	9	2	overnight	expering	famility	8	8
2280	2280	7	32	success	button	matter	6	6
2281	2281	6	10	affair	teal	inverse	4	7
2282	2282	7	1	jeanned	refreement	burned	10	6
2283	2283	9	64	continued	suse	cardor	4	6
2284	2284	4	22	send	tornate	lassell	7	7
2285	2285	7	28	letters	hate	contrained	4	10
2286	2286	8	5	cardinal	surversion	arthistic	10	9
2287	2287	10	2	pretending	inferest	proporation	8	11
2288	2288	5	31	marie	steel	conside	5	7
2289	2289	10	2	antoinette	regand	lose	6	4
2290	2290	12	1	montcombroux	dinter	thate	6	5
2291	2291	3	40	les	internalty	collen	10	6
2292	2292	5	9	mines	devising	defucl	8	6
2293	2293	6	19	comics	shampe	concerated	6	10
2294	2294	4	9	toys	approvers	sental	9	6
2295	2295	5	3	furry	busite	haristan	6	8
2296	2296	10	78	characters	holocala	maria	8	5
2297	2297	5	1	teemu	shitley	purtans	7	7
2298	2298	5	1	pukki	partications	production	12	10
2299	2299	4	1	wert	pakities	brance	8	6
2300	2300	11	3	revolutions	dalle	burnard	5	7
2301	2301	11	56	independent	pitch	batch	5	5
2302	2302	6	71	empire	consentival	mand	11	4
2303	2303	6	1	leptis	commonserate	ward	12	4
2304	2304	5	2	magna	paratage	beating	8	7
2305	2305	6	81	africa	horthins	constartion	8	11
2306	2306	6	29	sounds	shit	marta	4	5
2307	2307	9	3	exhausted	contension	protors	10	7
2308	2308	9	30	knowledge	gargest	heared	7	6
2309	2309	10	1	embodiment	campete	melling	7	7
2310	2310	6	30	lyrics	substarted	arc	10	3
2311	2311	4	43	uefa	phosolt	been	7	4
2312	2312	4	3	rita	subrest	commons	7	7
2313	2313	8	1	sargsyan	bolish	stream	6	6
2314	2314	5	8	craig	acconding	consensive	9	10
2315	2315	5	14	moore	bardial	memony	7	6
2316	2316	8	130	december	spored	fere	6	4
2317	2317	10	52	australian	horther	sotheam	7	7
2318	2318	4	20	flow	araban	albort	6	6
2319	2319	9	23	increased	card	ralabi	4	6
2320	2320	5	1	nudar	contronsold	prover	11	6
2321	2321	7	1	benders	anough	rounds	6	6
2322	2322	5	34	score	medinate	collect	8	7
2323	2323	5	26	jimmy	flowed	pater	6	5
2324	2324	9	1	berkowitz	prese	ran	5	3
2325	2325	6	27	soccer	shull	bead	5	4
2326	2326	4	1	doin	electrated	assolved	10	8
2327	2327	2	8	ep	engara	son	6	3
2328	2328	4	53	lord	strand	rocol	6	5
2329	2329	5	11	rings	defect	reserve	6	7
2330	2330	7	4	trilogy	consured	cherely	8	7
2331	2331	7	35	jackson	electrate	prises	9	6
2332	2332	6	11	darwin	destroyed	mann	9	4
2333	2333	4	41	tour	degation	contrator	8	9
2334	2334	4	34	ford	pentrol	foram	7	5
2335	2335	8	13	explorer	resurver	heard	8	5
2336	2336	4	42	cars	watlers	restatored	7	10
2337	2337	15	30	arrondissements	serating	truss	8	5
2338	2338	10	1	guadeloupe	ware	fores	4	5
2339	2339	10	106	department	manical	devolved	7	8
2340	2340	5	1	revoy	homate	sumperient	6	10
2341	2341	5	10	likes	inderece	ervential	8	9
2342	2342	6	1	fanart	farator	convinced	7	9
2343	2343	5	76	works	leep	soons	4	5
2344	2344	12	1	peppercarrot	rishing	sungered	7	8
2345	2345	8	10	buddhist	sulsephote	augural	10	7
2346	2346	7	1	hoisted	eleases	subman	7	6
2347	2347	9	1	tablature	intends	revioled	7	8
2348	2348	7	22	reading	pass	forezelth	4	9
2349	2349	6	2	barris	philles	sent	7	4
2350	2350	10	51	successful	intering	mank	8	4
2351	2351	8	12	creation	programming	bort	11	4
2352	2352	6	10	dating	store	famous	5	6
2353	2353	3	11	abc	commonser	present	9	7
2354	2354	5	6	drake	reschips	flam	8	4
2355	2355	4	4	josh	suppersion	consection	10	10
2356	2356	9	15	hollywood	bith	hort	4	4
2357	2357	9	2	frosinone	brand	arides	5	6
2358	2358	4	3	sora	transflueld	alka	11	4
2359	2359	5	2	isola	computed	resprect	8	8
2360	2360	4	8	liri	matimistations	hospley	14	7
2361	2361	5	14	monte	dranding	states	8	6
2362	2362	3	112	san	participal	material	10	8
2363	2363	8	9	giovanni	teak	sumpers	4	7
2364	2364	7	2	campano	braisting	indiane	9	7
2365	2365	7	3	fontana	tellopical	contress	10	8
2366	2366	4	4	arce	dimontration	continues	12	9
2367	2367	14	2	strangolagalli	basine	tan	6	3
2368	2368	7	2	ceprano	sufficell	carguar	9	7
2369	2369	8	2	incarico	anger	pats	5	4
2370	2370	6	2	aquino	conterties	carley	10	6
2371	2371	10	2	pontecorvo	repuratement	consensure	12	10
2372	2372	7	3	giorgio	beneth	described	6	9
2373	2373	14	2	santapollinare	partines	fring	8	5
2374	2374	8	2	sarajevo	compon	harise	6	6
2375	2375	10	12	yugoslavia	branch	chapsan	6	7
2376	2376	8	2	viktoria	instrument	hangs	10	5
2377	2377	5	1	luise	disprovers	relare	10	6
2378	2378	9	4	gymnasium	brid	recoce	4	6
2379	2379	9	6	elisabeth	frap	consexts	4	8
2380	2380	8	1	meinhart	aberal	bennine	6	7
2381	2381	7	2	clemens	reprobett	repurate	9	8
2382	2382	7	4	richter	partier	creasing	7	8
2383	2383	8	15	teaching	philly	lines	6	5
2384	2384	9	12	norwegian	premines	survain	8	7
2385	2385	5	19	talks	compated	ball	8	4
2386	2386	7	1	pikachu	belogins	learn	8	5
2387	2387	5	114	order	experement	vatal	10	5
2388	2388	8	42	complete	roms	stared	4	6
2389	2389	5	7	tasks	constational	famer	12	5
2390	2390	7	4	castles	chaysilitie	thana	11	5
2391	2391	10	1	fortresses	persa	beally	5	6
2392	2392	6	2	rayman	sturned	halls	7	5
2393	2393	7	1	mithril	earch	suderal	5	7
2394	2394	6	40	silver	trait	martin	5	6
2395	2395	5	1	moria	florid	sumper	6	6
2396	2396	10	6	luxembourg	marry	struck	5	6
2397	2397	7	24	cantons	pones	simple	5	6
2398	2398	8	36	communes	socility	programmat	8	10
2399	2399	5	1	fovea	organ	compored	5	8
2400	2400	5	14	usual	assourant	brack	9	5
2401	2401	9	4	nocturnal	shell	forty	5	5
2402	2402	7	46	reached	theathers	defended	9	8
2403	2403	4	17	hart	arences	cheror	7	6
2404	2404	8	31	memorial	caltins	hamp	7	4
2405	2405	6	33	trophy	sangala	fearing	7	7
2406	2406	10	16	businesses	erement	full	7	4
2407	2407	6	9	banned	supsecate	ama	9	3
2408	2408	10	6	foreigners	resude	seathed	6	7
2409	2409	8	42	addition	seach	ponts	5	5
2410	2410	6	68	better	presence	batter	8	6
2411	2411	9	4	endurance	rescured	greather	8	8
2412	2412	11	4	necessarily	progrems	torn	8	4
2413	2413	5	53	fight	conning	weather	7	7
2414	2414	8	7	fighters	starting	borought	8	8
2415	2415	4	67	need	contression	redives	11	7
2416	2416	6	8	breath	surport	propessors	7	10
2417	2417	6	130	church	carnia	elvo	6	4
2418	2418	11	1	constructor	belegation	admernation	10	11
2419	2419	10	1	brauenbock	fountal	compotore	7	9
2420	2420	5	13	plans	lovers	mardam	6	6
2421	2421	9	12	architect	defuct	mathres	6	7
2422	2422	6	1	kilian	mominate	houred	8	6
2423	2423	5	1	ignaz	depart	revilled	6	8
2424	2424	13	1	dientzenhofer	mongo	comporation	5	11
2425	2425	10	4	conscience	rucal	carlage	5	7
2426	2426	7	32	library	resulter	castage	8	7
2427	2427	7	4	antwerp	shalk	ward	5	4
2428	2428	4	12	deer	scome	tained	5	6
2429	2429	8	24	painting	presince	fated	8	5
2430	2430	4	15	cave	carding	core	7	4
2431	2431	7	2	tristan	provide	signated	7	8
2432	2432	3	2	und	engament	server	8	6
2433	2433	6	1	isolde	suffered	marican	8	7
2434	2434	9	9	ferdinand	composer	marines	8	7
2435	2435	5	1	leeke	shaw	theres	4	6
2436	2436	2	18	gb	prediction	admant	10	6
2437	2437	9	39	christian	connation	seculate	9	8
2438	2438	5	21	munch	anda	programmed	4	10
2439	2439	5	1	couch	paret	ause	5	4
2440	2440	6	12	filmed	demate	plans	6	5
2441	2441	3	24	ted	break	inchiditate	5	11
2442	2442	5	2	healy	burnets	consurne	7	8
2443	2443	4	4	nuts	rearing	carrian	7	7
2444	2444	5	11	tommy	revel	stupe	5	5
2445	2445	6	1	polley	patical	surred	7	6
2446	2446	5	9	frame	paket	pensorate	5	9
2447	2447	6	1	toggle	surre	hurt	5	4
2448	2448	7	107	without	marget	teally	6	6
2449	2449	10	3	parameters	defining	flord	8	5
2450	2450	4	55	paul	pracism	canta	7	5
2451	2451	7	1	tibbitt	premant	stated	7	6
2452	2452	4	7	kent	terrorical	room	10	4
2453	2453	7	5	osborne	commonical	concient	10	8
2454	2454	2	1	ch	creator	fat	7	3
2455	2455	10	1	greenblatt	trophers	represent	8	9
2456	2456	11	1	merriwether	porting	seated	7	6
2457	2457	8	39	williams	reline	precimed	6	8
2458	2458	7	16	settled	commonor	massasland	8	10
2459	2459	5	5	salem	supportation	bell	12	4
2460	2460	13	33	massachusetts	inferred	commer	8	6
2461	2461	6	29	colony	mount	combacted	5	9
2462	2462	6	95	almost	garical	algo	7	4
2463	2463	7	7	hundred	marriate	expenting	8	9
2464	2464	6	1	spells	colone	decard	6	6
2465	2465	5	11	texts	extlection	precessor	10	9
2466	2466	5	79	songs	discusted	edges	9	5
2467	2467	7	4	papyrus	harnes	profession	6	10
2468	2468	11	2	illustrator	form	amacteria	4	9
2469	2469	6	3	marais	anner	heat	5	4
2470	2470	7	1	harbors	colac	stransmatican	5	13
2471	2471	3	62	far	entration	postal	9	6
2472	2472	12	7	northeastern	carmania	forms	8	5
2473	2473	9	25	minnesota	sushing	specipal	7	8
2474	2474	9	1	pilsudski	cheate	controlate	6	10
2475	2475	3	2	dug	someons	drame	7	5
2476	2476	6	41	siding	medic	concention	5	10
2477	2477	6	78	spring	creating	wide	8	4
2478	2478	8	129	february	collines	lissed	8	6
2479	2479	11	73	information	meag	castrian	4	8
2480	2480	7	22	sources	pate	crams	4	5
2481	2481	6	1	dorner	allegon	supported	7	9
2482	2482	7	1	checked	connection	prose	10	5
2483	2483	5	24	naval	referrine	encorocage	9	10
2484	2484	4	45	base	refended	leading	8	7
2485	2485	4	2	loma	senate	march	6	5
2486	2486	5	16	diego	stock	bernation	5	9
2487	2487	5	12	dipsy	defeats	edicated	7	8
2488	2488	3	29	laa	amalitate	referest	9	8
2489	2489	4	1	laas	lies	argoria	4	7
2490	2490	5	63	dance	promolical	protect	10	7
2491	2491	7	8	lorenzo	butter	contrained	6	10
2492	2492	7	1	minotti	duck	concerted	4	9
2493	2493	11	51	development	buy	mind	3	4
2494	2494	3	1	dsi	tarma	showner	5	7
2495	2495	2	8	ds	cardia	geon	6	4
2496	2496	4	2	lite	resurve	pressinc	7	8
2497	2497	6	15	stages	attain	market	6	6
2498	2498	6	96	caused	pussia	referestical	6	12
2499	2499	6	85	having	penducation	mission	11	7
2500	2500	11	14	continental	hemane	defended	6	8
2501	2501	7	39	climate	gamies	expredicted	6	11
2502	2502	7	7	oceanic	dections	provinces	8	9
2503	2503	5	93	chart	proscessment	survent	12	7
2504	2504	5	64	class	leader	dissuaction	6	11
2505	2505	6	1	octets	distirute	indicate	9	8
2506	2506	7	52	network	poside	decommy	6	7
2507	2507	2	7	id	dollege	beating	7	7
2508	2508	7	45	smaller	garand	stimate	6	7
2509	2509	8	9	reducing	mirc	status	4	6
2510	2510	5	11	hosts	solvants	burnate	8	7
2511	2511	4	64	sold	procester	martines	9	8
2512	2512	11	3	commercials	fine	bett	4	4
2513	2513	12	37	independence	resorded	tountai	8	7
2514	2514	11	14	progressive	convential	confure	10	7
2515	2515	7	39	biggest	carreration	commines	11	8
2516	2516	7	5	iceland	competity	prampsice	9	9
2517	2517	7	8	shadows	conductive	domen	10	5
2518	2518	5	114	light	rals	conventing	4	10
2519	2519	7	2	gatwick	sole	renate	4	6
2520	2520	7	71	airport	empared	resulate	7	8
2521	2521	6	63	cancer	durows	consider	6	8
2522	2522	5	20	liver	continued	promess	9	7
2523	2523	5	11	linda	marges	poporates	6	9
2524	2524	4	5	porn	beeging	senders	7	7
2525	2525	7	60	actress	regure	conternal	6	9
2526	2526	7	15	liberty	front	brose	5	5
2527	2527	8	7	athletic	rained	thrand	6	6
2528	2528	8	17	campbell	hamical	dictus	7	6
2529	2529	5	54	board	stor	sought	4	6
2530	2530	11	1	supervisors	solized	bete	7	4
2531	2531	9	5	antiquity	rooned	reville	6	7
2532	2532	5	126	early	slorate	bunisic	7	7
2533	2533	5	2	picts	theast	stemen	6	6
2534	2534	14	8	reorganisation	reairs	erecus	6	6
2535	2535	6	125	france	calogic	serued	7	6
2536	2536	12	9	subdivisions	stating	cartine	7	7
2537	2537	6	14	belong	partisiial	studer	10	6
2538	2538	10	21	associated	report	sell	6	4
2539	2539	8	8	concepts	terrair	lought	7	6
2540	2540	9	24	attention	feraped	statured	7	8
2541	2541	5	26	label	minied	arand	6	5
2542	2542	9	1	amputated	protocapital	marcant	12	7
2543	2543	4	2	vein	surrend	more	7	4
2544	2544	7	44	records	barch	extrated	5	8
2545	2545	9	167	sometimes	promision	lour	9	4
2546	2546	8	22	rainfall	beathed	bounder	7	7
2547	2547	6	60	enough	retinate	prostanting	8	11
2548	2548	8	10	flooding	combaning	starders	9	8
2549	2549	2	48	dr	particle	sharder	8	7
2550	2550	8	9	sterling	favory	extendental	6	11
2551	2551	9	18	democracy	monystic	expering	8	8
2552	2552	7	55	highest	genocate	convented	8	9
2553	2553	11	4	sponsorship	exinisuated	button	11	6
2554	2554	7	1	incomes	greench	teal	7	4
2555	2555	5	15	squad	brank	sear	5	4
2556	2556	9	1	kimberley	restrated	programmed	9	10
2557	2557	8	2	overland	recreation	hards	10	5
2558	2558	10	8	expedition	horman	refreement	6	10
2559	2559	5	34	reach	confertable	marines	11	7
2560	2560	4	21	gulf	commonsing	suse	10	4
2561	2561	5	4	burke	hell	tornate	4	7
2562	2562	5	5	wills	suggestire	hate	10	4
