	idx	natural_length	frequencies	natural	fcfs	caplan	fcfs_length	caplan_length
12997	12997	9	1	arpeggios	teets	starting	5	8
12998	12998	8	1	kickapoo	dreating	automatic	8	9
12999	12999	9	1	erlenbach	restrice	therentanic	8	11
13000	13000	9	1	simmental	certan	expicial	6	8
13001	13001	11	2	aeronautics	cerely	leegabilities	6	13
13002	13002	7	11	travels	petals	say	6	3
13003	13003	3	5	eva	balker	part	6	4
13004	13004	9	1	mortenson	advinated	finn	9	4
13005	13005	8	8	wildlife	bielin	conter	6	6
13006	13006	6	8	breeds	divitions	constructed	9	11
13007	13007	7	2	fittest	comparage	change	9	6
13008	13008	7	14	extreme	archic	communities	6	11
13009	13009	8	2	brethren	deachen	bers	7	4
13010	13010	8	6	relevant	repercing	bard	9	4
13011	13011	8	3	matching	marka	lee	5	3
13012	13012	7	2	diocese	dometh	gronds	6	6
13013	13013	8	1	terrassa	matheraties	loos	11	4
13014	13014	7	22	vietnam	platten	fourteent	7	9
13015	13015	12	4	posthumously	portor	entersed	6	8
13016	13016	7	5	samples	procecession	contraction	12	11
13017	13017	10	3	comparison	constoration	trie	12	4
13018	13018	4	3	feng	chatect	champlet	7	8
13019	13019	13	7	mathematician	buseral	meters	7	6
13020	13020	7	1	norbert	sarving	acroure	7	7
13021	13021	5	2	loops	detender	commussions	8	11
13022	13022	11	1	cybernetics	destropine	charmination	10	12
13023	13023	5	3	indus	bernon	arricular	6	9
13024	13024	11	1	schuschnigg	proticing	sore	9	4
13025	13025	10	1	plebiscite	surviours	butt	9	4
13026	13026	5	1	myron	peter	rochel	5	6
13027	13027	7	1	scholes	theeston	amentary	8	8
13028	13028	6	1	tyronn	perators	geologination	8	13
13029	13029	3	1	lue	tole	seaker	4	6
13030	13030	5	4	katie	destinctural	maron	12	5
13031	13031	5	4	vitus	proginstrations	attenm	15	6
13032	13032	6	21	gender	interporation	progract	13	8
13033	13033	5	1	ikeda	tally	stork	5	5
13034	13034	8	3	coaching	marning	nectary	7	7
13035	13035	10	3	matsushita	breast	disables	6	8
13036	13036	8	3	speedway	horging	created	7	7
13037	13037	6	3	sukkot	savant	sulfance	6	8
13038	13038	6	14	alaska	soland	surbing	6	7
13039	13039	7	2	lorimar	resembating	tain	11	4
13040	13040	5	3	cyril	minal	verbor	5	6
13041	13041	6	12	dragon	restermoned	combit	11	6
13042	13042	6	1	sparxs	desistant	cap	9	3
13043	13043	4	2	mole	filly	asters	5	6
13044	13044	4	1	yair	lasters	torna	7	5
13045	13045	5	1	crypt	potative	matels	8	6
13046	13046	10	1	mickiewicz	artestrian	defence	10	7
13047	13047	5	3	zevon	sham	conceration	4	11
13048	13048	6	6	ballot	lated	catter	5	6
13049	13049	10	1	impairment	formations	forting	10	7
13050	13050	5	1	kaiju	liner	chang	5	5
13051	13051	8	1	battling	demon	mallier	5	7
13052	13052	8	1	ethernet	almine	peaken	6	6
13053	13053	4	1	elda	lairen	marken	6	6
13054	13054	14	1	ferrigianluigi	bashing	touches	7	7
13055	13055	7	2	braschi	torning	sounds	7	6
13056	13056	9	7	elsewhere	pertection	matth	10	5
13057	13057	6	5	jesuit	chip	chear	4	5
13058	13058	5	4	magma	scoet	spingly	5	7
13059	13059	5	19	atoms	deally	find	6	4
13060	13060	9	1	rearrange	talf	rescried	4	8
13061	13061	7	12	mineral	selent	lear	6	4
13062	13062	5	5	wario	exampear	exproment	8	9
13063	13063	4	6	chen	automy	tord	6	4
13064	13064	5	7	punch	patrine	incented	7	8
13065	13065	7	2	hardest	sarilo	pearch	6	6
13066	13066	13	1	interrogation	hamps	horting	5	7
13067	13067	11	1	questioning	frest	ploting	5	7
13068	13068	7	5	torture	spaning	fere	7	4
13069	13069	7	2	chapman	marched	marck	7	5
13070	13070	7	1	avirons	connessing	detectory	10	9
13071	13071	16	1	electromagnetism	reprocusing	wond	11	4
13072	13072	8	7	combines	computication	reging	13	6
13073	13073	9	2	magnetism	sociation	substance	9	9
13074	13074	7	5	daytime	releming	marrie	8	6
13075	13075	6	2	morell	contempined	arthors	11	7
13076	13076	12	3	photographer	surreventing	reserved	12	8
13077	13077	8	1	hoffmann	propers	courniel	7	8
13078	13078	9	5	guerrilla	seciency	touche	8	6
13079	13079	4	15	raid	monting	terman	7	6
13080	13080	9	6	irregular	ishappers	alders	9	6
13081	13081	2	3	wc	communips	poward	9	6
13082	13082	9	1	quantrill	concrising	seek	10	4
13083	13083	6	1	sanofi	beriend	scholize	7	8
13084	13084	8	1	pasteurs	shits	maying	5	6
13085	13085	7	6	vaccine	faura	collinia	5	8
13086	13086	10	4	infectious	emistance	communion	9	9
13087	13087	7	3	cholera	shirging	internature	8	11
13088	13088	10	3	diphtheria	theline	reat	7	4
13089	13089	13	1	meningococcal	alpine	servey	6	6
13090	13090	9	1	pertussis	antiliant	specificant	9	11
13091	13091	7	1	tetanus	alminions	survived	9	8
13092	13092	5	1	anjou	burgus	comanication	6	12
13093	13093	9	1	metaphors	danking	bublities	7	9
13094	13094	6	4	poster	innerative	compined	10	8
13095	13095	5	1	stare	bower	hool	5	4
13096	13096	5	6	goats	mise	palipo	4	6
13097	13097	5	4	wigan	acture	everson	6	7
13098	13098	8	10	athletic	polises	abists	7	6
13099	13099	8	2	poseidon	preading	limination	8	10
13100	13100	8	1	tempered	doming	dating	6	6
13101	13101	7	1	jemimah	glost	sore	5	4
13102	13102	7	1	sumgong	palar	forms	5	5
13103	13103	8	4	nicotine	apters	conterties	6	10
13104	13104	7	4	tobacco	fourter	crowe	7	5
13105	13105	9	11	chemicals	mings	discouments	5	11
13106	13106	3	5	kai	complated	consiring	9	9
13107	13107	4	3	korn	deserve	shapper	7	7
13108	13108	8	2	screamin	storeat	signish	7	7
13109	13109	5	4	belly	satack	chune	6	5
13110	13110	7	6	stripes	transses	destructs	8	9
13111	13111	10	1	liparitids	surepo	straining	6	9
13112	13112	11	1	mamikonians	shat	demoncation	4	11
13113	13113	5	1	saeng	billan	carted	6	6
13114	13114	7	1	ookchan	enstraction	gere	11	4
13115	13115	9	1	panomyong	stullers	production	8	10
13116	13116	9	1	adventist	decoction	community	9	9
13117	13117	5	2	salam	turne	lover	5	5
13118	13118	7	4	spelled	staller	datten	7	6
13119	13119	6	4	salaam	carthing	bound	8	5
13120	13120	7	5	arabian	insuration	saccking	10	8
13121	13121	13	1	amietophrynus	licently	existant	8	8
13122	13122	8	1	turkanae	loys	believe	4	7
13123	13123	6	1	winger	helither	batter	8	6
13124	13124	10	1	disallowed	daintance	disations	9	9
13125	13125	8	1	roadways	suppreas	mont	8	4
13126	13126	14	9	transportation	applations	profected	10	9
13127	13127	12	1	connectivity	archist	democration	7	11
13128	13128	8	4	canberra	shupping	burger	8	6
13129	13129	10	7	sculptures	adricanies	dead	10	4
13130	13130	5	1	prato	sanga	finels	5	6
13131	13131	4	2	pisa	altoma	stay	6	4
13132	13132	8	5	giovanni	mat	bronda	3	6
13133	13133	6	1	pisano	disconduction	less	13	4
13134	13134	9	2	pilipinas	marely	distles	6	7
13135	13135	2	3	hd	lire	prefection	4	10
13136	13136	5	16	farms	doom	changes	4	7
13137	13137	11	1	mediacookie	manichall	discription	9	11
13138	13138	3	2	jar	scriptic	perses	8	6
13139	13139	5	3	porto	weld	shabe	4	5
13140	13140	6	2	alegre	sponed	leads	6	5
13141	13141	9	3	divisible	butts	noughal	5	7
13142	13142	8	3	divisors	disadition	pricingth	10	9
13143	13143	8	2	cauldron	restitunt	warts	9	5
13144	13144	4	1	iiib	shorth	starticles	6	10
13145	13145	3	1	ils	defentions	propolation	10	11
13146	13146	8	2	landings	crust	composed	5	8
13147	13147	5	4	rides	louns	regend	5	6
13148	13148	10	10	soundtrack	equetion	paster	8	6
13149	13149	11	7	compilation	norved	regarded	6	8
13150	13150	8	11	existing	ensting	champics	7	8
13151	13151	6	1	masked	freak	serve	5	5
13152	13152	8	5	belonged	samils	chart	6	5
13153	13153	3	2	lds	terriors	surgence	8	8
13154	13154	5	2	cured	sund	burder	4	6
13155	13155	3	7	ham	marin	butten	5	6
13156	13156	7	2	rubbing	restanity	harri	9	5
13157	13157	7	5	welfare	tible	communition	5	11
13158	13158	7	15	nothing	shangly	temperation	7	11
13159	13159	12	21	construction	calenger	sourts	8	6
13160	13160	3	16	dam	stitue	instruction	6	11
13161	13161	6	4	hoover	shamil	claned	6	6
13162	13162	4	9	coal	lusing	massing	6	7
13163	13163	7	2	seaport	gender	surges	6	6
13164	13164	8	5	socrates	fees	poon	4	4
13165	13165	8	2	premises	discurriting	cendinally	12	10
13166	13166	5	19	leads	controllin	harls	10	5
13167	13167	9	1	endurance	engined	carrell	7	7
13168	13168	6	4	irvine	polving	bound	7	5
13169	13169	8	7	premiere	treatural	resall	9	6
13170	13170	7	1	coudoux	buttendant	cland	10	5
13171	13171	4	1	caap	bridgen	care	7	4
13172	13172	7	1	briehut	partica	maters	7	6
13173	13173	8	12	swimming	dieverty	minging	8	7
13174	13174	6	1	supine	horsue	performs	6	8
13175	13175	6	3	evelyn	penations	thels	9	5
13176	13176	5	1	mulry	gertor	send	6	4
13177	13177	10	1	competitor	dap	satelation	3	10
13178	13178	6	1	haenam	solve	tend	5	4
13179	13179	9	1	jeollanam	statels	streditary	7	10
13180	13180	7	2	fragile	minina	saval	6	5
13181	13181	8	2	starfish	raring	serving	6	7
13182	13182	8	1	panorama	callow	millane	6	7
13183	13183	8	2	tashkent	desatals	cailing	8	7
13184	13184	3	2	tui	coram	bell	5	4
13185	13185	3	3	gui	showard	occurr	7	6
13186	13186	11	4	chelyabinsk	tranging	cheaching	8	9
13187	13187	2	2	td	eventice	rolls	8	5
13188	13188	12	1	oversampling	contomonic	tent	10	4
13189	13189	10	2	polynomial	sitis	dominity	5	8
13190	13190	6	1	sudden	antistics	leigh	9	5
13191	13191	3	2	qed	propolt	platabitation	7	13
13192	13192	4	10	greg	compoter	shating	8	7
13193	13193	5	1	mohan	discition	explayer	9	8
13194	13194	5	2	socio	semain	thoods	6	6
13195	13195	7	3	perdita	features	stalk	8	5
13196	13196	9	1	generacio	hounding	sumple	8	6
13197	13197	7	1	occitan	herding	refund	7	6
13198	13198	4	1	jomo	spanies	provides	7	8
13199	13199	7	7	finnish	siting	accus	6	5
13200	13200	9	1	dolchamar	dayed	perester	5	8
13201	13201	9	2	supernova	continutions	countal	12	7
13202	13202	7	2	frisian	andrea	hand	6	4
13203	13203	5	1	kajto	champany	terminial	8	9
13204	13204	6	1	georgo	gordy	stalling	5	8
13205	13205	8	1	handzlik	depites	esters	7	6
13206	13206	4	1	goss	rements	athers	7	6
13207	13207	5	4	armin	botanic	corast	7	6
13208	13208	5	1	hahne	geards	contant	6	7
13209	13209	8	8	thriller	eeds	commanication	4	13
13210	13210	3	1	ooh	borenting	construction	9	12
13211	13211	3	1	aah	carmor	ensel	6	5
13212	13212	2	3	nz	carched	nourse	7	6
13213	13213	7	13	depends	stript	serving	6	7
13214	13214	8	2	thickest	edcare	sier	6	4
13215	13215	9	3	decreases	abrial	barba	6	5
13216	13216	11	11	transferred	altic	communication	5	13
13217	13217	7	8	thermal	anting	cartines	6	8
13218	13218	7	3	tehsils	protements	seas	10	4
13219	13219	8	1	etmadpur	tunt	sings	4	5
13220	13220	4	3	agra	mongs	action	5	6
13221	13221	7	1	kiraoli	beraton	artical	7	7
13222	13222	9	1	kheragarh	galburies	polint	9	6
13223	13223	9	1	fatehabad	sparing	certents	7	8
13224	13224	3	1	bah	starking	protession	8	10
13225	13225	4	2	faye	pettern	teached	7	7
13226	13226	7	1	dunaway	sungs	explation	5	9
13227	13227	6	10	duncan	sade	steets	4	6
13228	13228	10	1	gypohierax	richaman	store	8	5
13229	13229	6	2	kakadu	thress	gent	6	4
13230	13230	3	4	fee	mancy	berting	5	7
13231	13231	5	1	dubbo	interpliant	storman	11	7
13232	13232	6	1	bourke	aller	compotation	5	11
13233	13233	6	12	plains	da	dan	2	3
13234	13234	6	1	hydrae	thearm	storks	6	6
13235	13235	7	1	mitchum	tin	conters	3	7
13236	13236	4	1	caan	creasing	storio	8	6
13237	13237	9	1	hunnicutt	ronish	stations	6	8
13238	13238	5	1	asner	horter	denin	6	5
13239	13239	5	1	vicky	engating	alemanism	8	9
13240	13240	5	2	stunt	generial	burning	8	7
13241	13241	8	1	libourne	definished	depiens	10	7
13242	13242	6	2	goalie	attens	hai	6	3
13243	13243	9	5	hepatitis	buniest	enast	7	5
13244	13244	6	4	gotten	surtency	fus	8	3
13245	13245	10	6	transplant	bitters	firther	7	7
13246	13246	7	2	viscome	recognise	stemini	9	7
13247	13247	7	5	brandon	fatting	pears	7	5
13248	13248	8	2	strikers	bravitus	lings	8	5
13249	13249	10	5	eighteenth	provests	fronal	8	6
13250	13250	9	7	celebrity	sturis	mitre	6	5
13251	13251	7	3	realize	autageties	camping	10	7
13252	13252	5	10	shock	pight	nouse	5	5
13253	13253	6	1	spleen	feling	part	6	4
13254	13254	6	1	cleans	fessible	concest	8	7
13255	13255	8	1	recycles	steling	states	7	6
13256	13256	4	2	ruud	secutural	toon	9	4
13257	13257	10	2	nistelrooy	republics	constation	9	10
13258	13258	11	3	comfortably	white	pather	5	6
13259	13259	5	3	lungi	sekter	tom	6	3
13260	13260	6	8	sierra	basing	serform	6	7
13261	13261	5	4	leone	ceries	collection	6	10
13262	13262	10	7	discipline	parentary	stores	9	6
13263	13263	7	1	urchins	montalls	promession	8	10
13264	13264	13	8	pronunciation	courch	breat	6	5
13265	13265	7	1	exonyms	berent	carling	6	7
13266	13266	8	2	mandarin	specture	bruns	8	5
13267	13267	7	1	lennart	tenner	extroping	6	9
13268	13268	4	1	meri	hearly	mickel	6	6
13269	13269	8	1	ententes	couthage	putch	8	5
13270	13270	7	2	entente	prestand	subsent	8	7
13271	13271	10	2	blacklists	shelk	ead	5	3
13272	13272	9	3	computing	looking	companition	7	11
13273	13273	6	3	morale	reseas	enter	6	5
13274	13274	8	2	captains	centable	discover	8	8
13275	13275	9	1	deserving	manilarly	challer	9	7
13276	13276	10	7	accurately	storand	saught	7	6
13277	13277	3	3	gil	bulied	send	6	4
13278	13278	6	1	netter	alliger	temperal	7	8
13279	13279	6	1	kosove	genses	elimant	6	7
13280	13280	9	3	broderick	amoning	shame	7	5
13281	13281	7	3	khalifa	terrior	manuscraphy	7	11
13282	13282	6	14	allied	lichaman	frances	8	7
13283	13283	4	4	lang	prassis	serving	7	7
13284	13284	7	2	brahmss	subscraed	contents	9	8
13285	13285	12	2	tchaikovskys	pritural	ances	8	5
13286	13286	10	2	prokofievs	articated	regended	9	8
13287	13287	5	6	walsh	atticined	mills	9	5
13288	13288	11	1	nikolayevna	shares	projonce	6	8
13289	13289	6	5	oswald	restronger	milaria	10	7
13290	13290	5	6	widow	afguant	marach	7	6
13291	13291	6	20	powers	harly	campon	5	6
13292	13292	8	1	miguasha	genetal	chest	7	5
13293	13293	10	1	matsuricon	marifical	surved	9	6
13294	13294	9	2	machinery	distromosia	lur	11	3
13295	13295	9	1	managerss	scriplity	reping	9	6
13296	13296	10	2	playground	prons	carabilism	5	10
13297	13297	9	7	victorian	leaded	arronging	6	9
13298	13298	4	2	maze	encest	phating	6	7
13299	13299	9	1	bridgette	gover	galton	5	6
13300	13300	10	3	sweatshirt	predictor	seight	9	6
13301	13301	6	5	shorts	suavance	luss	8	4
13302	13302	7	3	leather	tals	companitions	4	12
13303	13303	7	1	sandals	carral	concoun	6	7
13304	13304	8	1	harmonia	courter	carning	7	7
13305	13305	7	16	gardens	suppressing	definicant	11	10
13306	13306	6	1	waiter	liden	start	5	5
13307	13307	7	2	rudolph	careline	seets	8	5
13308	13308	4	13	crew	linins	stridge	6	7
13309	13309	5	1	levis	capitions	consideration	9	13
13310	13310	4	4	dora	tilities	vestigations	8	12
13311	13311	8	2	wetherby	collaria	sing	8	4
13312	13312	9	3	nonprofit	character	reached	9	7
13313	13313	14	1	executivestate	recommunion	socials	11	7
13314	13314	7	1	lansing	stresting	compons	9	7
13315	13315	6	4	hansen	goa	calling	3	7
13316	13316	8	9	watching	delation	intersect	8	9
13317	13317	3	7	fbi	clandor	servancy	7	8
13318	13318	5	1	hoffa	tentification	accounting	13	10
13319	13319	5	1	stipe	loses	saina	5	5
13320	13320	5	2	luton	restricks	showes	9	6
13321	13321	9	2	immigrant	adiores	prayer	7	6
13322	13322	9	10	pakistani	maspour	spirt	7	5
13323	13323	7	2	bengali	steaking	brieg	8	5
13324	13324	5	5	beats	parentians	realist	10	7
13325	13325	8	1	tungusic	carriefies	progromant	10	10
13326	13326	7	1	florent	orranged	chaptics	8	8
13327	13327	7	1	groberg	hollos	founded	6	7
13328	13328	8	5	upcoming	chances	sange	7	5
13329	13329	5	2	innes	bratter	albary	7	6
13330	13330	8	4	blocking	desterment	cheming	10	7
13331	13331	7	1	deetzes	tananies	burn	8	4
13332	13332	5	1	delia	ready	spons	5	5
13333	13333	4	2	otho	spene	reconstruct	5	11
13334	13334	6	1	shadix	degin	count	5	5
13335	13335	5	1	lydia	camerage	throp	8	5
13336	13336	5	3	ryder	percision	lidhands	9	8
13337	13337	10	3	eukaryotes	colman	thinn	6	5
13338	13338	9	8	reproduce	pied	conter	4	6
13339	13339	6	2	giroud	drama	centrach	5	8
13340	13340	5	2	manik	hear	controle	4	8
13341	13341	7	1	farsons	emperity	organism	8	8
13342	13342	6	2	kinnie	lillan	carrifam	6	8
13343	13343	8	2	variants	habigute	beating	8	7
13344	13344	9	8	promotion	termont	survious	7	8
13345	13345	5	5	loses	dominicant	constrols	10	9
13346	13346	14	1	implementation	cauthrail	enter	9	5
13347	13347	9	1	panellist	aloman	reading	6	7
13348	13348	5	6	hated	coloma	cana	6	4
13349	13349	9	1	violently	accuried	state	8	5
13350	13350	11	1	antisemitic	bushion	ben	7	3
13351	13351	5	5	shawn	participaties	compassory	13	10
13352	13352	8	2	micheals	alting	sends	6	5
13353	13353	4	5	blow	carolin	batt	7	4
13354	13354	8	4	retained	incredical	stated	10	6
13355	13355	7	1	brassac	compunions	trank	10	5
13356	13356	5	2	scops	alris	restrong	5	8
13357	13357	11	2	owljpgscops	dommon	alborent	6	8
13358	13358	3	6	owl	manural	manical	7	7
13359	13359	8	14	feathers	lad	sended	3	6
13360	13360	10	4	camouflage	concolue	ward	8	4
13361	13361	30	2	bristolzoodeadleafmantisarpjpg	carelan	shorted	7	7
13362	13362	8	1	bjelland	encympison	seight	10	6
13363	13363	5	7	grade	linger	stature	6	7
13364	13364	6	2	yukari	horation	dief	8	4
13365	13365	6	1	nakano	massils	ban	7	3
13366	13366	6	1	jarvis	components	clounds	10	7
13367	13367	8	1	susannah	stranssor	simple	9	6
13368	13368	5	9	witch	manus	secularia	5	9
13369	13369	7	1	shaming	defenting	decuration	9	10
13370	13370	8	4	properly	parto	charis	5	6
13371	13371	8	4	socially	fluterary	curries	9	7
13372	13372	10	2	distancing	exure	subepher	5	8
13373	13373	7	2	pastime	regind	community	6	9
13374	13374	9	3	responded	compromations	bush	13	4
13375	13375	11	11	reformation	subpent	holly	7	5
13376	13376	7	9	counter	shak	controlls	4	9
13377	13377	10	1	karashishi	farring	controlotic	7	11
13378	13378	5	2	nanbu	carcas	computing	6	9
13379	13379	8	1	hidetaka	matherer	eaching	8	7
13380	13380	8	1	nagahama	controbution	muris	12	5
13381	13381	5	1	maeda	contricination	recoments	14	9
13382	13382	6	13	earths	conternest	resongary	10	9
13383	13383	13	1	hypsilophodon	suraged	cheal	7	5
13384	13384	3	3	cho	inflanced	lina	9	4
13385	13385	5	6	chang	recovered	ful	9	3
13386	13386	9	2	dysphoria	ortical	collecting	7	10
13387	13387	9	1	hypnotist	confecting	hamins	10	6
13388	13388	6	1	rosson	scant	moster	5	6
13389	13389	4	1	cara	conternts	communition	9	11
13390	13390	4	1	mund	halling	carthools	7	9
13391	13391	4	1	korf	tailing	fere	7	4
13392	13392	10	1	mycologist	poston	barad	6	5
13393	13393	6	1	norjak	infarms	chaile	7	6
13394	13394	8	1	unsolved	parathologist	real	13	4
13395	13395	7	12	mystery	sterming	breats	8	6
13396	13396	7	1	killeen	dependant	chuchell	9	8
13397	13397	6	1	belton	reverey	entinent	7	8
13398	13398	6	3	vipers	tallop	contin	6	6
13399	13399	11	1	musikarchiv	becan	caccestory	5	10
13400	13400	3	1	dma	defendents	delection	10	9
13401	13401	7	3	archive	sought	compotion	6	9
13402	13402	13	2	bibliographic	suberrick	seater	9	6
13403	13403	13	2	tyrannosaurus	temporting	streaks	10	7
13404	13404	7	1	gladman	steding	peak	7	4
13405	13405	9	1	kavelaars	marsel	serving	6	7
13406	13406	12	1	kolomenskoye	spirts	deternation	6	11
13407	13407	10	2	spirituals	anthough	stare	8	5
13408	13408	6	1	chants	loura	decended	5	8
13409	13409	6	1	refuel	actication	calea	10	5
13410	13410	5	2	myers	sentals	seed	7	4
13411	13411	4	14	guys	strims	nellon	6	6
13412	13412	4	1	bram	patranching	storth	11	6
13413	13413	6	8	claire	transcritications	carro	17	5
13414	13414	7	3	lewicki	berder	spector	6	7
13415	13415	8	1	medicaid	continution	sail	11	4
13416	13416	7	5	vitamin	contouch	robbon	8	6
13417	13417	8	2	twenties	wilders	flaming	7	7
13418	13418	3	8	cap	alomically	feat	10	4
13419	13419	10	1	deciphered	anching	controls	7	8
13420	13420	12	1	vasconcellos	compting	shearly	8	7
13421	13421	8	1	templars	artory	complations	6	11
13422	13422	10	2	venezuelan	suse	pelominian	4	10
13423	13423	5	1	sylph	foutting	salk	8	4
13424	13424	8	3	openings	tickes	sattern	6	7
13425	13425	9	1	sauropsid	earling	attracting	7	10
13426	13426	7	1	byrgeas	strome	martina	6	7
13427	13427	7	6	vessels	celegion	pubs	8	4
13428	13428	4	2	agha	balter	start	6	5
13429	13429	8	5	mohammad	gernate	electricate	7	11
13430	13430	7	1	khalvat	discriment	bire	10	4
13431	13431	10	1	karimkhani	explan	sadge	6	5
13432	13432	5	2	arsen	punt	caster	4	6
13433	13433	7	1	kanokov	plation	conterst	7	8
13434	13434	8	9	michaels	attrach	berves	7	6
13435	13435	8	1	ingentia	survives	contracting	8	11
13436	13436	5	1	prima	crent	suppent	5	7
13437	13437	5	1	taxon	carte	donger	5	6
13438	13438	15	1	sauropodomorphs	scate	compunine	5	9
13439	13439	6	3	evolve	pisones	creating	7	8
13440	13440	12	1	lessemsaurus	bean	carron	4	6
13441	13441	9	8	marijuana	trigulation	call	11	4
13442	13442	14	1	recreationally	cribes	forms	6	5
13443	13443	6	5	analog	municipalities	spice	14	5
13444	13444	7	3	brannan	cerban	empicine	6	8
13445	13445	5	1	kasey	savi	stranding	4	9
13446	13446	6	2	wynter	sharter	store	7	5
13447	13447	7	1	bovines	blooks	surronds	6	8
13448	13448	6	3	calves	inference	purlished	9	9
13449	13449	7	5	belfast	macket	interprotes	6	11
13450	13450	9	1	carryduff	collegic	arms	8	4
13451	13451	10	1	knockbreda	protor	secues	6	6
13452	13452	12	1	newtownbreda	possecution	tranne	11	6
13453	13453	9	2	polythene	abarting	recognized	8	10
13454	13454	3	3	pam	shanne	burding	6	7
13455	13455	8	4	triassic	callan	perocrant	6	9
13456	13456	6	3	strata	carbanish	shour	9	5
13457	13457	3	1	tri	subport	bush	7	4
13458	13458	12	1	testimonials	entitus	surves	7	6
13459	13459	7	6	enjoyed	borney	mained	6	6
13460	13460	4	1	shea	bunday	strock	6	6
13461	13461	5	2	hires	friesh	pits	6	4
13462	13462	9	19	equipment	stires	cares	6	5
13463	13463	10	15	psychology	contricts	rus	9	3
13464	13464	4	14	carl	advistration	secural	12	7
13465	13465	4	5	jung	bernin	companical	6	10
13466	13466	13	1	radioactivity	dearching	community	9	9
13467	13467	4	1	onen	catels	content	6	7
13468	13468	8	4	chapelle	clower	wall	6	4
13469	13469	8	2	shamrock	ninable	ass	7	3
13470	13470	6	1	jashon	finity	secularly	6	9
13471	13471	8	5	pentagon	carrients	archiefally	9	11
13472	13472	9	1	overhears	precested	sturria	9	7
13473	13473	8	1	sangeeta	luston	senter	6	6
13474	13474	10	5	theatrical	densell	seets	7	5
13475	13475	3	2	paw	deem	composition	4	11
13476	13476	6	7	patrol	buller	forming	6	7
13477	13477	12	1	commercially	conterporation	sensing	14	7
13478	13478	7	1	bixente	charritically	colonic	13	7
13479	13479	8	1	lizarazu	charrica	parking	8	7
13480	13480	6	4	bieber	surmarch	provide	8	7
13481	13481	6	1	bonsai	carric	arting	6	6
13482	13482	5	4	trunk	ping	ock	4	3
13483	13483	5	4	opium	carally	contents	7	8
13484	13484	4	5	crop	rails	communities	5	11
13485	13485	6	1	excess	concerts	burt	8	4
13486	13486	6	2	norris	bervish	nea	7	3
13487	13487	6	8	softer	beriol	feral	6	5
13488	13488	8	2	mistakes	expenting	sperch	9	6
13489	13489	10	1	inspectors	arreming	produce	8	7
13490	13490	5	12	badly	bana	destraction	4	11
13491	13491	6	1	mccain	edder	centaning	5	9
13492	13492	11	7	resignation	aburt	surges	5	6
13493	13493	4	7	edna	hamasts	bund	7	4
13494	13494	9	2	childress	incourtin	pent	9	4
13495	13495	4	8	nero	sirec	tacks	5	5
13496	13496	8	3	underage	propection	protect	10	7
13497	13497	11	3	britannicus	exprosson	arrier	9	6
13498	13498	7	2	octavia	sitter	pay	6	3
13499	13499	7	11	heavily	proters	protection	7	10
13500	13500	9	7	invisible	goneman	comporation	7	11
13501	13501	6	2	kapoor	surrives	tentic	8	6
13502	13502	6	2	sanjay	missions	recitions	8	9
13503	13503	4	1	dutt	hers	ange	4	4
13504	13504	8	1	rajkumar	auchus	buster	6	6
13505	13505	7	1	hiranis	slings	micks	6	5
13506	13506	6	2	biopic	perive	sharting	6	8
13507	13507	5	2	sanju	mentin	teater	6	6
13508	13508	6	1	basics	conteme	arron	7	5
13509	13509	9	1	sidewalks	perentine	rail	9	4
13510	13510	8	1	fabriano	resprodunce	bielish	11	7
13511	13511	8	2	supplier	compusions	terro	10	5
13512	13512	6	1	mccook	slaving	cup	7	3
13513	13513	9	6	magnitude	prainor	potten	7	6
13514	13514	8	1	adrianna	restart	borrown	7	7
13515	13515	7	12	wedding	entrach	barre	7	5
13516	13516	7	1	planner	sturres	destructions	7	12
13517	13517	4	8	luck	lishorities	watten	11	6
13518	13518	4	8	sean	busined	tuiling	7	7
13519	13519	6	1	okeefe	subcrounced	sithe	11	5
13520	13520	12	1	conductivity	scapt	shete	5	5
13521	13521	9	5	francesco	daments	perserved	7	9
13522	13522	7	2	cavalli	anta	close	4	5
13523	13523	5	1	crema	pean	propings	4	8
13524	13524	8	3	lombardy	eritions	sureves	8	7
13525	13525	8	18	composer	corrituce	muscription	9	11
13526	13526	8	1	leighton	langes	carrons	6	7
13527	13527	6	1	baines	entain	settan	6	6
13528	13528	8	1	conclict	regamn	roundancy	6	9
13529	13529	9	1	artabanus	merces	torres	6	6
13530	13530	6	1	vassal	surgions	sing	8	4
13531	13531	9	2	khuzestan	sumpories	works	9	5
13532	13532	8	2	confront	dome	chominicans	4	11
13533	13533	8	3	ardashir	corpard	leousan	7	7
13534	13534	13	1	featherweight	contraminations	marra	15	5
13535	13535	8	1	montaigu	forters	percop	7	6
13536	13536	4	4	bois	renation	sheare	8	6
13537	13537	9	1	enquiries	sterifs	perter	7	6
13538	13538	8	1	scrutiny	cord	compary	4	7
13539	13539	8	5	drainage	triend	beration	6	8
13540	13540	5	1	miani	mattered	colonies	8	8
13541	13541	7	1	bhalwal	measter	manical	7	7
13542	13542	6	1	tehsil	sayer	chard	5	5
13543	13543	8	2	sargodha	cheme	philipposology	5	14
13544	13544	9	2	stromberg	acconsition	shill	11	5
13545	13545	8	16	changing	racy	scholen	4	7
13546	13546	7	1	staufer	gitt	fere	4	4
13547	13547	10	3	footprints	sicked	terematical	6	11
13548	13548	3	1	rug	trants	colombary	6	9
