	idx	natural_length	frequencies	natural	fcfs	caplan	fcfs_length	caplan_length
12756	12756	10	2	unpleasant	inderce	tooker	7	6
12757	12757	8	2	oddworld	somotic	resters	7	7
12758	12758	9	1	soulstorm	profective	dance	10	5
12759	12759	5	3	smash	consending	parter	10	6
12760	12760	4	11	beta	selen	belland	5	7
12761	12761	6	2	pegasi	saube	manage	5	6
12762	12762	8	3	inviting	regulant	results	8	7
12763	12763	3	2	cum	pair	spinor	4	6
12764	12764	5	1	noize	persers	atch	7	4
12765	12765	8	3	pictured	feeter	sanker	6	6
12766	12766	5	1	gizah	water	stores	5	6
12767	12767	8	3	pyramids	corrance	served	8	6
12768	12768	5	1	otomo	conspringed	construction	11	12
12769	12769	4	1	sado	consocial	arrensine	9	9
12770	12770	7	8	niigata	sonama	porting	6	7
12771	12771	7	10	require	turkey	subsons	6	7
12772	12772	5	14	motor	colonial	worms	8	5
12773	12773	9	2	circuitry	ford	secuality	4	9
12774	12774	7	2	bahamas	corricon	commercelt	8	10
12775	12775	7	1	caesium	caption	allem	7	5
12776	12776	7	1	capitis	percement	beat	9	4
12777	12777	9	12	relatives	compenaments	porting	12	7
12778	12778	9	3	galapagos	marenta	silen	7	5
12779	12779	5	2	dusky	marring	depicts	7	7
12780	12780	7	5	oceanic	matana	represented	6	11
12781	12781	8	2	whitetip	recessive	deponder	9	8
12782	12782	4	6	hawk	bergand	assension	7	9
12783	12783	3	6	bmw	stenger	stratego	7	8
12784	12784	6	4	vienne	programmer	recoment	10	8
12785	12785	9	1	massacres	paners	change	6	6
12786	12786	5	6	disco	langer	somic	6	5
12787	12787	9	6	champagne	marable	seal	7	4
12788	12788	3	2	rum	chemeon	contreact	7	9
12789	12789	5	12	shots	boose	religinal	5	9
12790	12790	5	3	bosss	hollowes	plaker	8	6
12791	12791	4	9	tank	took	bares	4	5
12792	12792	9	11	contained	consicred	actoric	9	7
12793	12793	5	6	jumps	bie	colunted	3	8
12794	12794	4	1	oxer	complisine	short	10	5
12795	12795	5	2	rails	spendaries	programing	10	10
12796	12796	2	3	sm	dieding	lest	7	4
12797	12797	7	2	badulla	dearted	spone	7	5
12798	12798	7	5	extends	tribinal	bellow	8	6
12799	12799	3	2	uva	maker	medication	5	10
12800	12800	9	5	chevrolet	hosting	passession	7	10
12801	12801	7	1	emblems	beloods	acal	7	4
12802	12802	8	3	suspects	consterment	progressive	11	11
12803	12803	6	5	latino	estering	complete	8	8
12804	12804	7	2	compute	protestrance	constructs	12	10
12805	12805	9	2	calculate	consuntations	percold	13	7
12806	12806	8	2	monoxide	herince	mont	7	4
12807	12807	9	4	poisoning	receated	sland	8	5
12808	12808	8	6	nitrogen	tranes	prominative	6	11
12809	12809	8	1	mustards	goods	beoter	5	6
12810	12810	5	1	thile	andorn	prinum	6	6
12811	12811	8	2	mandolin	impleted	special	8	7
12812	12812	6	17	vocals	complains	congression	9	11
12813	12813	4	1	noam	lell	possible	4	8
12814	12814	7	1	pikelny	dormonder	treating	9	8
12815	12815	5	3	banjo	organizing	survive	10	7
12816	12816	8	7	garrison	subtrans	formanian	8	9
12817	12817	8	1	eldridge	temporariour	millian	12	7
12818	12818	4	1	gabe	marilia	contercord	7	10
12819	12819	7	2	witcher	carrines	sease	8	5
12820	12820	6	1	fiddle	perbining	provider	9	8
12821	12821	6	6	ronnie	rounders	manauge	8	7
12822	12822	7	1	mccoury	precorder	contention	9	10
12823	12823	4	5	guru	ralands	saintend	7	8
12824	12824	5	1	loren	mia	present	3	7
12825	12825	7	1	paczosa	beeling	applening	7	9
12826	12826	9	2	mastering	alies	truck	5	5
12827	12827	7	1	forsell	horogic	alean	7	5
12828	12828	7	1	gephart	titles	subpective	6	10
12829	12829	6	11	dances	proversion	conternor	10	9
12830	12830	8	5	disaster	amprote	anaga	7	5
12831	12831	12	1	capitulation	respiration	presentally	11	11
12832	12832	5	2	lange	contrussion	santa	11	5
12833	12833	5	1	dores	throns	concestrate	6	11
12834	12834	6	1	amores	warence	nest	7	4
12835	12835	10	3	addressing	maras	component	5	9
12836	12836	12	4	considerable	phoobles	should	8	6
12837	12837	6	7	rebels	procoment	bush	9	4
12838	12838	9	12	primarily	sentence	defended	8	8
12839	12839	9	14	centuries	precised	salia	8	5
12840	12840	8	2	obstacle	conternom	seciilial	9	9
12841	12841	7	3	courses	discission	chase	10	5
12842	12842	8	8	climbing	herds	philosophica	5	12
12843	12843	8	3	crawling	semalle	marrior	7	7
12844	12844	8	16	swimming	monted	transfores	6	10
12845	12845	10	1	balanceing	constinting	candreal	11	8
12846	12846	3	9	aim	soloute	collored	7	8
12847	12847	4	1	gaba	archics	comminicing	7	11
12848	12848	9	1	regulates	earley	bengs	6	5
12849	12849	7	3	neurons	lither	induct	6	6
12850	12850	10	1	stimulated	carmers	structures	7	10
12851	12851	7	1	mickeys	scottal	insters	7	7
12852	12852	8	1	vincents	destrict	bergan	8	6
12853	12853	11	1	decomposing	assication	cankar	10	6
12854	12854	4	1	bins	perminic	manton	8	6
12855	12855	6	1	vikash	romates	romance	7	7
12856	12856	8	1	dhorasoo	wished	commune	6	7
12857	12857	9	1	showalter	percosed	sanista	8	7
12858	12858	5	1	phill	minald	enterics	6	8
12859	12859	9	2	whittaker	surrange	cambolage	8	9
12860	12860	6	2	barnet	adderts	commonitation	7	13
12861	12861	4	1	anke	marari	sile	6	4
12862	12862	7	1	engelke	albani	setuent	6	7
12863	12863	6	6	visits	carments	banners	8	7
12864	12864	4	1	mays	berd	gause	4	5
12865	12865	5	3	hogan	beley	herd	5	4
12866	12866	9	1	oblivious	arrondent	marbult	9	7
12867	12867	4	3	vows	hindam	tarking	6	7
12868	12868	8	1	versteeg	colones	promoted	7	8
12869	12869	6	1	sweatt	manther	secular	7	7
12870	12870	6	3	viktor	somerappo	mananum	9	7
12871	12871	8	1	stalberg	chander	sociation	7	9
12872	12872	10	1	didomenico	terna	missing	5	7
12873	12873	8	6	philippe	anthro	perminincated	6	13
12874	12874	7	2	paradis	convicting	gasard	10	6
12875	12875	10	1	restraints	pelemina	contructions	8	12
12876	12876	3	1	unk	saule	listoning	5	9
12877	12877	5	2	josef	senical	predicated	7	10
12878	12878	6	1	ospelt	partermon	site	9	4
12879	12879	4	2	ciel	inducted	bear	8	4
12880	12880	7	2	bergman	malcrow	demay	7	5
12881	12881	8	3	pyrenees	finhing	polished	7	8
12882	12882	6	2	ringed	brokes	recent	6	6
12883	12883	7	5	herring	arrelination	dates	12	5
12884	12884	5	1	smelt	chorled	consecution	7	11
12885	12885	9	3	whitefish	selened	lower	7	5
12886	12886	7	1	sculpin	domonant	heard	8	5
12887	12887	5	2	perch	converence	mont	10	4
12888	12888	11	3	crustaceans	condinated	generation	10	10
12889	12889	10	1	dahlkemper	weeners	expection	7	9
12890	12890	6	7	ticket	libort	fins	6	4
12891	12891	5	1	linea	gines	commune	5	7
12892	12892	12	1	dellimperoin	stubby	surgerous	6	9
12893	12893	3	2	ala	perizs	seanth	6	6
12894	12894	8	1	littoria	leneb	sara	5	4
12895	12895	9	1	precursor	contrine	subvortion	8	10
12896	12896	8	1	alitalia	colands	defend	7	6
12897	12897	8	2	unlocked	clussified	merchan	10	7
12898	12898	9	6	belonging	revolunt	consenting	8	10
12899	12899	5	3	baton	tecrological	drip	12	4
12900	12900	5	5	rouge	consoration	hour	11	4
12901	12901	7	1	rottman	enology	partrical	7	9
12902	12902	3	5	ron	weatted	descended	7	9
12903	12903	7	1	volstad	conterfort	consuble	10	8
12904	12904	6	1	osprey	presentant	concent	10	7
12905	12905	10	8	publishing	bind	respondent	4	10
12906	12906	3	7	ltd	anthromoso	remoted	10	7
12907	12907	8	2	floridas	princime	defend	8	6
12908	12908	7	4	kubrick	prounds	marren	7	6
12909	12909	5	5	paths	primens	class	7	5
12910	12910	9	13	hollywood	rick	creat	4	5
12911	12911	9	1	spartacus	benerated	seit	9	4
12912	12912	8	1	beinhorn	collebe	solian	7	6
12913	12913	10	2	frusciante	slick	adrice	5	6
12914	12914	4	16	loud	strate	confection	6	10
12915	12915	5	1	jeetu	hermoter	lest	8	4
12916	12916	10	1	priyamvada	filet	constant	5	8
12917	12917	7	3	pianist	bourson	set	7	3
12918	12918	7	3	strikes	georg	subtered	5	8
12919	12919	8	1	pratibha	sensia	condusing	6	9
12920	12920	5	1	patil	approces	wang	8	4
12921	12921	9	1	dalitstan	inferced	prestrate	8	9
12922	12922	6	3	dalits	bland	san	5	3
12923	12923	7	1	takashi	freder	partical	6	8
12924	12924	6	1	tezuka	probley	provide	7	7
12925	12925	7	2	waverly	considentian	spolit	12	6
12926	12926	6	11	afraid	supplication	bandon	12	6
12927	12927	6	5	biscay	bueen	memode	5	6
12928	12928	5	2	lucie	similes	flood	7	5
12929	12929	8	1	belfonds	incertine	broughty	9	8
12930	12930	9	7	childhood	reliced	borsexual	7	9
12931	12931	7	1	candido	contronomonial	sing	14	4
12932	12932	3	4	bam	bayer	stran	5	5
12933	12933	7	1	bigelow	beconne	monter	7	6
12934	12934	6	1	chetti	sconness	part	8	4
12935	12935	7	3	mahoney	gusles	sells	6	5
12936	12936	9	1	overjoyed	saltenge	interfact	8	9
12937	12937	4	1	biko	telephope	file	9	4
12938	12938	3	1	enz	storio	hill	6	4
12939	12939	4	1	tims	hark	seath	4	5
12940	12940	8	1	danville	portransbregd	sexual	13	6
12941	12941	11	15	grandmother	constructures	phator	13	6
12942	12942	7	5	nucleus	comenter	dounder	8	7
12943	12943	8	1	pulposus	burl	scriptic	4	8
12944	12944	5	4	loose	charted	sand	7	4
12945	12945	6	5	fibers	confenting	close	10	5
12946	12946	11	1	mucoprotein	samble	argun	6	5
12947	12947	3	3	gel	barone	stems	6	5
12948	12948	3	1	nio	conterter	consecuted	9	10
12949	12949	6	2	kakadu	elitaria	senta	8	5
12950	12950	3	2	bsc	porelinate	linguis	10	7
12951	12951	12	3	aeronautical	forent	harmer	6	6
12952	12952	6	1	purdue	perficulties	balley	12	6
12953	12953	3	1	msc	throwe	sent	6	4
12954	12954	12	1	michaelhouse	supposing	mither	9	6
12955	12955	6	1	hervey	progrement	merings	10	7
12956	12956	7	2	stanton	permer	seckation	6	9
12957	12957	5	6	gases	penitic	chose	7	5
12958	12958	8	1	minotaur	contronuct	definition	10	10
12959	12959	8	3	creature	cardinators	claure	11	6
12960	12960	13	8	participating	intercotse	somero	10	6
12961	12961	8	8	russians	internally	perform	10	7
12962	12962	10	1	cosmonauts	bellops	designed	7	8
12963	12963	10	1	taikonauts	relainiama	secent	10	6
12964	12964	5	18	layer	wilmers	state	7	5
12965	12965	11	1	establishes	particing	planeting	9	9
12966	12966	7	3	shaking	striated	has	8	3
12967	12967	9	8	incorrect	ead	chuster	3	7
12968	12968	8	1	songkran	comforted	setable	9	7
12969	12969	13	1	vassilopoulos	finished	romes	8	5
12970	12970	9	2	carrefour	regime	content	6	7
12971	12971	11	1	mariopoulos	temporaphe	seath	10	5
12972	12972	4	1	lidl	barrine	colland	7	7
12973	12973	5	1	trofo	arrondoman	homans	10	6
12974	12974	6	1	tropho	blassing	contollect	8	10
12975	12975	10	1	veropoulos	streek	work	6	4
12976	12976	8	1	eurospar	terporation	canding	11	7
12977	12977	9	1	hellaspar	wealet	cooding	6	7
12978	12978	6	2	billie	anneura	crading	7	7
12979	12979	6	2	eilish	contropal	addict	9	6
12980	12980	5	2	arabs	colonsible	surrow	10	6
12981	12981	9	7	surprised	carking	holder	7	6
12982	12982	10	1	mistakenly	conternator	comminion	11	9
12983	12983	6	10	injury	clands	propease	6	8
12984	12984	9	2	liefering	montination	propert	11	7
12985	12985	6	1	mccall	warred	promit	6	6
12986	12986	7	1	jemison	nina	construction	4	12
12987	12987	14	1	grevilleoideae	precipedation	croat	13	5
12988	12988	7	16	minimum	dorment	polince	7	7
12989	12989	14	1	discriminating	designle	claps	8	5
12990	12990	9	3	ethnicity	therage	herving	7	7
12991	12991	8	2	orchards	sucest	theat	6	5
12992	12992	7	7	saffron	spanitor	sensic	8	6
12993	12993	11	4	meritorious	sous	consus	4	6
12994	12994	2	6	sa	androm	depond	6	6
12995	12995	5	14	nokia	carciet	nurs	7	4
12996	12996	11	3	xpressmusic	carcele	server	7	6
12997	12997	11	10	experienced	dissound	simmated	8	8
12998	12998	7	5	walking	recended	property	8	8
12999	12999	12	4	destinations	oney	contreasure	4	11
13000	13000	9	12	hampshire	grable	capher	6	6
13001	13001	6	3	grants	contencer	hardina	9	7
13002	13002	7	3	checked	batan	designed	5	8
13003	13003	6	3	ramsay	mariti	contermontal	6	12
13004	13004	5	2	socio	mades	exparting	5	9
13005	13005	10	1	privileged	coran	protection	5	10
13006	13006	8	10	colonial	plosed	cameles	6	7
13007	13007	6	3	zooids	feading	structure	7	9
13008	13008	6	3	clones	sai	conterment	3	10
13009	13009	10	1	frauenfeld	assieve	electrant	7	9
13010	13010	6	1	kempen	statures	photographer	8	12
13011	13011	6	1	aviary	anagre	accentral	6	9
13012	13012	4	4	cage	libert	storts	6	6
13013	13013	8	1	gevinson	sala	containing	4	10
13014	13014	10	4	thereafter	successfudly	liked	12	5
13015	13015	5	1	jazzy	sevent	calking	6	7
13016	13016	9	1	harmonies	artion	promite	6	7
13017	13017	8	4	dialogue	telesteni	standing	9	8
13018	13018	6	6	sitcom	setan	distrouge	5	9
13019	13019	6	1	crores	scrented	presentanals	8	12
13020	13020	11	5	installment	freending	wearth	9	6
13021	13021	7	1	golmaal	chrise	belegan	6	7
13022	13022	4	1	tabu	survivist	shipper	9	7
13023	13023	4	1	ajay	grandopale	souther	10	7
13024	13024	5	1	devgn	bent	recorder	4	8
13025	13025	9	1	parineeti	milk	concert	4	7
13026	13026	6	2	chopra	termans	sample	7	6
13027	13027	6	1	arshad	andina	signical	6	8
13028	13028	5	1	warsi	arthinding	comport	10	7
13029	13029	7	1	tusshar	mercor	swing	6	5
13030	13030	7	1	shreyas	whester	leon	7	4
13031	13031	7	1	talpade	sarring	depended	7	8
13032	13032	5	1	kunal	chapite	conventive	7	10
13033	13033	5	1	khemu	meda	deciation	4	9
13034	13034	5	27	mouse	bossons	country	7	7
13035	13035	4	9	trap	remard	stant	6	5
13036	13036	4	5	bryn	shale	controminic	5	11
13037	13037	4	2	mawr	belood	compansed	6	9
13038	13038	9	3	macmillan	controganized	formant	13	7
13039	13039	7	22	patrick	politican	premation	9	9
13040	13040	6	2	kielty	performate	abearty	10	7
13041	13041	10	1	supermodel	orcellia	lurit	8	5
13042	13042	6	1	landau	belon	decict	5	6
13043	13043	4	1	bain	contrikues	communes	10	8
13044	13044	8	1	salailen	extrunted	dick	9	4
13045	13045	11	1	khoiriphaba	communitic	descending	10	10
13046	13046	9	1	admitting	strout	consect	6	7
13047	13047	7	2	doughty	abromotor	looned	9	6
13048	13048	8	3	honolulu	fectured	necked	8	6
13049	13049	6	1	orient	berbain	campions	7	8
13050	13050	11	1	gyeongsangs	sheels	comprotes	6	9
13051	13051	3	5	jun	haward	barkey	6	6
13052	13052	3	1	pyo	macked	randor	6	6
13053	13053	8	1	lovelock	stritus	strens	7	6
13054	13054	7	3	expects	subtrian	menton	8	6
13055	13055	12	5	civilization	secults	wealth	7	6
13056	13056	9	1	lovechild	philosopheria	carional	13	8
13057	13057	7	8	engaged	respecing	pant	9	4
13058	13058	6	3	labors	notic	stransger	5	9
13059	13059	8	3	betrayed	dobert	carder	6	6
13060	13060	7	2	induced	pollecture	arronger	10	8
13061	13061	7	1	madness	martine	sour	7	4
13062	13062	10	1	eurystheus	entrates	event	8	5
13063	13063	7	2	fiennes	wilds	wr	5	2
13064	13064	3	1	exa	walked	basing	6	6
13065	13065	12	1	sociologists	name	wham	4	4
13066	13066	9	2	framework	sharetine	suppering	9	9
13067	13067	11	2	determining	branger	consent	7	7
13068	13068	4	3	marx	buse	bell	4	4
13069	13069	8	8	innocent	conncerning	miles	11	5
13070	13070	7	3	bottoms	rannic	allican	6	7
13071	13071	7	7	flowing	deserving	stratus	9	7
13072	13072	10	1	patriarchy	proposers	apples	9	6
13073	13073	8	3	migrants	exploding	croat	9	5
13074	13074	7	7	praised	sunstry	recognize	7	9
13075	13075	8	3	applying	bending	compless	7	8
13076	13076	8	2	trenches	bosize	pended	6	6
13077	13077	6	1	iceman	cartussies	allow	10	5
13078	13078	8	1	kazansky	consended	shappens	9	8
13079	13079	5	1	ekely	exaged	bonness	6	7
13080	13080	9	2	courtonne	anexa	promotional	5	11
13081	13081	8	2	meurdrac	conternets	tonandary	10	9
13082	13082	7	2	linemen	deleged	houllars	7	8
13083	13083	7	2	babbage	oppering	roud	8	4
13084	13084	8	1	thorough	immagent	propert	8	7
13085	13085	9	4	schweizer	promessian	mod	10	3
13086	13086	9	4	hitparade	extrated	destricture	8	11
13087	13087	7	1	stilted	mariation	special	9	7
13088	13088	3	1	hem	honnes	promite	6	7
13089	13089	6	2	kimono	clurs	brought	5	7
13090	13090	9	1	sedgwicks	omining	worlder	7	7
13091	13091	4	6	dusk	thersboot	short	9	5
13092	13092	7	2	overran	signets	sherwing	7	8
13093	13093	10	1	bridgehead	filing	organist	6	8
13094	13094	12	2	rappahannock	hollower	prominical	8	10
13095	13095	6	6	ulster	prouctor	break	8	5
13096	13096	6	1	areola	consume	solit	7	5
13097	13097	6	1	nipple	finding	primate	7	7
13098	13098	4	10	lego	discopers	darter	9	6
13099	13099	6	1	leaked	struby	defending	6	9
13100	13100	10	2	everybodys	harither	branda	8	6
13101	13101	4	4	fool	artrons	concerts	7	8
13102	13102	9	1	brushtail	socket	hoses	6	5
13103	13103	6	1	possum	salent	counce	6	6
13104	13104	5	1	totem	wodver	contension	6	10
13105	13105	9	2	modernist	bandor	arman	6	5
13106	13106	5	5	georg	hindrime	algon	8	5
13107	13107	13	1	morgenstierne	churage	commoned	7	8
13108	13108	7	2	chitral	sebulations	content	11	7
13109	13109	10	1	linguistic	androne	social	7	6
13110	13110	9	9	diversity	conterforms	completed	11	9
13111	13111	9	3	brignoles	truch	produce	5	7
13112	13112	13	5	subprefecture	sults	contended	5	9
13113	13113	9	2	achievers	lucais	respect	6	7
13114	13114	4	1	muni	sarion	behone	6	6
13115	13115	8	1	kanchana	throst	lood	6	4
13116	13116	10	1	prevention	camora	contract	6	8
13117	13117	8	3	relating	deceal	pristing	6	8
13118	13118	6	3	racial	ergenous	bendine	8	7
13119	13119	7	1	inhuman	arronism	selectors	8	9
13120	13120	9	1	degrading	retector	present	8	7
13121	13121	7	3	migrant	restanded	sing	9	4
13122	13122	10	6	disability	interester	motor	10	5
13123	13123	8	1	drummond	socoly	concent	6	7
13124	13124	8	3	flexible	condercord	sell	10	4
13125	13125	4	4	jaws	formants	surger	8	6
13126	13126	8	1	stomachs	contributal	stander	11	7
13127	13127	8	5	airports	incommeter	distropute	10	10
13128	13128	4	13	erie	glean	contons	5	7
13129	13129	6	5	haired	berimine	samariana	8	9
13130	13130	6	1	allele	polted	concenting	6	10
13131	13131	6	3	auburn	evining	event	7	5
13132	13132	7	5	reddish	northing	express	8	7
13133	13133	5	2	blond	bearence	hamp	8	4
13134	13134	12	1	arachnofiend	surpecen	constructury	8	12
13135	13135	5	12	julie	parrents	probites	8	8
13136	13136	9	2	maddalena	monstratut	enginers	10	8
13137	13137	4	1	tusk	comportation	male	12	4
13138	13138	6	2	walrus	rund	dogen	4	5
13139	13139	7	1	narwhal	coane	accent	5	6
13140	13140	5	2	janus	scuents	seed	7	4
13141	13141	7	8	leonard	starlet	bear	7	4
13142	13142	5	1	nimoy	froncest	romedia	8	7
13143	13143	5	9	floyd	finession	orter	9	5
13144	13144	6	1	cardoz	stituture	contritute	9	10
13145	13145	4	1	boil	aming	touch	5	5
13146	13146	8	1	whenever	showner	fectorist	7	9
13147	13147	9	4	harvested	shiphi	brands	6	6
13148	13148	11	4	overlooking	horders	sarrit	7	6
13149	13149	17	1	apollinariskirche	carien	rife	6	4
13150	13150	5	10	pilot	consister	translina	9	9
13151	13151	3	3	raf	somotor	salia	7	5
13152	13152	8	1	heihachi	insite	cart	6	4
13153	13153	7	1	biotech	haman	premoved	5	8
13154	13154	13	2	unprecedented	comminicate	massian	11	7
13155	13155	8	4	advances	compense	belogest	8	8
13156	13156	11	1	biogenetics	depect	ransist	6	7
13157	13157	10	2	breakbeats	conterciple	contructive	11	11
13158	13158	6	4	jenson	androped	sexual	8	6
13159	13159	8	1	haeundae	tinkers	estable	7	7
13160	13160	7	1	horberg	scuspes	scrampto	7	8
13161	13161	6	2	parkes	breakles	mature	8	6
13162	13162	7	2	rebecca	carlin	genens	6	6
13163	13163	7	1	yeldham	heads	chester	5	7
13164	13164	7	5	bennett	prothects	deali	9	5
13165	13165	6	4	laurie	intervention	contertune	12	10
13166	13166	6	2	botany	concentry	pressing	9	8
13167	13167	11	1	dobzhanskys	hellard	sandro	7	6
13168	13168	11	1	integrating	singelope	heater	9	6
13169	13169	9	4	scattered	concersion	dreases	10	7
13170	13170	8	3	abundant	mitch	word	5	4
13171	13171	11	2	suggestions	tenn	promoted	4	8
13172	13172	5	18	items	brished	connectrum	7	10
13173	13173	7	3	alfonso	scout	short	5	5
13174	13174	7	3	marmora	bunders	produced	7	8
13175	13175	5	2	serfs	menican	malanter	7	8
13176	13176	4	1	yash	graphy	hongeld	6	7
13177	13177	5	1	johar	palieng	mather	7	6
13178	13178	11	1	directorial	consecular	experence	10	9
13179	13179	4	2	kuch	denurate	salan	8	5
13180	13180	4	1	hota	reving	mad	6	3
13181	13181	3	6	hai	micold	romania	6	7
13182	13182	6	4	unless	carele	mons	6	4
13183	13183	11	3	exclusively	soles	pollic	5	6
13184	13184	6	1	aashto	reportions	partic	10	6
13185	13185	9	1	numbering	countrial	deno	9	4
13186	13186	6	4	scheme	corse	experiment	5	10
13187	13187	6	8	parent	propessive	angel	10	5
13188	13188	10	1	contrabass	peaning	constructure	7	12
13189	13189	12	1	subgreatbass	escound	selfs	7	5
13190	13190	13	1	subcontrabass	seates	domen	6	5
13191	13191	7	1	milenko	morkey	compening	6	9
13192	13192	8	1	chicoine	decless	state	7	5
13193	13193	10	1	sherbrooke	transfility	structure	11	9
13194	13194	7	1	castors	micholored	pression	10	8
13195	13195	3	2	til	bolied	cander	6	6
13196	13196	9	11	amsterdam	chestines	senger	9	6
13197	13197	7	1	fiddler	attance	account	7	7
13198	13198	5	2	stein	rander	come	6	4
13199	13199	7	1	sheldon	progrime	planing	8	7
13200	13200	7	1	harnick	somera	constratent	6	11
13201	13201	13	3	autobiography	wetterned	structures	9	10
13202	13202	7	3	mcqueen	dements	resperates	7	10
13203	13203	6	2	dustin	shrow	paraticle	5	9
13204	13204	7	2	hoffman	respectation	componed	12	8
13205	13205	11	1	evaporation	lour	respects	4	8
13206	13206	9	2	shrinking	backing	desidery	7	8
13207	13207	8	17	compound	marrest	seate	7	5
13208	13208	5	6	drops	incested	deart	8	5
13209	13209	17	1	chemiluminescence	sung	contruct	4	8
13210	13210	6	1	lighta	socen	sancide	5	7
13211	13211	9	1	catalytic	ferture	contromentary	7	13
13212	13212	13	1	collaborative	herich	telesting	6	9
13213	13213	4	5	gaga	sulted	massards	6	8
13214	13214	8	1	extracts	alenanda	abort	8	5
13215	13215	5	1	usnea	naters	barture	6	7
13216	13216	5	16	treat	starned	contress	7	8
13217	13217	4	6	vera	intribution	apple	11	5
13218	13218	7	1	mukhina	operants	landar	8	6
13219	13219	7	1	subcode	placentia	arches	9	6
13220	13220	6	4	rupert	intercor	commonation	8	11
13221	13221	6	2	keegan	medicantine	ellengt	11	7
13222	13222	8	1	declines	delling	controver	7	9
13223	13223	13	2	exponentially	speciora	politici	8	8
13224	13224	11	2	tadjibayeva	minster	commerse	7	8
13225	13225	7	2	andijan	protensations	arrective	13	9
13226	13226	8	9	massacre	pleases	funding	7	7
13227	13227	7	1	travers	progressional	galle	13	5
13228	13228	8	10	approval	munual	stores	6	6
13229	13229	10	9	attempting	constitues	betting	10	7
13230	13230	4	5	maze	fider	contring	5	8
13231	13231	7	2	compose	arthricks	remoted	9	7
13232	13232	3	6	gdp	rations	parance	7	7
13233	13233	8	3	curitiba	stangers	consecuation	8	12
13234	13234	6	3	armory	feare	belligin	5	8
13235	13235	7	1	secrete	machampodo	bitter	10	6
13236	13236	9	4	processed	anthress	complete	8	8
13237	13237	9	1	olfaction	wrange	pastrophic	6	10
13238	13238	9	2	covington	tonal	cantine	5	7
13239	13239	3	1	gcs	internated	anagement	10	9
13240	13240	8	1	chengara	reviews	argent	7	6
13241	13241	9	1	mastodons	airan	pussion	5	7
13242	13242	9	3	megafauna	percay	transficity	6	11
13243	13243	8	4	charging	defund	sander	6	6
13244	13244	7	1	gouging	descrent	sensiation	8	10
13245	13245	4	2	clue	morston	demic	7	5
13246	13246	4	2	mona	fronk	depends	5	7
13247	13247	8	1	giacondo	recomers	selle	8	5
13248	13248	10	2	sufficient	monarge	convect	7	7
13249	13249	8	1	miscarry	walamin	toranda	7	7
13250	13250	3	10	jsl	interrocing	paracent	11	8
13251	13251	11	1	nepomucenus	locoman	both	7	4
13252	13252	4	5	jpga	enters	seean	6	5
13253	13253	4	3	dora	belicher	signs	8	5
13254	13254	11	2	todesmarsch	crossoms	sever	8	5
13255	13255	8	2	roadside	transflorm	file	10	4
13256	13256	9	6	holocaust	gorather	concent	8	7
13257	13257	11	2	estoniajpga	honology	teal	8	4
13258	13258	9	4	colorless	antrian	mother	7	6
13259	13259	6	2	klooga	dependent	drifts	9	6
13260	13260	9	2	crawinkel	superemority	start	12	5
13261	13261	11	2	gedenktafel	exidentary	alex	10	4
13262	13262	6	3	jumped	bont	driple	4	6
13263	13263	7	1	swagman	advision	turker	8	6
13264	13264	6	1	sprang	dolland	hull	7	4
13265	13265	9	3	billabong	engressive	resect	10	6
13266	13266	5	13	ghost	mantist	contransin	7	10
13267	13267	8	1	waltzing	chen	conterments	4	11
13268	13268	7	7	pointed	depaining	progress	9	8
13269	13269	7	4	maltese	sana	austina	4	7
13270	13270	4	2	curl	colement	commons	8	7
13271	13271	7	2	gladius	destrops	commit	8	6
13272	13272	6	1	lorica	looked	sanira	6	6
13273	13273	8	1	segmenta	contransform	trease	12	6
13274	13274	5	3	armor	leoporth	procession	8	10
13275	13275	13	1	ungentlemanly	opposents	theme	9	5
13276	13276	9	3	collision	musemental	chest	10	5
13277	13277	8	1	enlisted	mongest	sideral	7	7
13278	13278	4	6	eden	sandom	toun	6	4
13279	13279	6	3	hagman	possibity	polish	9	6
13280	13280	7	2	jeannie	simplote	include	8	7
13281	13281	8	1	leorands	deleas	subvici	6	7
13282	13282	4	4	shoe	hamborth	arming	8	6
13283	13283	10	6	portsmouth	antroting	grandment	9	9
13284	13284	8	3	reserves	leand	baning	5	6
13285	13285	3	1	dst	seperation	brookes	10	7
13286	13286	6	4	rifles	bandered	medican	8	7
13287	13287	5	2	spare	anternament	banker	11	6
13288	13288	4	14	draw	strengs	anternators	7	11
13289	13289	8	1	burgoyne	supperes	sefuling	8	8
13290	13290	5	4	nolan	gassian	side	7	4
13291	13291	7	1	stowers	subpeacher	descinently	10	11
13292	13292	14	1	recommendation	sonomotion	fearer	10	6
13293	13293	9	1	uncovered	phane	saces	5	5
13294	13294	4	1	pyle	mals	mass	4	4
13295	13295	7	1	lindsay	amoric	top	6	3
13296	13296	6	5	burger	definisive	scriptic	10	8
13297	13297	5	2	athos	barr	offer	4	5
13298	13298	5	1	aspis	boys	lieder	4	6
13299	13299	4	2	youn	casto	presenting	5	10
13300	13300	3	2	yuh	tea	prosess	3	7
13301	13301	4	4	jung	shoul	aran	5	4
13302	13302	4	4	eyed	sames	scrent	5	6
13303	13303	9	1	rudbeckia	absore	super	6	5
13304	13304	5	1	hirta	matting	reading	7	7
13305	13305	6	3	waller	lengal	constructured	6	13
