	idx	natural_length	frequencies	natural	fcfs	caplan	fcfs_length	caplan_length
1792	1792	8	142	district	barrine	reading	7	7
1793	1793	9	5	rehearsal	rome	singus	4	6
1794	1794	5	13	rooms	trict	extentions	5	10
1795	1795	4	53	full	dean	realized	4	8
1796	1796	6	20	stages	sember	camps	6	5
1797	1797	7	5	costume	remonizity	armics	10	6
1798	1798	10	104	department	gamine	choit	6	5
1799	1799	11	15	restaurants	resurges	draws	8	5
1800	1800	7	33	unknown	recard	chase	6	5
1801	1801	8	14	studying	setholotics	carl	11	4
1802	1802	8	12	cultures	angs	secude	4	6
1803	1803	8	8	benedict	demer	consent	5	7
1804	1804	7	92	thought	arta	flowed	4	6
1805	1805	5	221	could	fred	reation	4	7
1806	1806	10	19	understand	goles	reading	5	7
1807	1807	5	95	every	contolories	conest	11	6
1808	1808	7	58	culture	dustral	angers	7	6
1809	1809	6	116	living	rooding	intercest	7	9
1810	1810	6	170	person	exict	carse	5	5
1811	1811	4	3	curb	banna	compless	5	8
1812	1812	10	4	enthusiasm	crose	good	5	4
1813	1813	7	183	country	bannets	seed	7	4
1814	1814	4	53	code	repeated	solde	8	5
1815	1815	13	139	international	sanoward	case	8	4
1816	1816	6	5	prefix	someron	canden	7	6
1817	1817	5	8	trunk	destarm	para	7	4
1818	1818	4	9	trap	ascord	secuartify	6	10
1819	1819	7	34	happens	resean	isale	6	5
1820	1820	3	112	got	wather	disopies	6	8
1821	1821	8	10	infected	scheletes	striting	9	8
1822	1822	8	6	syphilis	graph	defines	5	7
1823	1823	5	15	fired	seperate	scients	8	7
1824	1824	4	23	guns	standed	flands	7	6
1825	1825	7	11	germans	anthrets	gana	8	4
1826	1826	8	72	movement	pare	fare	4	4
1827	1827	6	2	sonata	ried	passilia	4	8
1828	1828	5	1	rondo	siee	like	4	4
1829	1829	4	117	form	resurted	pup	8	3
1830	1830	8	2	andretti	constitution	therery	12	7
1831	1831	5	123	green	politic	collection	7	10
1832	1832	5	108	short	weathers	sender	8	6
1833	1833	5	27	visit	indevented	cornolle	10	8
1834	1834	10	13	properties	lawt	pressibe	4	8
1835	1835	11	8	collections	induated	saren	8	5
1836	1836	9	119	australia	gue	provised	3	8
1837	1837	6	1	gounou	protected	meation	9	7
1838	1838	4	1	gaya	margen	inscential	6	10
1839	1839	6	36	widely	comporised	calling	10	7
1840	1840	10	35	recognized	gober	seashel	5	7
1841	1841	11	59	independent	commonert	ranis	9	5
1842	1842	9	18	permanent	marines	prophilipis	7	11
1843	1843	8	13	observer	messional	weston	9	6
1844	1844	2	17	un	inditalism	cat	10	3
1845	1845	10	1	oberurdorf	riganes	extented	7	8
1846	1846	10	1	headbanger	surviviors	marizons	10	8
1847	1847	13	1	thrasherglenn	manis	participaries	5	13
1848	1848	9	1	ruthroyal	disportion	comporation	10	11
1849	1849	9	1	redivided	consurtation	leade	12	5
1850	1850	10	2	discussing	treation	essive	8	6
1851	1851	10	4	acceptable	corton	cornect	6	7
1852	1852	8	18	recently	arien	press	5	5
1853	1853	6	21	agreed	culartine	internations	9	12
1854	1854	4	40	upon	tare	corolded	4	8
1855	1855	6	1	prespa	surver	reseculation	6	12
1856	1856	9	17	agreement	bombo	contend	5	7
1857	1857	6	27	greece	excart	settent	6	7
1858	1858	9	4	notorious	proversians	commanda	11	8
1859	1859	6	84	always	setrate	collect	7	7
1860	1860	4	111	take	semerief	discovering	8	11
1861	1861	7	57	outside	phines	resenve	6	7
1862	1862	6	47	normal	parasis	resenders	7	9
1863	1863	10	2	continuity	domenera	minitionary	8	11
1864	1864	9	28	therefore	postric	pasta	7	5
1865	1865	10	64	considered	basical	leasian	7	7
1866	1866	3	102	non	fater	serious	5	7
1867	1867	5	6	canon	traingular	cape	10	4
1868	1868	6	1	ledger	belect	horts	6	5
1869	1869	8	34	directed	indoments	solning	9	7
1870	1870	5	315	music	sai	stand	3	5
1871	1871	6	16	videos	commerian	faction	9	7
1872	1872	9	1	seduction	performation	methins	12	7
1873	1873	4	19	evil	estral	refender	6	8
1874	1874	3	71	hot	pashilipe	stade	9	5
1875	1875	10	58	australian	beechel	percustine	7	10
1876	1876	3	18	hip	staried	strick	7	6
1877	1877	3	17	hop	participated	defented	12	8
1878	1878	6	74	artist	meather	marders	7	7
1879	1879	3	1	nfa	stelean	flam	7	4
1880	1880	4	253	well	storalis	interection	8	11
1881	1881	7	25	morning	centimation	show	11	4
1882	1882	8	1	yearning	sart	marion	4	6
1883	1883	3	33	ben	baran	interef	5	7
1884	1884	6	4	harper	porticles	conspective	9	11
1885	1885	12	2	strongsville	protade	compodent	7	9
1886	1886	9	15	cleveland	entral	incorness	6	9
1887	1887	12	8	southwestern	porter	mussain	6	7
1888	1888	8	2	cuyahoga	been	anne	4	4
1889	1889	7	4	bounded	service	control	7	7
1890	1890	6	4	lorain	camban	strume	6	6
1891	1891	6	6	medina	holot	seelan	5	6
1892	1892	5	3	berea	sitent	play	6	4
1893	1893	10	2	middleburg	astroles	printer	8	7
1894	1894	3	2	hts	blain	cormans	5	7
1895	1895	6	38	source	glace	serve	5	5
1896	1896	5	2	shard	senters	contenders	7	10
1897	1897	6	61	bridge	seather	messa	7	5
1898	1898	8	1	brochure	maschip	broad	7	5
1899	1899	5	2	crisp	port	cartes	4	6
1900	1900	4	7	aims	performaring	sottagon	12	8
1901	1901	8	68	research	suppering	percipation	9	11
1902	1902	7	8	optical	canology	mission	8	7
1903	1903	9	2	microwave	larders	successors	7	10
1904	1904	6	5	remote	starence	present	8	7
1905	1905	7	2	sensing	product	islim	7	5
1906	1906	10	39	technology	fiction	specials	7	8
1907	1907	12	10	applications	alengame	percanation	8	11
1908	1908	11	14	departments	ancents	book	7	4
1909	1909	8	27	communes	contisted	samong	9	6
1910	1910	5	13	andor	restant	monts	7	5
1911	1911	9	43	districts	amount	construction	6	12
1912	1912	4	9	twin	adverted	stargene	8	8
1913	1913	6	116	modern	disampressive	tell	13	4
1914	1914	5	5	twain	metalism	condocers	8	9
1915	1915	6	55	summer	susenter	senting	8	7
1916	1916	4	109	food	interactions	bearing	12	7
1917	1917	7	29	limited	mose	convented	4	9
1918	1918	8	1	limakina	cophic	presential	6	10
1919	1919	9	10	companion	deatures	arters	8	6
1920	1920	6	1	dachau	baters	westheres	6	9
1921	1921	9	2	liberated	northous	bana	8	4
1922	1922	6	15	allied	preservated	provide	11	7
1923	1923	5	17	armed	comperate	surpection	9	10
1924	1924	6	2	galton	sheel	play	5	4
1925	1925	6	21	stated	confure	contenner	7	9
1926	1926	9	11	processes	theren	duscission	6	10
1927	1927	6	27	follow	entrant	assoly	7	6
1928	1928	10	1	regression	assistania	worked	10	6
1929	1929	7	42	quickly	bridgan	superacter	7	10
1930	1930	7	87	control	sames	hell	5	4
1931	1931	8	32	evidence	artificity	stadpers	10	8
1932	1932	13	5	extraordinary	mariana	dear	7	4
1933	1933	5	21	claim	measile	banney	7	6
1934	1934	12	1	proportioned	reactor	maria	7	5
1935	1935	11	1	strangeness	steptened	interia	9	7
1936	1936	8	1	thracian	hemans	defendents	6	10
1937	1937	4	8	tomb	edwings	ed	7	2
1938	1938	9	1	sveshtari	combission	prove	10	5
1939	1939	10	9	lancashire	stails	bartinated	6	10
1940	1940	9	3	blackburn	manizo	cressing	6	8
1941	1941	6	1	darwen	colassic	producer	8	8
1942	1942	9	6	blackpool	discorpt	bangle	8	6
1943	1943	4	127	list	players	triake	7	6
1944	1944	10	6	biologists	storent	baried	7	6
1945	1945	7	1	isnilon	thor	fort	4	4
1946	1946	7	1	hapilon	destrem	souldess	7	8
1947	1947	8	8	filipino	scows	reform	5	6
1948	1948	8	1	islamist	retension	ortheat	9	7
1949	1949	8	2	militant	techelores	prices	10	6
1950	1950	4	1	mnlf	deformed	partice	8	7
1951	1951	5	3	qaeda	assistant	presereces	9	10
1952	1952	5	1	daesh	trives	deep	6	4
1953	1953	4	40	shot	artive	continents	6	10
1954	1954	6	2	keetch	theres	an	6	2
1955	1955	10	1	compendium	charan	marison	6	7
1956	1956	6	7	plural	generatory	argent	10	6
1957	1957	9	1	compendia	martificated	exhibited	12	9
1958	1958	11	65	information	officed	starl	7	5
1959	1959	10	28	particular	britten	paler	7	5
1960	1960	5	7	topic	comparie	indicare	8	8
1961	1961	6	5	sledge	derelate	prossisted	8	10
1962	1962	7	2	dormant	processor	grandland	9	9
1963	1963	10	1	jespersens	compets	panchel	7	7
1964	1964	10	2	beginnings	hugan	entien	5	6
1965	1965	10	5	australias	horthos	genete	7	6
1966	1966	4	27	bush	combers	carrines	7	8
1967	1967	5	90	songs	participate	steat	11	5
1968	1968	4	10	sung	nead	stoor	4	5
1969	1969	4	73	sent	polithes	tributs	8	7
1970	1970	6	4	graves	fina	carachie	4	8
1971	1971	3	93	led	southbort	song	9	4
1972	1972	8	6	thirteen	agide	colless	5	7
1973	1973	8	34	families	thener	serity	6	6
1974	1974	7	65	chicago	conducted	enter	9	5
1975	1975	4	22	ohio	seashers	mania	8	5
1976	1976	8	2	authieux	researty	reigned	8	7
1977	1977	4	64	know	infection	mathering	9	9
1978	1978	4	217	what	apands	montral	6	7
1979	1979	11	2	rattlesnake	pend	parter	4	6
1980	1980	4	15	eats	constincted	land	11	4
1981	1981	9	11	scientist	session	comparation	7	11
1982	1982	7	15	mexican	destrance	hing	9	4
1983	1983	5	55	coast	preservation	comples	12	7
1984	1984	12	2	rattlesnakes	seee	controllers	4	11
1985	1985	6	5	mammal	shows	explorement	5	11
1986	1986	4	34	hair	bortes	bach	6	4
1987	1987	6	82	inside	handa	stands	5	6
1988	1988	4	386	them	commisse	antrouse	8	8
1989	1989	7	3	rodents	polician	fana	8	4
1990	1990	7	4	feather	merca	martimation	5	11
1991	1991	8	1	imprints	subservar	ritestors	9	9
1992	1992	9	7	sandstone	impetion	minding	8	7
1993	1993	10	24	previously	portical	protent	8	7
1994	1994	7	68	support	diaming	carnet	7	6
1995	1995	11	3	impressions	colorist	marria	8	6
1996	1996	6	1	tolmer	telemans	alayon	8	6
1997	1997	5	323	where	compority	saurton	9	7
1998	1998	6	1	gawler	comportrate	certions	11	8
1999	1999	10	11	background	carroson	terns	8	5
2000	2000	7	5	cavalry	survivive	barine	9	6
2001	2001	7	3	mounted	charley	marrow	7	6
2002	2002	6	75	police	marning	streating	7	9
2003	2003	6	13	manage	protocase	barrine	9	7
2004	2004	10	1	supervises	surrectors	rome	10	4
2005	2005	9	2	executing	factions	trict	8	5
2006	2006	8	10	policies	bolling	dean	7	4
2007	2007	7	66	council	maran	sember	5	6
2008	2008	7	46	retired	chare	remonizity	5	10
2009	2009	9	1	nordjyske	preason	bearing	7	7
2010	2010	9	1	jernbaner	basset	compared	6	8
2011	2011	6	1	desiro	artom	basia	5	5
2012	2012	6	25	trains	presert	broad	7	5
2013	2013	5	2	rails	shot	gamine	4	6
2014	2014	10	1	altruistic	surreed	resurges	7	8
2015	2015	9	1	surrogacy	explaimed	recard	9	6
2016	2016	3	16	gay	cornonal	setholotics	8	11
2017	2017	4	62	male	divided	angs	7	4
2018	2018	7	9	couples	facal	demer	5	5
2019	2019	7	2	belmont	compited	arta	8	4
2020	2020	5	3	urged	relation	fred	8	4
2021	2021	10	1	annexation	fult	goles	4	5
2022	2022	5	27	slave	meters	contolories	6	11
2023	2023	6	1	ostend	destrated	dustral	9	7
2024	2024	9	2	manifesto	exchasions	rooding	10	7
2025	2025	7	2	traitor	thereton	exict	8	5
2026	2026	6	3	betray	wanders	banna	7	5
2027	2027	6	6	consul	dissovery	crose	9	5
2028	2028	9	13	venezuela	region	mark	6	4
2029	2029	9	4	nicaragua	resulest	east	8	4
2030	2030	10	1	anastasios	marthinia	bannets	9	7
2031	2031	5	1	sakis	gannan	repeated	6	8
2032	2032	6	2	rouvas	external	sing	8	4
2033	2033	3	51	pop	pretice	sanoward	7	8
2034	2034	4	106	rock	returtzed	someron	9	7
2035	2035	6	17	dancer	sene	destarm	4	7
2036	2036	4	55	look	roling	ascord	6	6
2037	2037	3	63	bus	bennet	resean	6	6
2038	2038	5	21	drive	missa	wather	5	6
2039	2039	6	285	played	materia	scheletes	7	9
2040	2040	7	27	winners	interacts	graph	9	5
2041	2041	9	2	advancing	realification	seperate	13	8
2042	2042	5	69	final	protice	comporent	7	9
2043	2043	7	14	runners	pretection	standed	10	7
2044	2044	13	17	qualification	mane	anthrets	4	8
2045	2045	5	27	label	mean	pare	4	4
2046	2046	6	6	bottle	rush	ried	4	4
2047	2047	6	1	lotion	medice	siee	6	4
2048	2048	7	80	instead	rober	resurted	5	8
2049	2049	7	1	ethanol	contrade	constitution	8	12
2050	2050	8	3	carousel	barrien	resign	7	6
2051	2051	5	6	buses	balium	stall	6	5
2052	2052	6	3	brogan	america	politic	7	7
2053	2053	8	4	dementia	fere	discovers	4	9
2054	2054	11	2	universitys	emergence	weathers	9	8
2055	2055	6	4	mascot	arternow	indevented	8	10
2056	2056	7	1	bulldog	comperial	lawt	9	4
2057	2057	3	1	uga	monations	induated	9	8
2058	2058	8	2	somerset	reas	gue	4	3
2059	2059	11	1	readability	agresses	protected	8	9
2060	2060	5	10	tests	alline	margen	6	6
2061	2061	4	80	give	feeled	comporised	6	10
2062	2062	10	3	prediction	commands	gober	8	5
2063	2063	9	36	difficult	harman	commonert	6	9
2064	2064	7	9	readers	warity	marines	6	7
2065	2065	4	44	text	red	messional	3	9
2066	2066	6	1	sender	astricutions	mine	12	4
2067	2067	10	1	zehlendorf	artine	inditalism	6	10
2068	2068	8	1	longwave	debect	riganes	6	7
2069	2069	4	12	mast	trean	surviviors	5	10
2070	2070	8	6	yourself	supart	manis	6	5
2071	2071	5	4	merry	shop	disportion	4	10
2072	2072	10	1	christmasc	charder	consurtation	7	12
2073	2073	12	46	constitution	tent	treation	4	8
2074	2074	11	3	inaugurated	spender	composer	7	8
2075	2075	6	26	taking	profect	corton	7	6
2076	2076	4	6	oath	submitty	arien	8	5
2077	2077	8	50	congress	pher	culartine	4	9
2078	2078	5	75	lower	liums	tare	5	4
2079	2079	5	168	house	mone	surver	4	6
2080	2080	7	11	chamber	secuelor	bombo	8	5
2081	2081	8	4	deputies	seash	excart	5	6
2082	2082	7	9	winston	persent	serial	7	6
2083	2083	7	15	knights	milimater	cale	9	4
2084	2084	5	60	cross	fellar	proversians	6	11
2085	2085	10	6	commanders	starated	setrate	8	7
2086	2086	3	41	sir	marthinica	semerief	10	8
2087	2087	5	2	dames	frands	phines	6	6
2088	2088	4	11	dame	proteations	parasis	11	7
2089	2089	5	81	works	prizes	domenera	6	8
2090	2090	3	42	oil	alber	postric	5	7
2091	2091	7	7	methane	contricution	president	12	9
2092	2092	4	1	seep	solva	basical	5	7
2093	2093	5	116	those	fact	survive	4	7
2094	2094	6	5	cracks	lave	fater	4	5
2095	2095	9	7	dissolved	successions	traingular	11	10
2096	2096	4	15	tiny	share	belect	5	6
2097	2097	6	2	emerge	advicts	come	7	4
2098	2098	6	26	meters	wishames	indoments	8	9
2099	2099	6	3	darius	brouth	sai	6	3
2100	2100	1	260	i	deact	commerian	5	9
2101	2101	9	25	beautiful	trines	forest	6	6
2102	2102	5	76	woman	flank	performation	5	12
2103	2103	6	1	erotic	commarding	estral	10	6
2104	2104	10	9	expression	proced	prover	6	6
2105	2105	4	57	face	sport	pashilipe	5	9
2106	2106	9	2	advertise	month	marino	5	6
2107	2107	8	35	products	tharian	beechel	7	7
2108	2108	7	22	clothes	walt	staried	4	7
2109	2109	4	31	cars	arbaristan	participated	10	12
2110	2110	5	4	sorts	beine	produce	5	7
2111	2111	8	1	enhances	hollow	meather	6	7
2112	2112	8	16	thinking	benners	stelean	7	7
2113	2113	7	18	buffalo	sposter	storalis	7	8
2114	2114	4	20	wins	resolutes	centimation	9	11
2115	2115	7	1	fitzroy	consist	sart	7	4
2116	2116	8	2	dearborn	colland	baran	7	5
2117	2117	10	13	publishing	several	porticles	7	9
2118	2118	5	32	paper	crice	protade	5	7
2119	2119	8	70	produced	inverse	entral	7	6
2120	2120	9	4	factories	seart	porter	5	6
2121	2121	5	13	mills	fink	been	4	4
2122	2122	8	112	minister	prochel	service	7	7
2123	2123	12	7	intellectual	assenger	camban	8	6
2124	2124	8	25	property	marchall	partic	8	6
2125	2125	8	8	strategy	bind	holot	4	5
2126	2126	7	72	science	argential	sitent	9	6
2127	2127	6	23	policy	publish	astroles	7	8
2128	2128	10	10	atmosphere	survort	blain	7	5
2129	2129	5	12	layer	dissecuated	glace	11	5
2130	2130	5	4	gases	resear	senters	6	7
2131	2131	10	1	constables	lat	seather	3	7
2132	2132	8	35	painting	realizan	enter	8	5
2133	2133	8	1	wivenhoe	drama	aming	5	5
2134	2134	4	153	park	bates	stricture	5	9
2135	2135	5	8	jesse	theating	maschip	8	7
2136	2136	5	5	rides	bead	port	4	4
2137	2137	5	126	again	batal	performaring	5	12
2138	2138	8	1	upbearer	drifferened	suppering	11	9
2139	2139	4	25	gods	melearnan	canology	9	8
2140	2140	7	2	heretic	speciality	larders	10	7
2141	2141	8	9	kingdoms	sharat	starence	6	8
2142	2142	11	1	inquisition	billical	product	8	7
2143	2143	11	1	neutrophils	charton	state	7	5
2144	2144	8	4	abundant	seem	fiction	4	7
2145	2145	4	123	type	ther	alengame	4	8
2146	2146	5	73	blood	charlish	ancents	8	7
2147	2147	5	53	cells	states	contisted	6	9
2148	2148	7	13	mammals	sologinary	restant	10	7
2149	2149	10	1	leukocytes	contists	amount	8	6
2150	2150	3	3	mon	colver	adverted	6	8
2151	2151	6	1	mothma	cortrona	disampressive	8	13
2152	2152	7	19	senator	tailer	metalism	6	8
2153	2153	8	7	galactic	commine	susenter	7	8
2154	2154	4	87	star	marthing	interactions	8	12
2155	2155	4	35	wars	resocients	mose	10	4
2156	2156	2	7	mi	compressive	cophic	11	6
2157	2157	5	22	tamil	parhaganitication	deatures	17	8
2158	2158	4	10	nadu	frew	baters	4	6
2159	2159	9	1	bharatiya	cover	files	5	5
2160	2160	6	1	janata	proposers	northous	9	8
2161	2161	6	71	having	coral	preservated	5	11
2162	2162	6	1	chorea	blains	comperate	6	9
2163	2163	8	1	rigidity	sitten	command	6	7
2164	2164	9	2	stiffness	survers	heat	7	4
2165	2165	7	7	muscles	hise	sheel	4	5
2166	2166	7	4	painful	weases	confure	6	7
2167	2167	8	17	columbus	commonation	theren	11	6
2168	2168	8	2	embarked	comportaries	entrant	12	7
2169	2169	6	3	voyage	conperience	assistania	11	10
2170	2170	8	13	creative	desited	bridgan	7	7
2171	2171	8	6	chapelle	shone	stands	5	6
2172	2172	4	1	grue	brose	sames	5	5
2173	2173	3	15	dvd	defield	hard	7	4
2174	2174	4	53	tour	inclusional	artificity	11	10
2175	2175	9	19	legendary	arricos	mariana	7	7
2176	2176	11	5	hammersmith	pressist	measile	8	7
2177	2177	6	9	apollo	rall	reactor	4	7
2178	2178	9	1	inventive	mariellar	steptened	9	9
2179	2179	8	37	powerful	carrier	hemans	7	6
2180	2180	9	6	wonderful	stought	edwings	7	7
2181	2181	3	4	usc	contraletion	fare	12	4
2182	2182	7	1	trojans	capo	combission	4	10
2183	2183	8	2	kristoff	speas	stails	5	6
2184	2184	4	161	good	trease	manizo	6	6
2185	2185	4	6	sami	pit	colassic	3	8
2186	2186	7	3	skinned	rebelitions	discorpt	11	8
2187	2187	5	2	blond	graman	players	6	7
2188	2188	6	12	serial	pestility	storent	9	7
2189	2189	9	141	sometimes	faced	producted	5	9
2190	2190	4	19	tail	aloccures	thor	9	4
2191	2191	9	8	abolished	roust	destrem	5	7
2192	2192	8	5	monarchy	assister	scows	8	5
2193	2193	6	141	become	aurite	retension	6	9
2194	2194	4	26	lots	matremicated	techelores	12	10
2195	2195	7	51	systems	relarty	deformed	7	8
2196	2196	4	57	keep	caruand	worker	7	6
2197	2197	7	20	provide	seasons	protection	7	10
2198	2198	5	8	bodys	weather	printer	7	7
2199	2199	5	34	needs	lifering	marine	8	6
2200	2200	8	1	yuichiro	truck	streat	5	6
2201	2201	4	1	hata	complated	assistant	9	9
2202	2202	5	7	deals	gase	staling	4	7
2203	2203	7	6	corrupt	algenes	trives	7	6
2204	2204	11	8	politicians	paradement	artive	10	6
2205	2205	8	1	mobsters	deconding	theres	9	6
2206	2206	6	1	torrio	commanity	charan	9	6
2207	2207	6	4	capone	channing	streated	8	8
2208	2208	6	5	mentor	alapperate	generatory	10	10
2209	2209	6	16	arnold	norries	dan	7	3
2210	2210	9	1	rothstein	eritions	martificated	8	12
2211	2211	7	1	gambler	streem	steed	6	5
2212	2212	7	1	kingpin	ariera	feather	6	7
2213	2213	8	1	fulfulde	tenners	officed	7	7
2214	2214	6	1	pulaar	experies	britten	8	7
2215	2215	5	1	pular	barbal	comparie	6	8
2216	2216	6	6	blamed	deliefford	derelate	10	8
2217	2217	4	6	tsar	cea	processor	3	9
2218	2218	8	2	rebelled	anarta	compets	6	7
2219	2219	4	1	wdjr	musers	hugan	6	5
2220	2220	2	3	fm	occurring	horthos	9	7
2221	2221	4	3	duel	riters	suspection	6	10
2222	2222	8	15	monsters	hites	combers	5	7
2223	2223	2	1	gx	democrasher	participate	11	11
2224	2224	5	4	freed	discovery	nead	9	4
2225	2225	5	8	brave	abare	polithes	5	8
2226	2226	8	2	wanderer	fortuna	fina	7	4
2227	2227	5	102	early	spens	southbort	5	9
2228	2228	5	13	rings	ratharie	agide	8	5
2229	2229	6	14	images	senior	thener	6	6
2230	2230	4	9	puts	distruges	conducted	9	9
2231	2231	3	66	low	probitions	suspection	10	10
2232	2232	5	75	least	marchi	seashers	6	8
2233	2233	4	7	dust	weater	production	6	10
2234	2234	5	6	sized	house	researty	5	8
2235	2235	6	21	online	arabas	shoots	6	6
2236	2236	7	34	critics	performs	infection	8	9
2237	2237	7	60	society	charce	apands	6	6
2238	2238	6	1	rimsky	deside	pend	6	4
2239	2239	8	1	korsakov	develted	constincted	8	11
2240	2240	6	31	really	aton	session	4	7
2241	2241	10	22	interested	choronome	destrance	9	9
2242	2242	9	1	folktunes	sank	preservation	4	12
2243	2243	5	15	tales	angrone	seee	7	4
2244	2244	9	5	thalliumi	rishore	shows	7	5
2245	2245	8	9	fluoride	speed	bortes	5	6
2246	2246	11	7	crystalline	sentles	provers	7	7
2247	2247	5	40	solid	prash	handa	5	5
2248	2248	9	20	animation	amaring	commisse	7	8
2249	2249	6	4	sendai	semerie	series	7	6
2250	2250	7	2	tsunami	organiam	polician	8	8
2251	2251	1	70	f	indicess	merca	8	5
2252	2252	7	1	piggott	provestare	subservar	10	9
2253	2253	6	3	latvia	send	impetion	4	8
2254	2254	8	1	latvians	stritageons	community	11	9
2255	2255	8	2	minahasa	distiger	portical	8	8
2256	2256	7	5	regency	articieated	diaming	11	7
2257	2257	2	82	my	securations	record	11	6
2258	2258	4	7	pony	beat	colorist	4	8
2259	2259	7	13	focused	bessoug	appear	7	6
2260	2260	8	9	genetics	prachistan	telemans	10	8
2261	2261	10	3	pioneering	abaria	compority	6	9
2262	2262	4	23	gene	actions	sean	7	4
2263	2263	10	5	regulation	manuel	comportrate	6	11
2264	2264	8	4	rescuing	perking	stail	7	5
2265	2265	8	2	shipmate	findal	andre	6	5
2266	2266	8	7	drowning	electoral	carroson	9	8
2267	2267	6	6	oracle	streats	survivive	7	9
2268	2268	8	8	database	influest	marely	8	6
2269	2269	2	4	hp	composents	charley	10	7
2270	2270	2	1	ux	communicate	marning	11	7
2271	2271	7	1	itanium	accidited	protocase	9	9
2272	2272	4	35	ages	extended	present	8	7
2273	2273	6	32	spread	carristanie	surrectors	11	10
2274	2274	12	12	christianity	mates	factions	5	8
2275	2275	9	57	christian	engage	bolling	6	7
2276	2276	4	25	anti	chartage	maran	8	5
2277	2277	8	2	semitism	angle	chare	5	5
2278	2278	10	22	conditions	fineted	preason	7	7
2279	2279	9	36	generally	propotists	basset	10	6
2280	2280	4	23	jews	mosed	artom	5	5
2281	2281	9	7	forbidden	wark	presert	4	7
2282	2282	11	1	integrating	stears	shot	6	4
2283	2283	8	1	mingling	sustand	surreed	7	7
2284	2284	10	20	christians	chark	explaimed	5	9
2285	2285	4	21	jobs	gube	cornonal	4	8
2286	2286	5	264	often	ean	real	3	4
2287	2287	8	1	secluded	blank	divided	5	7
2288	2288	7	1	ghettos	sheelet	facal	7	5
2289	2289	4	126	love	galla	compited	5	8
2290	2290	6	31	garden	seast	serious	5	7
2291	2291	8	40	catholic	resided	relation	7	8
2292	2292	7	38	islamic	missoregent	fult	11	4
2293	2293	4	62	news	gearn	meters	5	6
2294	2294	6	9	agency	parided	reading	7	7
2295	2295	4	1	irna	resents	destrated	7	9
2296	2296	4	17	iran	farries	exchasions	7	10
2297	2297	8	35	reported	commoner	thereton	8	8
2298	2298	6	3	saddam	semeried	colore	8	6
2299	2299	7	2	hussein	estrona	wanders	7	7
2300	2300	8	25	arrested	putes	dissovery	5	9
2301	2301	8	20	standing	callan	different	6	9
2302	2302	6	5	seated	editions	region	8	6
2303	2303	5	50	super	super	ana	5	3
2304	2304	1	73	g	sexiour	resulest	7	8
2305	2305	6	28	brazil	impress	marthinia	7	9
2306	2306	6	2	brasil	chite	gannan	5	6
2307	2307	7	1	telecom	compose	resigned	7	8
2308	2308	3	1	gsm	lindrida	external	8	8
2309	2309	5	2	claro	farthers	pretice	8	7
2310	2310	2	1	oi	rephanies	returtzed	9	9
2311	2311	3	17	tim	complored	part	9	4
2312	2312	3	76	due	spaton	sene	6	4
2313	2313	12	35	construction	sheeling	roling	8	6
2314	2314	3	6	ion	balley	bennet	6	6
2315	2315	7	3	orchard	basher	missa	6	5
2316	2316	8	14	entrance	descies	materia	7	7
2317	2317	5	50	below	extrained	interacts	9	9
2318	2318	8	3	upcoming	supplaration	realification	12	13
2319	2319	4	9	mall	comber	protice	6	7
2320	2320	7	9	escaped	monistial	pretection	9	10
2321	2321	7	13	penalty	achericities	mane	12	4
2322	2322	5	69	italy	grossess	mean	8	4
2323	2323	8	2	majorana	flared	rush	6	4
2324	2324	7	3	fermion	insee	medice	5	6
2325	2325	8	27	referred	emergent	controllers	8	11
2326	2326	8	18	particle	parian	rober	6	5
2327	2327	12	1	antiparticle	intered	contrade	7	8
2328	2328	2	61	le	siana	barrien	5	7
2329	2329	5	2	bourg	comportance	balium	11	6
2330	2330	5	58	upper	barion	america	6	7
2331	2331	8	11	jurassic	endersed	fere	8	4
2332	2332	5	14	bears	proverse	emergence	8	9
2333	2333	4	22	huge	wead	arternow	4	8
2334	2334	6	42	amount	procedrow	comperial	9	9
2335	2335	5	10	tenth	shared	come	6	4
2336	2336	7	24	selling	tisale	monations	6	9
2337	2337	8	3	gamecube	settrucle	reas	9	4
2338	2338	7	33	earlier	partine	agresses	7	8
2339	2339	7	125	members	reace	alline	5	6
2340	2340	3	54	sex	somiers	feeled	7	6
2341	2341	6	8	killer	paranto	commands	7	8
2342	2342	6	1	ducros	invoted	harman	7	6
2343	2343	11	1	mechanician	stoll	reed	5	4
2344	2344	4	10	nice	gu	warity	2	6
2345	2345	11	23	observatory	secretion	red	9	3
2346	2346	6	2	lakota	compaint	substand	8	8
2347	2347	5	2	sioux	producesty	astricutions	10	12
2348	2348	4	3	crow	cortic	artine	6	6
2349	2349	5	18	lands	charlet	debect	7	6
2350	2350	6	5	fabian	barachoad	son	9	3
2351	2351	10	1	cancellara	netrone	trean	7	5
2352	2352	5	4	turin	marriet	supart	7	6
2353	2353	7	91	capital	louice	anther	6	6
2354	2354	8	2	piedmont	bradship	shop	8	4
2355	2355	5	1	teste	wither	charder	6	7
2356	2356	4	2	buch	perful	real	6	4
2357	2357	6	4	oscars	cortness	tent	8	4
2358	2358	11	11	nominations	predicer	spender	8	7
2359	2359	8	2	atelopus	indotian	profect	8	7
2360	2360	6	1	zeteki	robing	submitty	6	8
